encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,start_date
4.684567,4.3044624,0.0,0.0,1.1751176,0.0,3.5728486,5.5793033,2011-01-26
4.6249976,3.9745593,0.0,0.0,1.0258244,0.0,3.6264307,5.6674466,2011-01-27
4.8126645,4.000023,0.0,0.0,1.0896366,0.0,3.9986956,5.75967,2011-01-28
5.2412267,4.553851,0.0,0.0,1.1991392,0.0,5.5604033,6.4232764,2011-02-08
5.7204647,5.2330675,0.0,0.0,1.7525163,0.0,7.3172255,7.087562,2011-02-09
5.7974186,5.3022304,0.0,0.0,2.0405207,0.0,7.5267234,7.088959,2011-02-10
5.6937547,5.0153537,0.0,0.0,1.9466575,0.0,7.279738,7.0266237,2011-02-11
5.8171716,4.9622,0.0,0.0,1.9055543,0.0,8.02733,7.4397273,2011-02-14
5.595203,4.486639,0.0,0.0,1.7541696,0.0,7.200058,7.0259666,2011-02-15
5.2290006,3.9187376,0.0,0.0,1.474866,0.0,5.875915,6.4612613,2011-02-16
4.9431696,3.504855,0.0,0.0,1.2084857,0.0,4.8320713,6.0578914,2011-02-17
4.708523,3.1891983,0.0,0.0,0.8880813,0.0,3.938668,5.7146716,2011-02-18
4.719958,3.1773546,0.0,0.0,0.5990299,0.0,3.9981694,5.8030286,2011-02-21
4.5809083,3.140802,0.0,0.0,0.69918895,0.0,3.6440995,5.59226,2011-02-22
4.788222,3.3370056,0.0,0.0,0.6356673,0.0,4.192933,5.8921084,2011-02-23
5.0091143,3.5666127,0.0,0.0,0.75319576,0.0,5.052611,6.2735634,2011-02-24
5.0387144,3.4895656,0.0,0.0,0.8298918,0.0,5.1845326,6.3014894,2011-02-25
5.0770736,3.4243207,0.0,0.0,0.7657844,0.0,5.4910846,6.4724174,2011-03-01
5.242253,3.6529512,0.0,0.0,0.9794154,0.0,6.2059035,6.759442,2011-03-02
5.080973,3.3917933,0.0,0.0,0.9504993,0.0,5.4912314,6.400994,2011-03-03
4.926868,3.185264,0.0,0.0,0.75729656,0.0,4.890141,6.16746,2011-03-04
4.8764853,3.192085,0.0,0.0,0.68578565,0.0,4.6100993,6.037349,2011-03-07
4.5397277,2.878315,0.0,0.0,0.56662214,0.0,3.585196,5.5929627,2011-03-08
4.4085298,2.773028,0.0,0.0,0.3227649,0.0,3.3999295,5.5994563,2011-03-09
4.383021,2.813744,0.0,0.0,0.29416242,0.0,3.322569,5.575986,2011-03-10
4.519343,2.848433,0.0,0.0,0.21737643,0.0,3.5977466,5.7056975,2011-03-11
4.553719,2.777831,0.0,0.0,0.19549824,0.0,3.6665454,5.736267,2011-03-14
4.562053,2.771515,0.0,0.0,0.25007668,0.0,3.6599371,5.7087126,2011-03-15
5.0335402,3.2425933,0.0,0.0,0.29921094,0.0,5.5077806,6.642634,2011-03-16
5.185649,3.3418381,0.0,0.0,0.5994544,0.0,5.931435,6.691882,2011-03-17
5.4414515,3.6374164,0.0,0.0,0.7777201,0.0,7.074419,7.22718,2011-03-18
5.381802,3.543315,0.0,0.0,0.95565546,0.0,6.601241,6.8859687,2011-03-21
5.0302453,3.1405892,0.0,0.0,0.87721676,0.0,5.1509943,6.209482,2011-03-22
4.539978,2.594597,0.0,0.0,0.37257722,0.0,3.6009915,5.636246,2011-03-23
4.1789775,2.3916085,0.0,0.0,0.18454416,0.0,2.9342067,5.5015435,2011-03-24
4.029897,2.3138473,0.0,0.0,0.0,0.0,2.642511,5.4835386,2011-03-25
4.220388,2.6088214,0.0,0.0,0.0,0.0,2.9371574,5.483358,2011-03-28
4.1879716,2.8186433,0.0,0.0,0.09151657,0.0,2.7891593,5.374081,2011-03-29
4.0897703,2.9467285,0.0,0.0,0.14661564,0.0,2.6186652,5.364324,2011-03-30
4.3170643,3.0962892,0.0,0.0,0.09761335,0.0,3.037142,5.529997,2011-03-31
4.406484,3.1532822,0.0,0.0,0.15369196,0.0,3.1812012,5.5511403,2011-04-01
4.2278094,3.0438046,0.0,0.0,0.23403992,0.0,2.8610723,5.430171,2011-04-06
4.9481463,3.6732144,0.0,0.0,0.26475444,0.0,4.4683595,6.0666413,2011-04-07
5.089634,4.0061407,0.0,0.0,0.79696935,0.0,4.578885,5.9011507,2011-04-08
5.098661,4.1630397,0.0,0.0,0.9180028,0.0,4.558999,5.8836637,2011-04-11
5.071112,4.1376276,0.0,0.0,0.95691043,0.0,4.5236874,5.915659,2011-04-12
4.916908,3.845436,0.0,0.0,0.87034154,0.0,4.0595164,5.7523685,2011-04-13
4.3667207,3.2720153,0.0,0.0,0.53221834,0.0,3.1113799,5.4967074,2011-04-14
4.300614,3.0397806,0.0,0.0,0.3680072,0.0,3.109824,5.5803437,2011-04-15
4.2994184,2.8077679,0.0,0.0,0.21733154,0.0,3.1888196,5.649218,2011-04-18
4.0770226,2.54149,0.0,0.0,0.16390802,0.0,2.7493076,5.5239763,2011-04-19
4.0069313,2.3677413,0.0,0.0,0.046594754,0.0,2.6678803,5.566941,2011-04-20
4.130135,2.444905,0.0,0.0,0.07180871,0.0,2.9089725,5.5937877,2011-04-21
4.2657313,2.6521614,0.0,0.0,0.14027353,0.0,3.106622,5.566604,2011-04-22
4.097897,2.754778,0.0,0.0,0.29372528,0.0,2.6851735,5.38915,2011-04-25
3.8084733,2.7899685,0.0,0.0,0.35198715,0.0,2.2431977,5.3590837,2011-04-26
3.6830254,2.7896466,0.0,0.0,0.17921127,0.0,2.0156674,5.3709493,2011-04-27
4.0332646,3.0019066,0.0,0.0,0.058780804,0.0,2.5164802,5.4059224,2011-04-28
4.635403,3.4414914,0.0,0.0,0.20942284,0.0,3.5946097,5.6719403,2011-04-29
5.220124,4.2323055,0.0,0.0,0.7206696,0.0,5.207273,6.2520394,2011-05-03
5.5703635,4.910013,0.0,0.0,1.3130758,0.0,6.205733,6.519002,2011-05-04
5.424397,4.8941646,0.0,0.0,1.5201582,0.0,5.4107842,6.076279,2011-05-05
5.0961776,4.586959,0.0,0.0,1.3270296,0.0,4.245261,5.614812,2011-05-06
4.827478,4.4205933,0.0,0.0,1.1544766,0.0,3.6998706,5.5190244,2011-05-09
4.78714,4.3749094,0.0,0.0,0.98329663,0.0,3.6615171,5.5574274,2011-05-10
4.5914645,4.1888185,0.0,0.0,0.96739906,0.0,3.3602366,5.487391,2011-05-11
4.439682,4.097963,0.0,0.0,0.9388056,0.0,3.160621,5.456824,2011-05-12
4.51883,4.112261,0.0,0.0,0.9117094,0.0,3.269881,5.485332,2011-05-13
4.379017,4.09334,0.0,0.0,0.9933549,0.0,3.1012042,5.4352183,2011-05-16
4.092624,3.8771038,0.0,0.0,0.925752,0.0,2.725013,5.3893237,2011-05-17
4.0121975,3.8103454,0.0,0.0,0.81734264,0.0,2.6052287,5.3815207,2011-05-18
3.8009374,3.6674283,0.0,0.0,0.79468846,0.0,2.3168628,5.350135,2011-05-19
3.975761,3.592127,0.0,0.0,0.635131,0.0,2.5489364,5.4018846,2011-05-20
3.9400158,3.567019,0.0,0.0,0.756019,0.0,2.521031,5.3614173,2011-05-23
3.9072795,3.5415018,0.0,0.0,0.7749591,0.0,2.4754438,5.363995,2011-05-24
3.8063743,3.4092379,0.0,0.0,0.75022966,0.0,2.331228,5.3620825,2011-05-25
4.077434,3.41422,0.0,0.0,0.67104614,0.0,2.7005498,5.4177613,2011-05-26
3.970895,3.2433853,0.0,0.0,0.6551926,0.0,2.5456648,5.3765006,2011-05-27
4.0506315,3.1305265,0.0,0.0,0.6364353,0.0,2.7161334,5.432938,2011-05-30
3.9703276,3.1234648,0.0,0.0,0.7039306,0.0,2.5771,5.356169,2011-05-31
4.2349057,3.4103425,0.0,0.0,0.7632363,0.0,2.9977524,5.4077888,2011-06-01
4.278889,3.671382,0.0,0.0,0.917045,0.0,3.0117629,5.354925,2011-06-02
4.4795337,3.9070687,0.0,0.0,1.0207683,0.0,3.31557,5.4446154,2011-06-03
4.340406,3.998899,0.0,0.0,1.0627435,0.0,3.0954025,5.374616,2011-06-07
4.2124195,4.0565023,0.0,0.0,1.0838817,0.0,2.9361727,5.353506,2011-06-08
4.2796254,4.0267196,0.0,0.0,1.0374831,0.0,3.021302,5.393131,2011-06-09
4.15282,3.9514537,0.0,0.0,1.057771,0.0,2.8643668,5.363317,2011-06-10
4.200055,3.7190344,0.0,0.0,0.84321934,0.0,2.8889825,5.3987727,2011-06-13
4.4926953,3.554284,0.0,0.0,0.70828664,0.0,3.5113192,5.6367097,2011-06-14
4.5901465,3.4596338,0.0,0.0,0.81650615,0.0,3.695675,5.6160474,2011-06-15
4.878058,3.7675242,0.0,0.0,0.9634868,0.0,4.7227464,6.066216,2011-06-16
4.9612412,3.8910363,0.0,0.0,1.3164303,0.0,5.036157,6.138605,2011-06-17
5.1216445,4.0535727,0.0,0.0,1.3947078,0.0,5.8163276,6.540858,2011-06-20
4.852175,3.603996,0.0,0.0,1.2369064,0.0,4.5264378,5.8799005,2011-06-21
4.5369706,3.280434,0.0,0.0,1.0894917,0.0,3.669331,5.5446906,2011-06-22
4.2424364,2.9885068,0.0,0.0,0.87045723,0.0,3.1982083,5.458819,2011-06-23
4.389295,2.961927,0.0,0.0,0.6688566,0.0,3.5313134,5.6353803,2011-06-24
4.687982,3.1099865,0.0,0.0,0.52256,0.0,4.37334,6.061444,2011-06-27
4.8586903,3.2245958,0.0,0.0,0.81823874,0.0,5.0099216,6.2675014,2011-06-28
5.150136,3.5539608,0.0,0.0,1.0649171,0.0,6.3796773,6.8874874,2011-06-29
5.4083056,3.8332543,0.0,0.0,1.338633,0.0,7.3006215,7.2215743,2011-06-30
5.2118025,3.5256507,0.0,0.0,1.3640963,0.0,6.3132167,6.676026,2011-07-01
4.835922,3.0443208,0.0,0.0,1.0589447,0.0,4.776131,6.00868,2011-07-04
4.562207,2.8127456,0.0,0.0,0.80502665,0.0,3.7778847,5.620874,2011-07-05
4.2167954,2.5854053,0.0,0.0,0.55222595,0.0,3.141756,5.451459,2011-07-06
4.040832,2.4679766,0.0,0.0,0.31610116,0.0,2.817714,5.4409933,2011-07-07
4.0785103,2.4243531,0.0,0.0,0.23890938,0.0,2.9086714,5.5049458,2011-07-08
4.2155895,2.4601703,0.0,0.0,0.19894083,0.0,3.1819165,5.5628552,2011-07-11
4.306296,2.458632,0.0,0.0,0.24393417,0.0,3.3701997,5.619069,2011-07-12
4.2374043,2.3203394,0.0,0.0,0.26221254,0.0,3.2496881,5.593226,2011-07-13
4.4776893,2.514797,0.0,0.0,0.18036808,0.0,3.675499,5.7359242,2011-07-14
4.5801096,2.648165,0.0,0.0,0.29626086,0.0,3.827947,5.758825,2011-07-15
4.8535643,2.9945676,0.0,0.0,0.4168521,0.0,4.9688473,6.3074174,2011-07-18
4.766294,2.8160682,0.0,0.0,0.4930555,0.0,4.4331546,5.9805455,2011-07-19
4.705113,2.6972437,0.0,0.0,0.4201378,0.0,4.2555027,5.9399943,2011-07-20
4.6953387,2.7053192,0.0,0.0,0.3332952,0.0,4.1461086,5.8636975,2011-07-21
4.496147,2.656682,0.0,0.0,0.42122003,0.0,3.542586,5.5534234,2011-07-22
4.232471,2.5993536,0.0,0.0,0.28704384,0.0,3.0361228,5.393492,2011-07-25
4.096365,2.6735659,0.0,0.0,0.2871175,0.0,2.752653,5.348431,2011-07-26
4.2046776,2.90524,0.0,0.0,0.17368896,0.0,2.8969324,5.38539,2011-07-27
4.239615,3.0133965,0.0,0.0,0.28215417,0.0,2.9686673,5.4062934,2011-07-28
4.1653833,3.0669603,0.0,0.0,0.39705214,0.0,2.80667,5.343906,2011-07-29
4.3067355,3.0978227,0.0,0.0,0.34425196,0.0,3.1460538,5.525631,2011-08-01
4.3267813,3.099146,0.0,0.0,0.39711872,0.0,3.1515625,5.4909687,2011-08-02
4.1257415,2.8728435,0.0,0.0,0.39356604,0.0,2.830282,5.4245276,2011-08-03
4.073677,2.6626906,0.0,0.0,0.26809826,0.0,2.8140981,5.5060153,2011-08-04
4.1074824,2.522434,0.0,0.0,0.20148481,0.0,2.922411,5.5591564,2011-08-05
4.5370517,2.5899801,0.0,0.0,0.030186014,0.0,3.9065182,5.9955106,2011-08-08
5.0055575,3.01544,0.0,0.0,0.3742434,0.0,5.77694,6.8004823,2011-08-09
5.5414577,3.595103,0.0,0.0,0.9047621,0.0,7.9138947,7.6780763,2011-08-10
5.9520793,4.124302,0.0,0.0,1.4125038,0.0,9.288619,8.112187,2011-08-11
5.7882323,3.983801,0.0,0.0,1.714091,0.0,8.265523,7.4655185,2011-08-12
5.4538617,3.6017933,0.0,0.0,1.4301995,0.0,6.930588,6.9292445,2011-08-15
5.0520225,3.1092389,0.0,0.0,0.9553268,0.0,5.177672,6.1842976,2011-08-16
4.6497035,2.653804,0.0,0.0,0.4175562,0.0,3.751197,5.6713843,2011-08-17
4.2811036,2.3320322,0.0,0.0,0.109118596,0.0,3.1009772,5.531198,2011-08-18
4.526894,2.440743,0.0,0.0,0.0,0.0,3.638313,5.796065,2011-08-19
4.6153493,2.4410498,0.0,0.0,0.0,0.0,3.7405703,5.8155637,2011-08-22
4.6274595,2.4479563,0.0,0.0,0.0,0.0,3.7366312,5.78102,2011-08-23
4.630447,2.5800188,0.0,0.0,0.03436728,0.0,3.6675546,5.699473,2011-08-24
4.6586356,2.782568,0.0,0.0,0.1439103,0.0,3.6751387,5.6760454,2011-08-25
4.42108,2.7598362,0.0,0.0,0.11939521,0.0,3.1823642,5.4875197,2011-08-26
4.335753,2.8623614,0.0,0.0,0.039518192,0.0,2.9838288,5.4527564,2011-08-29
4.2955465,3.0140092,0.0,0.0,0.035046473,0.0,2.8637908,5.410484,2011-08-30
4.17464,3.078736,0.0,0.0,0.08800323,0.0,2.6933675,5.387409,2011-08-31
4.2526927,3.16269,0.0,0.0,0.046905592,0.0,2.7897441,5.4309096,2011-09-01
4.3779445,3.2719455,0.0,0.0,0.12302072,0.0,3.0178874,5.5110316,2011-09-02
4.4121547,3.2343774,0.0,0.0,0.15716322,0.0,3.1047413,5.548151,2011-09-05
4.4559703,3.1159105,0.0,0.0,0.14520033,0.0,3.2625983,5.6343327,2011-09-06
4.411975,2.953726,0.0,0.0,0.14749147,0.0,3.2216976,5.6223598,2011-09-07
4.3408275,2.9012425,0.0,0.0,0.13808168,0.0,3.0794108,5.5463414,2011-09-08
4.304418,2.9599998,0.0,0.0,0.20182075,0.0,3.00578,5.5076585,2011-09-09
4.255708,3.076046,0.0,0.0,0.28002122,0.0,2.869238,5.445043,2011-09-13
4.1267123,3.1006742,0.0,0.0,0.28617474,0.0,2.6553483,5.431991,2011-09-14
4.340283,3.1653488,0.0,0.0,0.18763365,0.0,3.0528724,5.5816646,2011-09-15
4.427768,3.2068596,0.0,0.0,0.27444878,0.0,3.1868408,5.5692573,2011-09-16
4.8261647,3.5226738,0.0,0.0,0.35269704,0.0,3.8905203,5.762883,2011-09-19
4.681952,3.6417546,0.0,0.0,0.7106639,0.0,3.5270855,5.5314555,2011-09-20
4.557744,3.7000532,0.0,0.0,0.75718904,0.0,3.3190281,5.5100074,2011-09-21
4.562828,3.800068,0.0,0.0,0.6343281,0.0,3.2983558,5.527059,2011-09-22
4.710858,3.811714,0.0,0.0,0.66457367,0.0,3.6491358,5.693663,2011-09-23
4.9991727,3.8332186,0.0,0.0,0.6045318,0.0,4.5857844,6.152165,2011-09-26
5.12717,3.8630376,0.0,0.0,0.8834607,0.0,5.077074,6.2851567,2011-09-27
5.102855,3.7908957,0.0,0.0,0.93005383,0.0,4.8500533,6.095776,2011-09-28
4.917249,3.5938287,0.0,0.0,0.96287125,0.0,4.1737466,5.7741103,2011-09-29
4.62003,3.477437,0.0,0.0,0.8778946,0.0,3.5431032,5.5677285,2011-09-30
4.5562596,3.4526064,0.0,0.0,0.63462156,0.0,3.4546173,5.6187625,2011-10-03
4.3729005,3.3404708,0.0,0.0,0.602431,0.0,3.0878227,5.502035,2011-10-04
4.176153,3.1505704,0.0,0.0,0.51860833,0.0,2.7733848,5.460381,2011-10-05
4.0382323,3.013047,0.0,0.0,0.45006874,0.0,2.5701535,5.455174,2011-10-06
4.2037263,3.0237463,0.0,0.0,0.37826762,0.0,2.9171624,5.571461,2011-10-07
4.285385,3.0308383,0.0,0.0,0.3862187,0.0,3.0647767,5.5818696,2011-10-11
4.4743085,3.2158487,0.0,0.0,0.5020598,0.0,3.3810856,5.628331,2011-10-12
4.4597006,3.3333178,0.0,0.0,0.6774345,0.0,3.3008916,5.552695,2011-10-13
4.571839,3.4982061,0.0,0.0,0.72948134,0.0,3.4892175,5.6173134,2011-10-14
4.453117,3.49597,0.0,0.0,0.7410136,0.0,3.2214766,5.512236,2011-10-17
4.3155704,3.53098,0.0,0.0,0.72948205,0.0,2.981115,5.4460864,2011-10-18
3.991092,3.420821,0.0,0.0,0.68608665,0.0,2.514117,5.398852,2011-10-19
3.8300827,3.3484855,0.0,0.0,0.60131884,0.0,2.282162,5.3970895,2011-10-20
3.6312003,3.1226482,0.0,0.0,0.44312027,0.0,1.975505,5.408337,2011-10-21
3.422812,2.9358969,0.0,0.0,0.3369067,0.0,1.6697588,5.3792586,2011-10-24
3.6761844,3.0135555,0.0,0.0,0.23348029,0.0,2.0261054,5.405203,2011-10-25
3.9236908,3.2157702,0.0,0.0,0.3691359,0.0,2.3941371,5.4078674,2011-10-26
3.8384986,3.289036,0.0,0.0,0.5417333,0.0,2.3015323,5.3716674,2011-10-27
3.8754978,3.4142432,0.0,0.0,0.5694512,0.0,2.355033,5.389685,2011-10-28
4.6161814,3.8617191,0.0,0.0,0.6116924,0.0,3.524985,5.65896,2011-10-31
4.769015,4.0954523,0.0,0.0,0.95621425,0.0,3.693302,5.5807056,2011-11-01
4.581062,4.2210464,0.0,0.0,1.1193645,0.0,3.3764708,5.461311,2011-11-02
4.31035,4.2754707,0.0,0.0,1.1543006,0.0,3.0374248,5.428827,2011-11-03
4.189516,4.21649,0.0,0.0,1.0631316,0.0,2.8590848,5.4359503,2011-11-04
4.2595305,4.1372285,0.0,0.0,0.8949262,0.0,2.9184716,5.4506464,2011-11-07
4.1069155,4.185017,0.0,0.0,1.0038728,0.0,2.7413423,5.387315,2011-11-08
3.77146,4.0822163,0.0,0.0,0.9878987,0.0,2.3136845,5.32807,2011-11-09
3.4642236,3.8371894,0.0,0.0,0.9036311,0.0,1.8605026,5.317909,2011-11-10
3.6043036,3.56366,0.0,0.0,0.6364269,0.0,2.0022855,5.42103,2011-11-11
3.5524013,3.294493,0.0,0.0,0.53145325,0.0,1.9201106,5.3814635,2011-11-14
4.011961,3.4796052,0.0,0.0,0.53742015,0.0,2.5864127,5.382748,2011-11-15
4.1092377,3.7100692,0.0,0.0,0.8712272,0.0,2.7606618,5.355663,2011-11-16
4.076116,3.8117816,0.0,0.0,1.0088106,0.0,2.7462242,5.3617144,2011-11-17
3.9367049,3.8323898,0.0,0.0,0.937473,0.0,2.5412028,5.3381534,2011-11-18
4.11567,3.782939,0.0,0.0,0.8757359,0.0,2.767032,5.4188175,2011-11-21
3.8194268,3.379051,0.0,0.0,0.8013371,0.0,2.3481152,5.378984,2011-11-22
3.8727357,3.1807086,0.0,0.0,0.6883707,0.0,2.4200928,5.388996,2011-11-23
3.9351513,3.048143,0.0,0.0,0.6597707,0.0,2.5218642,5.4015565,2011-11-24
4.007175,2.9222116,0.0,0.0,0.661851,0.0,2.7272694,5.4784284,2011-11-25
3.936373,2.7000237,0.0,0.0,0.57103336,0.0,2.6087506,5.467919,2011-11-28
3.9208233,2.7106247,0.0,0.0,0.58676004,0.0,2.528221,5.3870177,2011-11-29
3.9026768,2.7196827,0.0,0.0,0.5846914,0.0,2.50796,5.3775496,2011-11-30
4.045321,2.9025083,0.0,0.0,0.5964003,0.0,2.762368,5.4126205,2011-12-01
4.5232635,3.3650723,0.0,0.0,0.6713337,0.0,3.5692937,5.582565,2011-12-02
4.513629,3.633626,0.0,0.0,0.98838127,0.0,3.3892162,5.415032,2011-12-05
4.190559,3.682862,0.0,0.0,1.0453168,0.0,2.9234273,5.3242,2011-12-06
4.0520296,3.5884218,0.0,0.0,0.93454254,0.0,2.7186043,5.337702,2011-12-07
3.9830878,3.5165055,0.0,0.0,0.80178976,0.0,2.6083999,5.3253202,2011-12-08
3.7622316,3.3312736,0.0,0.0,0.72542137,0.0,2.2983506,5.298942,2011-12-09
3.7853966,3.1890767,0.0,0.0,0.66123986,0.0,2.3130276,5.3409705,2011-12-12
3.685326,3.012907,0.0,0.0,0.6108613,0.0,2.1668997,5.319608,2011-12-13
3.5815492,2.8877282,0.0,0.0,0.52247405,0.0,2.0116825,5.307835,2011-12-14
3.4745793,2.7194173,0.0,0.0,0.4950005,0.0,1.8647691,5.3063483,2011-12-15
3.4926035,2.5153162,0.0,0.0,0.430361,0.0,1.8805349,5.343178,2011-12-16
3.3717384,2.3070157,0.0,0.0,0.2937394,0.0,1.6873378,5.3194137,2011-12-19
3.2848043,2.1164303,0.0,0.0,0.23034818,0.0,1.566025,5.3084517,2011-12-20
3.263257,2.000595,0.0,0.0,0.16192497,0.0,1.5386631,5.301829,2011-12-21
3.6653526,2.3103533,0.0,0.0,0.14793868,0.0,2.1329958,5.3091373,2011-12-22
3.6704485,2.583356,0.0,0.0,0.3726749,0.0,2.144647,5.2596555,2011-12-23
3.6326473,2.759698,0.0,0.0,0.4826117,0.0,2.090683,5.249042,2011-12-26
3.323744,2.7317066,0.0,0.0,0.52165735,0.0,1.6573921,5.2284737,2011-12-27
3.0684428,2.6583138,0.0,0.0,0.41378573,0.0,1.284612,5.225129,2011-12-28
2.909333,2.4997256,0.0,0.0,0.27546212,0.0,1.0558447,5.231878,2011-12-29
