encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,start_date
1.345649,0.8930144,0.59175223,0.0,0.0,0.0,0.8263897,1.2008675,2011-02-22
1.3666291,0.87206715,0.69633675,0.0,0.0,0.0,0.68953013,1.1168314,2011-02-23
1.4838641,0.9242393,0.73952687,0.0,0.0,0.0,0.76457983,1.2951804,2011-02-24
1.4899044,0.97490764,0.6688151,0.0,0.0,0.0,0.7539504,1.3472825,2011-02-25
1.516515,0.99342704,0.74332523,0.0,0.0,0.0,0.72872907,1.3593425,2011-03-01
1.5638521,1.0111356,0.8009883,0.0,0.0,0.0,0.6707455,1.3543466,2011-03-02
1.59869,1.1400216,0.8475486,0.0,0.0,0.0,0.93612266,1.7177604,2011-03-03
1.481816,1.2058786,0.86772794,0.0,0.0,0.0,0.89294755,1.6759601,2011-03-04
1.443425,1.274751,0.82229584,0.0,0.0,0.0,0.84997094,1.5480449,2011-03-07
1.4244616,1.321269,0.7572385,0.0,0.0,0.0,0.77534646,1.372085,2011-03-08
1.3994206,1.4409268,0.6198171,0.0,0.0,0.0,0.8685861,1.5011358,2011-03-09
1.2996907,1.4914393,0.5481355,0.0,0.0,0.0,0.8875325,1.4963168,2011-03-10
1.2142265,1.577244,0.5263442,0.0,0.0,0.0,0.9458038,1.4861677,2011-03-11
1.163532,1.626298,0.5308373,0.0,0.0,0.0,0.9321006,1.3641464,2011-03-14
1.1968791,1.6140316,0.57915735,0.0,0.0,0.0,0.84233254,1.1607225,2011-03-15
1.3888719,1.5232401,0.8152791,0.0,0.0,0.0,0.73109514,1.0277177,2011-03-16
1.5356252,1.579956,0.71995234,0.0,0.0,0.0,0.8730453,1.3098767,2011-03-17
1.558779,1.6736588,0.8040503,0.0,0.0,0.0,1.1275932,1.7042032,2011-03-18
1.483603,1.7671134,0.82008576,0.0,0.0,0.0,1.2570024,1.8293945,2011-03-21
1.3763502,1.8022909,0.7586949,0.0,0.0,0.0,1.1946958,1.6095732,2011-03-22
1.281045,1.8889725,0.68760985,0.0,0.0,0.0,1.233032,1.5572041,2011-03-23
1.2123106,1.9348574,0.6322386,0.0,0.0,0.0,1.2461917,1.4875177,2011-03-24
1.1514586,1.8898287,0.59717727,0.0,0.0,0.0,1.1387594,1.245771,2011-03-25
1.1585443,1.8975179,0.534619,0.0,0.0,0.0,1.1345917,1.1868246,2011-03-28
1.1775026,1.9024761,0.48045743,0.0,0.0,0.0,1.1200693,1.122325,2011-03-29
1.187889,1.8883145,0.4603184,0.0,0.0,0.0,1.1144769,1.1007956,2011-03-30
1.2451434,1.8295654,0.54530656,0.0,0.0,0.0,1.0629756,1.0186803,2011-03-31
1.3075225,1.8504568,0.55084646,0.0,0.0,0.0,1.1144605,1.1005,2011-04-01
1.304056,1.9103258,0.4949322,0.0,0.0,0.0,1.2171575,1.2449905,2011-04-06
1.3166397,1.9705102,0.7049516,0.0,0.0,0.0,1.3878057,1.5067736,2011-04-07
1.258122,2.0277174,0.72680557,0.0,0.0,0.0,1.4627815,1.5099069,2011-04-08
1.186709,2.0624554,0.69358695,0.0,0.0,0.0,1.4559314,1.3744079,2011-04-11
1.1213962,2.1399763,0.61085963,0.0,0.0,0.0,1.5092626,1.358576,2011-04-12
1.1000478,2.0797145,0.6032595,0.0,0.0,0.0,1.3888981,1.1017262,2011-04-13
1.0715406,2.0607464,0.4852308,0.0,0.0,0.0,1.3346931,0.9739744,2011-04-14
1.1675248,1.9561617,0.6131071,0.0,0.0,0.0,1.2376783,0.85752195,2011-04-15
1.2978036,1.8961785,0.6337272,0.0,0.0,0.0,1.2159871,0.87101763,2011-04-18
1.5041611,1.7099901,0.85827935,0.0,0.0,0.0,1.060828,0.7478368,2011-04-19
1.7955545,1.5888274,1.0896673,0.0,0.0,0.0,0.9965794,0.8108297,2011-04-20
2.0533347,1.5404899,1.1458038,0.0,0.0,0.0,1.0410923,1.0700887,2011-04-21
2.1598377,1.5767473,1.0206943,0.0,0.0,0.0,1.2048937,1.3648351,2011-04-22
2.095434,1.5587878,0.948677,0.0,0.0,0.0,1.1293476,1.3340708,2011-04-25
2.0047336,1.5403601,0.8797414,0.0,0.0,0.0,0.9615746,1.1632997,2011-04-26
1.9430116,1.5996139,0.813727,0.0,0.0,0.0,0.9732909,1.2151126,2011-04-27
1.8801804,1.6847516,0.88587016,0.0,0.0,0.0,1.0861232,1.4417123,2011-04-28
1.8234371,1.6959676,0.96176744,0.0,0.0,0.0,1.0508027,1.3393884,2011-04-29
1.8065734,1.7549208,0.96602285,0.0,0.0,0.0,1.0632318,1.3105291,2011-05-03
1.7837129,1.9626307,1.0904922,0.0,0.0,0.0,1.3806605,1.7808322,2011-05-04
1.6637483,2.181999,1.1908102,0.0,0.0,0.0,1.6133219,2.0231705,2011-05-05
1.5255773,2.3519633,1.2605683,0.0,0.0,0.0,1.7241565,2.0169177,2011-05-06
1.4122925,2.4652865,1.2201122,0.0,0.0,0.0,1.7481434,1.8502622,2011-05-09
1.3736709,2.6592157,1.3769714,0.0,0.0,0.0,1.9758753,2.0397096,2011-05-10
1.262564,2.6340644,1.2561684,0.0,0.0,0.0,1.8829824,1.7168448,2011-05-11
1.2240965,2.5977218,1.1026571,0.0,0.0,0.0,1.8103305,1.49501,2011-05-12
1.1774759,2.5988815,0.9276841,0.0,0.0,0.0,1.7927265,1.3781487,2011-05-13
1.1742939,2.5950375,0.9301202,0.0,0.0,0.0,1.8162124,1.3803648,2011-05-16
1.1455275,2.4331245,0.84591055,0.0,0.0,0.0,1.6480616,1.0776323,2011-05-17
1.3097484,2.2143104,1.0394164,0.0,0.0,0.0,1.482878,0.9157201,2011-05-18
1.4330554,2.2137194,0.8926383,0.0,0.0,0.0,1.5626109,1.1100004,2011-05-19
1.5143931,2.1028104,0.92347115,0.0,0.0,0.0,1.4736875,1.044404,2011-05-20
1.6457701,1.94139,1.0376816,0.0,0.0,0.0,1.3187436,0.90541774,2011-05-23
1.8449233,1.8228416,1.1623015,0.0,0.0,0.0,1.237433,0.92510855,2011-05-24
1.9495828,1.8157139,1.0865479,0.0,0.0,0.0,1.2930063,1.1446294,2011-05-25
2.0030558,1.7517861,1.062922,0.0,0.0,0.0,1.2689599,1.17485,2011-05-26
2.0217512,1.6949843,1.092915,0.0,0.0,0.0,1.187163,1.1417754,2011-05-27
2.037166,1.6989503,1.1086558,0.0,0.0,0.0,1.1766982,1.2128042,2011-05-30
1.973252,1.7850182,1.0115297,0.0,0.0,0.0,1.2588466,1.3738381,2011-05-31
1.869068,1.8415089,0.9895143,0.0,0.0,0.0,1.2905492,1.4160775,2011-06-01
1.7527833,1.9569156,1.0012137,0.0,0.0,0.0,1.4085944,1.5348443,2011-06-02
1.669832,1.9570277,1.0609975,0.0,0.0,0.0,1.3135244,1.307139,2011-06-03
1.6331813,1.9811683,0.96202594,0.0,0.0,0.0,1.253403,1.1515698,2011-06-07
1.6749861,1.9360273,1.0087845,0.0,0.0,0.0,1.1543791,1.0097839,2011-06-08
1.7351377,1.9696255,0.9657086,0.0,0.0,0.0,1.1872493,1.1102515,2011-06-09
1.7535453,1.9391122,0.9243467,0.0,0.0,0.0,1.1341162,1.0591186,2011-06-10
1.8470993,1.8778169,1.0725894,0.0,0.0,0.0,1.0622998,1.0119343,2011-06-13
1.9842565,1.8502178,1.1417431,0.0,0.0,0.0,1.0426301,1.0581639,2011-06-14
2.0409803,1.8778353,1.0533863,0.0,0.0,0.0,1.0653917,1.1624751,2011-06-15
2.0730627,1.8691272,1.0892217,0.0,0.0,0.0,1.0671356,1.2308319,2011-06-16
2.1368132,1.8279185,1.2135928,0.0,0.0,0.0,1.0059246,1.1700491,2011-06-17
2.1577694,1.8813207,1.1209631,0.0,0.0,0.0,1.0435889,1.2797791,2011-06-20
2.1530697,1.8714792,1.0930394,0.0,0.0,0.0,0.98274624,1.1945102,2011-06-21
2.1331055,1.9966705,1.1336945,0.0,0.0,0.0,1.189907,1.5690652,2011-06-22
2.0074918,2.13983,1.2095112,0.0,0.0,0.0,1.3887497,1.80584,2011-06-23
1.8707377,2.252775,1.2332658,0.0,0.0,0.0,1.420115,1.687376,2011-06-24
1.83937,2.2267716,1.281937,0.0,0.0,0.0,1.3254199,1.4301805,2011-06-27
1.8600951,2.2612445,1.2011349,0.0,0.0,0.0,1.3072541,1.3337823,2011-06-28
1.8306602,2.2525306,1.0257032,0.0,0.0,0.0,1.2474662,1.2301469,2011-06-29
1.7842535,2.299725,0.9364863,0.0,0.0,0.0,1.3188354,1.3428,2011-06-30
1.7541568,2.2726111,0.9709408,0.0,0.0,0.0,1.278355,1.2339478,2011-07-01
1.7255236,2.2870991,0.9294349,0.0,0.0,0.0,1.2754128,1.175546,2011-07-04
1.7229075,2.3004227,0.9460566,0.0,0.0,0.0,1.2851455,1.1597539,2011-07-05
1.7480314,2.2791128,0.9453442,0.0,0.0,0.0,1.239873,1.0656469,2011-07-06
1.78072,2.2538564,0.9382106,0.0,0.0,0.0,1.2185293,1.0512073,2011-07-07
1.9042466,2.1992557,1.14399,0.0,0.0,0.0,1.2021519,1.0883696,2011-07-08
2.1864238,2.006721,1.5765351,0.0,0.0,0.0,1.0678848,0.916498,2011-07-11
2.513327,1.8773568,1.7768422,0.0,0.0,0.0,0.98466265,0.97320557,2011-07-12
2.8895519,1.752445,2.0921903,0.0,0.0,0.0,0.90649277,1.1555754,2011-07-13
3.3301528,1.5733234,2.6406708,0.0,0.0,0.0,0.82033265,1.3795081,2011-07-14
3.4814444,1.674561,2.4427557,0.0,0.0,0.0,1.0144,1.8539166,2011-07-15
3.377391,1.7676812,2.1784692,0.0,0.0,0.0,1.079639,2.015171,2011-07-18
3.2693703,1.73046,2.1888528,0.0,0.0,0.0,0.8941524,1.8132626,2011-07-19
3.1168005,1.8250263,1.9695275,0.0,0.0,0.0,0.8640112,1.7630659,2011-07-20
2.9418805,1.9926589,1.8282703,0.0,0.0,0.0,0.929345,1.8865055,2011-07-21
2.7498832,2.0837836,1.650369,0.0,0.0,0.0,0.9130208,1.7639353,2011-07-22
2.6793773,2.1732123,1.7067764,0.0,0.0,0.0,0.94957876,1.8006388,2011-07-25
2.6308172,2.2240944,1.7086059,0.0,0.0,0.0,0.9007318,1.6283361,2011-07-26
2.5645144,2.3531215,1.6074382,0.0,0.0,0.0,0.98910284,1.696772,2011-07-27
2.4984617,2.3792264,1.5788213,0.0,0.0,0.0,0.95338273,1.5869246,2011-07-28
2.6594532,2.292701,1.9696432,0.0,0.0,0.0,0.85602623,1.462297,2011-07-29
2.8198225,2.2355456,2.1031117,0.0,0.0,0.0,0.7845578,1.3868977,2011-08-01
2.9748032,2.2477238,2.0950232,0.0,0.0,0.0,0.7911183,1.4924451,2011-08-02
3.067089,2.2739813,2.0880237,0.0,0.0,0.0,0.8262227,1.6288499,2011-08-03
3.1768498,2.2685711,2.166823,0.0,0.0,0.0,0.79157394,1.6744157,2011-08-04
3.3684256,2.1665816,2.476882,0.0,0.0,0.0,0.6395053,1.5490445,2011-08-05
3.7985976,2.0379717,3.1572719,0.0,0.0,0.0,0.48780125,1.5482957,2011-08-08
3.95726,2.0864933,3.0619383,0.0,0.0,0.0,0.61720043,1.9836622,2011-08-09
3.9443321,2.2783575,2.9544435,0.0,0.0,0.0,0.833059,2.3806555,2011-08-10
3.8220277,2.5844605,2.8340712,0.0,0.0,0.0,1.0958229,2.776292,2011-08-11
3.6391082,2.8078833,2.8375406,0.0,0.0,0.0,1.2539432,2.8471339,2011-08-12
3.4708846,2.8245971,2.7999306,0.0,0.0,0.0,1.1811386,2.5703712,2011-08-15
3.205411,2.962494,2.3519053,0.0,0.0,0.0,1.2382404,2.399302,2011-08-16
2.975105,2.9277265,2.0691504,0.0,0.0,0.0,1.1102966,2.0415337,2011-08-17
2.9020216,2.8085608,2.0514212,0.0,0.0,0.0,0.93778354,1.6913787,2011-08-18
2.9179242,2.7743437,2.033418,0.0,0.0,0.0,0.8581371,1.4879011,2011-08-19
3.007616,2.7529337,2.1224694,0.0,0.0,0.0,0.8287168,1.4499785,2011-08-22
3.0568688,2.942381,2.148559,0.0,0.0,0.0,1.1204482,1.973946,2011-08-23
3.054658,3.1479588,2.2236695,0.0,0.0,0.0,1.3498054,2.2739768,2011-08-24
3.1045754,3.341258,2.5778656,0.0,0.0,0.0,1.6062258,2.6107826,2011-08-25
3.1331787,3.4732404,2.7889323,0.0,0.0,0.0,1.8038844,2.7992167,2011-08-26
3.021032,3.6390097,2.7372098,0.0,0.0,0.0,2.0324452,2.8713145,2011-08-29
2.8254306,3.6789837,2.468401,0.0,0.0,0.0,2.0432725,2.609816,2011-08-30
2.7169771,3.7102518,2.384564,0.0,0.0,0.0,2.0531597,2.4575815,2011-08-31
2.5481865,3.6985838,2.1767864,0.0,0.0,0.0,2.024167,2.1834488,2011-09-01
2.4685328,3.6660662,2.1035376,0.0,0.0,0.0,2.0029767,2.028695,2011-09-02
2.4012673,3.6549428,2.0149915,0.0,0.0,0.0,2.04709,1.9640956,2011-09-05
2.4603686,3.5339682,2.065308,0.0,0.0,0.0,1.9384016,1.7706673,2011-09-06
2.6803787,3.261326,2.3398137,0.0,0.0,0.0,1.7080284,1.5616856,2011-09-07
2.80544,3.284652,2.2254233,0.0,0.0,0.0,1.856355,1.8853334,2011-09-08
2.75226,3.263027,2.0510287,0.0,0.0,0.0,1.9095957,1.9355363,2011-09-09
2.6943994,3.1802325,2.000674,0.0,0.0,0.0,1.8568833,1.8247505,2011-09-13
2.598581,3.1589959,1.8677803,0.0,0.0,0.0,1.8284434,1.6864314,2011-09-14
2.641795,3.0872414,2.0486174,0.0,0.0,0.0,1.7216301,1.5568165,2011-09-15
2.6397178,3.246123,2.1538587,0.0,0.0,0.0,2.0170534,2.0039668,2011-09-16
2.6062524,3.4723434,2.4237485,0.0,0.0,0.0,2.3943255,2.505993,2011-09-19
2.4520214,3.5800579,2.3355942,0.0,0.0,0.0,2.483401,2.3785205,2011-09-20
2.3781865,3.7546117,2.505991,0.0,0.0,0.0,2.726476,2.567222,2011-09-21
2.3441522,3.9619396,2.8439755,0.0,0.0,0.0,3.0469356,2.9254146,2011-09-22
2.2771351,4.08547,2.9069185,0.0,0.0,0.0,3.2869167,2.9260602,2011-09-23
2.2666473,3.8006227,3.0830593,0.0,0.0,0.0,2.9379241,2.3815265,2011-09-26
2.504317,3.5318305,3.0216522,0.0,0.0,0.0,2.6633945,2.0419397,2011-09-27
2.5869002,3.5460043,2.551784,0.0,0.0,0.0,2.8464096,2.2453198,2011-09-28
2.4374678,3.4710352,2.249123,0.0,0.0,0.0,2.826074,2.139048,2011-09-29
2.240546,3.3293376,2.0009398,0.0,0.0,0.0,2.6273859,1.8040135,2011-09-30
2.027335,3.33165,1.7687007,0.0,0.0,0.0,2.5522783,1.5838181,2011-10-03
1.9477787,3.2214258,1.7585129,0.0,0.0,0.0,2.3826382,1.2684679,2011-10-04
1.9605825,3.1094425,1.7570385,0.0,0.0,0.0,2.3209398,1.1663471,2011-10-05
1.9542074,3.0879714,1.6047262,0.0,0.0,0.0,2.3516364,1.220204,2011-10-06
1.9228344,3.0668051,1.5256718,0.0,0.0,0.0,2.3908722,1.2448932,2011-10-07
2.013497,2.7579916,1.95006,0.0,0.0,0.0,2.1284215,1.0403255,2011-10-11
2.20259,2.7510319,1.957935,0.0,0.0,0.0,2.2987409,1.2405336,2011-10-12
2.2658045,2.7990537,1.8900694,0.0,0.0,0.0,2.5035322,1.469098,2011-10-13
2.28196,2.8668268,1.9738145,0.0,0.0,0.0,2.7065322,1.6941677,2011-10-14
2.2147346,2.874056,2.0221887,0.0,0.0,0.0,2.753013,1.7049012,2011-10-17
1.9956622,2.8809326,1.7913525,0.0,0.0,0.0,2.6080537,1.4183927,2011-10-18
1.8959556,2.8758934,1.7437205,0.0,0.0,0.0,2.5660636,1.3194404,2011-10-19
1.8402054,2.7296827,1.7477738,0.0,0.0,0.0,2.3402014,1.0856038,2011-10-20
1.8436663,2.622451,1.6153363,0.0,0.0,0.0,2.220871,0.94745237,2011-10-21
1.8542187,2.609772,1.4804796,0.0,0.0,0.0,2.2549045,0.96421444,2011-10-24
1.9271469,2.7138472,1.6262008,0.0,0.0,0.0,2.54963,1.3349379,2011-10-25
1.8661427,2.682206,1.7114438,0.0,0.0,0.0,2.5142062,1.2957996,2011-10-26
1.7880743,2.6589172,1.6268464,0.0,0.0,0.0,2.423006,1.1193734,2011-10-27
1.8117995,2.5031683,1.7536706,0.0,0.0,0.0,2.2140207,0.9681591,2011-10-28
1.9731683,2.3795707,1.8495045,0.0,0.0,0.0,2.1924582,1.0277725,2011-10-31
2.1114075,2.210476,1.9026337,0.0,0.0,0.0,2.1065173,1.0287079,2011-11-01
2.2371385,2.1753454,1.8365568,0.0,0.0,0.0,2.183951,1.1490641,2011-11-02
2.2652683,2.209389,1.7167984,0.0,0.0,0.0,2.3000116,1.2784395,2011-11-03
2.1798532,2.0797982,1.7756654,0.0,0.0,0.0,2.0141954,1.0430077,2011-11-04
2.1761777,2.1225152,1.6280776,0.0,0.0,0.0,2.075939,1.1443154,2011-11-07
2.01913,2.1104858,1.3939086,0.0,0.0,0.0,1.9223123,0.9822376,2011-11-08
1.8792402,2.0821698,1.2375191,0.0,0.0,0.0,1.7570151,0.8179094,2011-11-09
1.791867,2.058265,1.1718874,0.0,0.0,0.0,1.6565421,0.7490198,2011-11-10
1.7584789,1.9687974,1.2794071,0.0,0.0,0.0,1.4543246,0.55465686,2011-11-11
1.8412905,1.9678786,1.306357,0.0,0.0,0.0,1.4870671,0.69083166,2011-11-14
1.8812284,2.064307,1.2410846,0.0,0.0,0.0,1.6878725,0.9563082,2011-11-15
1.7930789,2.0415347,1.22276,0.0,0.0,0.0,1.578007,0.8418097,2011-11-16
1.8332511,1.9433458,1.392427,0.0,0.0,0.0,1.4264462,0.6689868,2011-11-17
1.9249914,1.95135,1.4525563,0.0,0.0,0.0,1.4382296,0.7391092,2011-11-18
1.9660811,1.9835236,1.3518951,0.0,0.0,0.0,1.464335,0.8419215,2011-11-21
2.012183,1.907166,1.3974322,0.0,0.0,0.0,1.3769335,0.77734816,2011-11-22
2.1694653,1.7104223,1.784499,0.0,0.0,0.0,1.2536298,0.6796322,2011-11-23
2.3378067,1.6482043,1.8680664,0.0,0.0,0.0,1.2034383,0.70300066,2011-11-24
2.6048887,1.5385985,2.185502,0.0,0.0,0.0,1.1273592,0.7717287,2011-11-25
2.834185,1.5311639,2.2178879,0.0,0.0,0.0,1.2179649,0.9960593,2011-11-28
2.805732,1.6417154,1.9174703,0.0,0.0,0.0,1.3177298,1.2137038,2011-11-29
2.605316,1.7128266,1.670872,0.0,0.0,0.0,1.2178744,1.182021,2011-11-30
2.5402963,1.7253243,1.7313696,0.0,0.0,0.0,1.0945688,1.1049844,2011-12-01
2.4045427,1.8563383,1.5150267,0.0,0.0,0.0,1.1406006,1.174178,2011-12-02
2.2392545,1.9548664,1.3064378,0.0,0.0,0.0,1.1213886,1.0636556,2011-12-05
2.1715314,1.9154303,1.3867403,0.0,0.0,0.0,1.0046918,0.8062047,2011-12-06
2.3999956,1.8091545,1.9591829,0.0,0.0,0.0,0.8214155,0.5086226,2011-12-07
2.6662238,1.7724452,2.1959038,0.0,0.0,0.0,0.8003108,0.6359848,2011-12-08
2.840552,1.749241,2.15527,0.0,0.0,0.0,0.79745543,0.8036978,2011-12-09
2.9385216,1.7521425,2.109623,0.0,0.0,0.0,0.82685006,1.0133353,2011-12-12
2.9060361,1.8212531,1.8777355,0.0,0.0,0.0,0.8590739,1.167353,2011-12-13
2.7696688,1.9492137,1.701677,0.0,0.0,0.0,0.89437115,1.2400333,2011-12-14
2.6362526,1.9983075,1.6410735,0.0,0.0,0.0,0.84815866,1.1100241,2011-12-15
2.7054014,1.9824367,1.9747014,0.0,0.0,0.0,0.73414564,0.8537023,2011-12-16
2.7770584,2.002625,2.004793,0.0,0.0,0.0,0.7000272,0.79568195,2011-12-19
