Feature1,Feature2,Feature3,Cluster
-0.6189658,0.023823932,0.31537038,0
-0.6147033,0.026522115,0.3296195,0
-0.6072126,0.022678688,0.34122592,0
-0.5967006,0.018970981,0.34720936,0
-0.58608556,0.0109500885,0.34676918,0
-0.5678527,0.0014133304,0.35375577,0
-0.5332421,-0.0055315346,0.36873412,0
-0.5146947,-0.017802984,0.3638891,0
-0.5047426,-0.016301274,0.37081587,0
-0.4971558,-0.027861193,0.35147297,2
-0.5109983,-0.035139084,0.33566833,2
-0.52761716,-0.03580275,0.3113426,2
-0.5333879,-0.02373901,0.3024433,2
-0.5498079,-0.028070912,0.2857419,2
-0.5560046,-0.03276053,0.28245384,2
-0.5524388,-0.015462652,0.296041,2
-0.55456406,-0.018426776,0.32468686,0
-0.5591104,-0.032448888,0.31249034,2
-0.57419837,-0.03632301,0.29484713,2
-0.5993328,-0.044937223,0.2775106,2
-0.6281071,-0.06059192,0.2403003,2
-0.6482201,-0.06467222,0.21984082,2
-0.65998226,-0.060832575,0.22935244,2
-0.6515711,-0.05322221,0.25073296,2
-0.6328837,-0.042966753,0.2919658,0
-0.61226326,-0.045028716,0.32701564,0
-0.5953368,-0.049196497,0.35576105,0
-0.5425368,-0.047903657,0.39474237,0
-0.50080085,-0.060998037,0.4027039,0
-0.45732605,-0.0727371,0.4044831,2
-0.43194902,-0.07401912,0.38378742,2
-0.4009664,-0.07262249,0.38443422,2
-0.44954044,-0.098992124,0.30546117,2
-0.4935428,-0.10597965,0.23496413,2
-0.5455777,-0.11349617,0.16236457,2
-0.62063354,-0.15549196,0.06304147,2
-0.7053659,-0.15072201,-0.010528609,2
-0.7796308,-0.08830534,0.016595826,2
-0.8125826,-0.050091997,0.05199279,2
-0.81765,-0.005522087,0.12009178,0
-0.8082363,0.021320596,0.19890615,0
-0.7760123,0.018675223,0.29167062,0
-0.72242194,-0.00018160045,0.33060378,0
-0.6868626,-0.0014811903,0.37203845,0
-0.64138836,-0.013280526,0.40762752,0
-0.5961831,-0.0308941,0.41341633,0
-0.5716195,-0.054176092,0.40053523,0
-0.5696503,-0.06525603,0.36965182,0
-0.56813395,-0.06646751,0.3443628,0
-0.56273055,-0.0643408,0.3446439,0
-0.5581173,-0.05634536,0.33792895,0
-0.5490257,-0.04780747,0.34300366,0
-0.5267592,-0.040930152,0.35212964,2
-0.52312523,-0.0369547,0.34328574,2
-0.51946783,-0.03170851,0.34170964,2
-0.5314863,-0.03711927,0.32744178,2
-0.53850955,-0.044906974,0.29501247,2
-0.5489186,-0.05448705,0.2439883,2
-0.57240784,-0.06606364,0.20430094,2
-0.59262335,-0.06182629,0.19015457,2
-0.5969416,-0.04761362,0.1965033,2
-0.5813154,-0.036533967,0.22270745,2
-0.55865794,-0.032047316,0.2596183,2
-0.5168747,-0.022051096,0.30227777,2
-0.49552035,-0.02735041,0.33021417,2
-0.50172174,-0.049833477,0.31639776,2
-0.5256865,-0.06320953,0.28678775,2
-0.5448876,-0.07380289,0.2616493,2
-0.57232505,-0.09622541,0.203529,2
-0.6057937,-0.104331434,0.1671586,2
-0.63571596,-0.082943425,0.17095628,2
-0.6576037,-0.05826968,0.1939989,2
-0.6710231,-0.039043322,0.22844726,2
-0.6772669,-0.035202786,0.27034533,0
-0.6777732,-0.0376347,0.29897985,0
-0.6653253,-0.039683193,0.30473948,0
-0.65190643,-0.045690596,0.30630213,0
-0.64786613,-0.04291351,0.31367052,0
-0.6363282,-0.03863202,0.3290253,0
-0.6214214,-0.042930543,0.3422116,0
-0.60399723,-0.04150793,0.34640437,0
-0.5867683,-0.034541056,0.35577768,0
-0.57952553,-0.030269548,0.35389605,0
-0.5780916,-0.026504144,0.3493551,0
-0.58872557,-0.016733184,0.33427647,0
-0.593222,-0.0150271505,0.32888255,0
-0.60306334,-0.017864853,0.30981025,0
-0.6088284,-0.013432384,0.29290047,0
-0.6214063,-0.009777367,0.28146088,0
-0.6383283,-0.004051283,0.2748257,0
-0.6521308,-0.0069419295,0.2702176,0
-0.66641617,-0.0096099675,0.2748877,0
-0.6710457,-0.015102699,0.26775303,0
-0.67913014,-0.014840454,0.26393437,0
-0.67273325,-0.014824212,0.27071756,0
-0.669871,-0.00921911,0.28721428,0
-0.66798097,-0.013431817,0.30127627,0
-0.66535,-0.013502747,0.31791082,0
-0.65555644,-0.022614598,0.32076007,0
-0.6562415,-0.023881987,0.32133505,0
-0.6575184,-0.026334569,0.31573385,0
-0.6745758,-0.027560815,0.30265406,0
-0.68906283,-0.0303732,0.29191396,0
-0.7047979,-0.0277417,0.28566772,0
-0.7098931,-0.022076577,0.29894808,0
-0.7132618,-0.021756485,0.31152692,0
-0.71230245,-0.025122061,0.31739938,0
-0.72251093,-0.02964376,0.32151535,0
-0.73353213,-0.032094643,0.33017528,0
-0.7430615,-0.037126437,0.33576396,0
-0.7489902,-0.04457204,0.34596553,0
-0.74604034,-0.051568434,0.34532055,0
-0.7404359,-0.055866703,0.35238248,0
-0.72851866,-0.056068465,0.3680377,0
-0.71201956,-0.060734183,0.39854082,0
-0.6942464,-0.063921526,0.41894972,0
-0.6759351,-0.06913841,0.43015522,0
-0.6527528,-0.07419823,0.4425347,0
-0.6329804,-0.07928641,0.4455425,0
-0.62358314,-0.08525735,0.4396084,0
-0.6172908,-0.087076664,0.43101847,0
-0.6145037,-0.08623648,0.4255314,0
-0.6152699,-0.080285564,0.41603684,0
-0.62889475,-0.07942161,0.39960146,0
-0.6471144,-0.07748602,0.38302362,0
-0.6616246,-0.075711116,0.36583638,0
-0.67949146,-0.07027541,0.3575549,0
-0.6926376,-0.06474151,0.35853612,0
-0.6871838,-0.059154376,0.37193924,0
-0.6808571,-0.060664818,0.37929368,0
-0.67653316,-0.05952394,0.39225823,0
-0.66672474,-0.05589862,0.4054996,0
-0.6687597,-0.052529976,0.41605753,0
-0.72364086,-0.058015928,0.3807234,0
-0.7855971,-0.06473245,0.33229482,0
-0.84799856,-0.062263653,0.29685244,0
-0.9047218,-0.06615855,0.26774216,0
-0.9538817,-0.04841982,0.2614123,0
-0.97845024,-0.016136572,0.30067474,0
-0.98406714,0.018881425,0.34457773,0
-0.99416226,0.039335385,0.39327002,0
-1.0272217,0.050334707,0.44327503,0
-1.0406582,0.033940658,0.4901237,0
-1.057239,0.012606189,0.48659408,0
-1.0741714,0.0013739914,0.49017197,0
-1.0687466,-0.003981814,0.5200813,0
-1.036913,-0.01505588,0.5682873,0
-0.99455774,-0.01820065,0.63144416,0
-0.93113476,-0.03555967,0.6987105,0
-0.8621909,-0.059525385,0.76887983,0
-0.8124159,-0.07846381,0.7995321,0
-0.7829042,-0.096306875,0.79180664,0
-0.7655952,-0.11148079,0.765964,0
-0.7455544,-0.12155746,0.72854775,0
-0.7381618,-0.13254626,0.6889438,0
-0.71352535,-0.13942246,0.6803878,0
-0.69865495,-0.15541904,0.6721881,0
-0.68024284,-0.17287618,0.65630066,0
-0.65111476,-0.18066701,0.65458566,0
-0.6278903,-0.17865293,0.65295786,0
-0.5867859,-0.18922786,0.64379495,1
-0.5346429,-0.19507416,0.6411072,1
-0.47792917,-0.20600079,0.6477296,1
-0.4153332,-0.21187808,0.6563595,1
-0.35398895,-0.22700664,0.64790136,1
-0.3217517,-0.22721313,0.64274746,1
-0.3041649,-0.2573826,0.5819809,1
-0.3062563,-0.29164046,0.49726623,1
-0.29511845,-0.348558,0.3963891,2
-0.29206595,-0.38964325,0.31194708,2
-0.29683584,-0.40396667,0.2649621,2
-0.3157065,-0.39181393,0.23551434,2
-0.34158045,-0.37853003,0.22890073,2
-0.38515705,-0.3491344,0.220992,2
-0.42412782,-0.32314235,0.2073372,2
-0.4585771,-0.32295915,0.16858235,2
-0.47946733,-0.31606102,0.14882365,2
-0.49183935,-0.27558672,0.16789114,2
-0.49330652,-0.204276,0.24349079,2
-0.48689783,-0.15214787,0.3101729,2
-0.49423528,-0.12461966,0.33320305,2
-0.51101446,-0.11835444,0.33064684,2
-0.53335845,-0.11892006,0.3077246,2
-0.5636964,-0.12229119,0.26675063,2
-0.610286,-0.123569086,0.2275435,2
-0.6528824,-0.12064619,0.20269737,2
-0.6906872,-0.10565816,0.20779166,2
-0.726211,-0.0976917,0.22329721,2
-0.74964744,-0.084930494,0.2554093,0
-0.7614383,-0.074817225,0.2843325,0
-0.76122886,-0.07517277,0.311945,0
-0.75521505,-0.068673804,0.32435536,0
-0.7458622,-0.07113086,0.3383245,0
-0.73111564,-0.0756457,0.34383556,0
-0.7347073,-0.082830384,0.32603228,0
-0.7417771,-0.08521964,0.31825417,0
-0.7373763,-0.087634936,0.30663761,0
-0.7379407,-0.08773641,0.290577,0
-0.7383966,-0.090617046,0.2819409,0
-0.74126,-0.0883403,0.2757367,0
-0.7332205,-0.09070252,0.2800647,0
-0.72633994,-0.09522547,0.28118643,0
-0.7178351,-0.104295805,0.27917963,0
-0.7019959,-0.1144118,0.2923136,0
-0.68920684,-0.12824251,0.2846364,0
-0.70026684,-0.13671702,0.264518,0
-0.7050074,-0.14172535,0.26275522,0
-0.70721525,-0.14906408,0.25452882,2
-0.7149882,-0.1501637,0.24718261,2
-0.7260227,-0.15352748,0.23676577,2
-0.7376016,-0.15471564,0.24245608,2
-0.74770665,-0.15517022,0.2509716,0
-0.7405432,-0.15527049,0.26626617,0
-0.7239795,-0.15481316,0.30133647,0
-0.7023304,-0.15685108,0.33087692,0
-0.6728497,-0.16936944,0.34982622,0
-0.6571173,-0.1705681,0.3661387,0
-0.64094025,-0.17287356,0.3838364,0
-0.6139601,-0.16717258,0.40810764,0
-0.5684591,-0.17214587,0.4260628,0
-0.5345141,-0.18194582,0.4256989,0
-0.50494397,-0.1892086,0.42585853,2
-0.49122858,-0.18655892,0.4295262,2
-0.48800766,-0.19143151,0.41782674,2
-0.49369526,-0.20203161,0.3913077,2
-0.49412078,-0.21913649,0.36116192,2
-0.4977408,-0.23875038,0.3159201,2
-0.5118192,-0.27708286,0.26307362,2
-0.5300709,-0.25158572,0.27973205,2
-0.5396896,-0.22476186,0.31142133,2
-0.5511103,-0.22756647,0.3098667,2
-0.56631386,-0.23421971,0.29878125,2
-0.5799192,-0.23096551,0.28821337,2
-0.57803017,-0.21753237,0.289361,2
-0.57678866,-0.20736052,0.29538888,2
-0.5726532,-0.19775102,0.30762523,2
-0.5630711,-0.1767308,0.33147138,2
-0.5698644,-0.16237561,0.33165768,2
-0.585784,-0.15894963,0.31695428,2
-0.602715,-0.15710916,0.30460635,2
-0.62842244,-0.15161997,0.28273296,2
-0.6550799,-0.14830883,0.26384768,2
-0.6771361,-0.14068729,0.2562747,2
-0.69239014,-0.12910886,0.27146783,0
-0.69350547,-0.13402553,0.28981805,0
-0.6952564,-0.13476287,0.31021187,0
-0.70501065,-0.13933276,0.33065838,0
-0.70708877,-0.14295514,0.33241352,0
-0.7050711,-0.14418332,0.3335732,0
-0.7003802,-0.14755239,0.3390141,0
-0.68541926,-0.15753256,0.3448359,0
-0.6734833,-0.16923615,0.3446066,0
-0.6659714,-0.17982687,0.34038228,0
-0.6659466,-0.18223855,0.33962798,0
-0.6654242,-0.18273793,0.3457294,0
-0.6627613,-0.1805411,0.3458851,0
-0.65531474,-0.18899858,0.33493567,0
-0.63972056,-0.20052771,0.32696906,2
-0.62449116,-0.19548208,0.3372908,2
-0.60662514,-0.19116001,0.34442562,2
-0.5962975,-0.18846609,0.35345086,2
-0.5945951,-0.19100757,0.34412253,2
-0.60309845,-0.20093264,0.32134053,2
-0.608861,-0.2063062,0.29773003,2
-0.62731236,-0.2108439,0.26448023,2
-0.6439414,-0.21006653,0.24293324,2
-0.66008186,-0.20090678,0.23456463,2
-0.69034535,-0.1888264,0.22929734,2
-0.71716386,-0.18669407,0.23127392,2
-0.7384508,-0.18248673,0.24385187,2
-0.7677366,-0.17940667,0.24629605,0
-0.7954373,-0.17948987,0.24455288,0
-0.8172619,-0.17388329,0.24831918,0
-0.82921237,-0.1658799,0.2766707,0
-0.8306127,-0.16708894,0.29555744,0
-0.8349259,-0.16388804,0.32284382,0
-0.8245567,-0.16542847,0.3596771,0
-0.81568515,-0.1674393,0.38028836,0
-0.83831173,-0.1669498,0.39354658,0
-0.88498116,-0.17509212,0.3883234,0
-0.93128616,-0.18930252,0.3770411,0
-0.97910744,-0.1918291,0.36492872,0
-1.0170007,-0.19425513,0.36482528,0
-1.0383792,-0.19836722,0.38545448,0
-1.0146171,-0.19163649,0.44542366,0
-0.9948333,-0.18970256,0.4985457,0
-0.9602209,-0.18934079,0.56642354,0
-0.9053903,-0.19129671,0.64336556,0
-0.86526936,-0.19590539,0.67792004,0
-0.83703274,-0.20952474,0.6748956,1
-0.8313293,-0.21143271,0.6612603,1
-0.82211787,-0.22367857,0.6451517,1
-0.8236378,-0.22935931,0.61626494,1
-0.81808466,-0.24122402,0.6027222,1
-0.80020857,-0.24261372,0.6164132,1
-0.7775233,-0.2512551,0.6156891,1
-0.761548,-0.25017828,0.6230305,1
-0.73698074,-0.2481784,0.63669556,1
-0.7050773,-0.25543427,0.6504579,1
-0.6757472,-0.26372945,0.65089625,1
-0.6593135,-0.2796328,0.62749,1
-0.6472747,-0.2955733,0.6054265,1
-0.6446223,-0.30273136,0.57513267,1
-0.64721274,-0.3124002,0.5481179,1
-0.66259724,-0.31450725,0.52433205,1
-0.6664587,-0.32196075,0.5058899,1
-0.6784745,-0.32055295,0.47926897,1
-0.6868528,-0.32054323,0.46377468,1
-0.68824506,-0.31464982,0.47027946,1
-0.69156224,-0.30762196,0.47911215,1
-0.6861912,-0.30529493,0.48705083,1
-0.6895509,-0.30633765,0.49118173,1
-0.6856752,-0.30697584,0.5016772,1
-0.67916554,-0.3077601,0.50091016,1
-0.67617714,-0.30825746,0.50334734,1
-0.66762596,-0.30567017,0.5161129,1
-0.65844446,-0.30961138,0.51743907,1
-0.6514247,-0.3121367,0.5191006,1
-0.6539747,-0.31550217,0.5147232,1
-0.65371656,-0.3181337,0.513645,1
-0.65074366,-0.3184139,0.5100732,1
-0.6506626,-0.32069582,0.50210536,1
-0.6550266,-0.32624307,0.4913866,1
-0.6530857,-0.32500023,0.49258518,1
-0.63807803,-0.3233229,0.49722424,1
-0.60903454,-0.3204481,0.51433116,1
-0.5794121,-0.3232373,0.5299365,1
-0.5669207,-0.32727176,0.5268784,1
-0.56833875,-0.3350456,0.500962,1
-0.5824192,-0.33598316,0.46914265,1
-0.5995851,-0.33017123,0.4408734,1
-0.6172413,-0.33221287,0.40714467,1
-0.6509614,-0.33511406,0.36066973,1
-0.672662,-0.3411107,0.3258028,1
-0.6380871,-0.30763698,0.36781722,1
-0.5961425,-0.28485805,0.4205311,1
-0.5322263,-0.27444303,0.47886914,1
-0.47832167,-0.26863325,0.50834656,1
-0.4356193,-0.26410374,0.52254826,1
-0.43344456,-0.26191914,0.48607984,1
-0.43168908,-0.28037813,0.43543914,1
-0.44657737,-0.27430475,0.36235362,2
-0.45674384,-0.33581728,0.24720809,2
-0.49983686,-0.3701629,0.13275422,2
-0.55469567,-0.2718017,0.1784586,2
-0.58569086,-0.23530157,0.19378847,2
-0.61458236,-0.21402152,0.20082414,2
-0.61911005,-0.19411506,0.21444845,2
-0.6245215,-0.17237824,0.2283161,2
-0.61116916,-0.16852261,0.24353227,2
-0.59359974,-0.16290875,0.27054742,2
-0.56934714,-0.15481703,0.31126255,2
-0.5485104,-0.16087796,0.32752094,2
-0.5314349,-0.172112,0.32159224,2
-0.5270371,-0.17610393,0.3081163,2
-0.5204544,-0.17654355,0.29749358,2
-0.52984345,-0.18459547,0.2765895,2
-0.5463404,-0.18405806,0.25542098,2
-0.57312185,-0.18632232,0.22493833,2
-0.5889122,-0.18950318,0.20680061,2
-0.59201115,-0.19407204,0.20459783,2
-0.5905844,-0.19743334,0.21619463,2
-0.5828927,-0.19315661,0.2280063,2
-0.5463113,-0.19220118,0.27001917,2
-0.50658214,-0.17755572,0.32185757,2
-0.4441358,-0.16720885,0.38899034,2
-0.37747014,-0.17055047,0.41462597,2
-0.32524016,-0.18898803,0.4243437,2
-0.2712341,-0.20051417,0.41289777,2
-0.25828236,-0.23640083,0.36187744,2
-0.24113499,-0.24406275,0.30529073,2
-0.26852417,-0.32420644,0.1512146,2
-0.3203708,-0.35373718,0.03336463,2
-0.37703365,-0.33336803,-0.034711443,2
-0.42747325,-0.28689024,-0.06938862,2
-0.47284162,-0.279567,-0.10904922,2
-0.5116124,-0.22225097,-0.05005435,2
-0.5269484,-0.16932385,0.0028733015,2
-0.50662255,-0.13734767,0.077912614,2
-0.5095465,-0.12630421,0.08169684,2
-0.5462593,-0.12626016,0.09053138,2
-0.5913062,-0.15385556,0.056902967,2
-0.619677,-0.18188806,0.020526476,2
-0.64569277,-0.18151534,-0.00035779923,2
-0.67606825,-0.14915186,0.014541425,2
-0.70214283,-0.10993077,0.04132598,2
-0.7142442,-0.1046603,0.0781227,2
-0.73902404,-0.10471983,0.109872125,2
-0.77020776,-0.113490716,0.1308016,2
-0.7615897,-0.10425617,0.16982386,2
-0.75697434,-0.10916771,0.17566496,2
-0.7521432,-0.10996808,0.19072837,2
-0.73765975,-0.10262884,0.22388989,0
-0.7237297,-0.10401048,0.24795976,0
-0.7280087,-0.09575124,0.2535917,0
-0.7377657,-0.0915723,0.25184652,0
-0.7563355,-0.093902454,0.24784958,0
-0.7577143,-0.098477915,0.23578516,0
-0.75337034,-0.100062,0.2263565,0
-0.7435133,-0.09917174,0.24083343,0
-0.73035413,-0.099308506,0.25562415,0
-0.724523,-0.10478021,0.267411,0
-0.7315247,-0.10632338,0.27888784,0
-0.7354501,-0.11609799,0.27592403,0
-0.7454289,-0.12664963,0.262841,0
-0.75021607,-0.13553062,0.25555843,0
-0.750651,-0.13748442,0.24158278,0
-0.73040295,-0.131819,0.26906598,0
-0.6952563,-0.13288496,0.30184704,0
-0.66436774,-0.12562506,0.33731717,0
-0.63715,-0.12560114,0.36695412,0
-0.6108605,-0.12513784,0.3851824,0
-0.5892742,-0.13132316,0.3751024,0
-0.5912448,-0.13523571,0.35946646,0
-0.5964281,-0.1491843,0.32934958,2
-0.61138254,-0.16012411,0.30326152,2
-0.63238794,-0.15932487,0.28184476,2
-0.6593613,-0.15393798,0.27355954,2
-0.6870863,-0.14738865,0.27645773,2
-0.7159344,-0.14405765,0.27876556,0
-0.74453634,-0.14198355,0.27900785,0
-0.7587346,-0.13875489,0.30103913,0
-0.77035385,-0.14155702,0.31797484,0
-0.77857554,-0.1444757,0.32913005,0
-0.77815515,-0.15207721,0.3473099,0
-0.77123344,-0.15485193,0.36885,0
-0.75289667,-0.15734802,0.40306884,0
-0.7292615,-0.16219215,0.43019748,0
-0.71214813,-0.1656667,0.4552539,0
-0.693749,-0.16752025,0.46873713,0
-0.6867159,-0.17356114,0.4698042,0
-0.6868237,-0.17259513,0.47191542,0
-0.6846183,-0.18858002,0.4613484,0
-0.6997625,-0.19206245,0.44458538,0
-0.73426014,-0.19609436,0.41542834,0
-0.77474743,-0.19479106,0.39090788,0
-0.8214664,-0.18679954,0.37371626,0
-0.85773593,-0.17916031,0.36812007,0
-0.8787109,-0.16826262,0.36773056,0
-0.8840396,-0.166285,0.38442314,0
-0.87926143,-0.16230659,0.41324794,0
-0.8703367,-0.16023202,0.44520342,0
-0.85398775,-0.16134213,0.47982246,0
-0.8311363,-0.16018094,0.51607853,0
-0.7972004,-0.16889219,0.53561336,0
-0.78502285,-0.17442091,0.53803724,0
-0.7700391,-0.18001561,0.536607,0
-0.759444,-0.18412621,0.5427424,0
-0.7621229,-0.1903748,0.5388075,0
-0.7719771,-0.19027357,0.53616345,0
-0.7704382,-0.19596155,0.5321108,0
-0.75969017,-0.20161577,0.5246738,0
-0.74972224,-0.2006512,0.52522045,0
-0.7047767,-0.20147367,0.5538312,0
-0.6383791,-0.20397459,0.6032509,1
-0.5642125,-0.21463792,0.6310509,1
-0.49737865,-0.22477762,0.650503,1
-0.4502076,-0.24609612,0.6500748,1
-0.42745215,-0.26435584,0.6136437,1
-0.4267447,-0.28451365,0.5475201,1
-0.4332502,-0.30718863,0.47210652,1
-0.45049655,-0.32790267,0.40233058,1
-0.46387815,-0.39107323,0.28702596,2
-0.5002884,-0.39531487,0.24811572,2
-0.5208954,-0.38433427,0.24147072,2
-0.552682,-0.36506784,0.24524596,2
-0.58058006,-0.32780284,0.26193917,2
-0.61214083,-0.3054284,0.26026446,2
-0.6218336,-0.2821638,0.26851234,2
-0.6286344,-0.262638,0.27990654,2
-0.6319247,-0.23714016,0.30710196,2
-0.62195927,-0.21751058,0.33208805,2
-0.6091408,-0.20295702,0.35701638,2
-0.58607584,-0.18763894,0.38124716,0
-0.57414025,-0.17799091,0.3962939,0
-0.568884,-0.17066492,0.39813825,0
-0.5675649,-0.17020795,0.3973194,0
-0.5768829,-0.1683488,0.3806766,0
-0.5851288,-0.16745515,0.37477398,0
-0.5881005,-0.15763485,0.3739033,0
-0.5945436,-0.15602481,0.3669023,0
-0.59817386,-0.14845462,0.36587584,0
-0.6046608,-0.13610353,0.36985385,0
-0.60982406,-0.117619425,0.38218084,0
-0.6078506,-0.110136434,0.37961686,0
-0.6085375,-0.10789235,0.37224066,0
-0.60855365,-0.103417784,0.3607775,0
-0.61155826,-0.099507585,0.34471795,0
-0.62052983,-0.10005593,0.33361262,0
-0.62822026,-0.10059191,0.32150084,0
-0.63910633,-0.098821,0.31064394,0
-0.652134,-0.09513843,0.29942423,0
-0.6609463,-0.09413031,0.28720504,0
-0.66607004,-0.087582484,0.28758448,0
-0.6626489,-0.080672696,0.3029041,0
-0.6531926,-0.07922152,0.31727678,0
-0.6358636,-0.07893516,0.33129835,0
-0.62158144,-0.07536355,0.34303257,0
-0.5996462,-0.07987888,0.34754342,0
-0.5765904,-0.07965866,0.35463482,0
-0.570845,-0.09118758,0.33538526,2
-0.57651967,-0.09391756,0.31281704,2
-0.5908496,-0.09452906,0.2795995,2
-0.6166219,-0.101175115,0.24718314,2
-0.64468664,-0.09331688,0.22562125,2
-0.66180766,-0.0845737,0.21709538,2
-0.68006027,-0.08123578,0.21763593,2
-0.6996582,-0.071534246,0.21625641,2
-0.7072579,-0.065770164,0.24163207,0
-0.70381075,-0.062453642,0.2774392,0
-0.6963074,-0.0586005,0.29144457,0
-0.6908187,-0.0601905,0.30876958,0
-0.7012139,-0.060264856,0.30920744,0
-0.7179797,-0.060656592,0.30495396,0
-0.7304278,-0.059415802,0.30373722,0
-0.7444786,-0.052947998,0.31005064,0
-0.75313574,-0.049287274,0.3151869,0
-0.74770445,-0.047992602,0.32721132,0
-0.74146754,-0.045312777,0.34173167,0
-0.7230163,-0.04505934,0.37499022,0
-0.6939256,-0.04314111,0.4122798,0
-0.6626489,-0.046147212,0.4441244,0
-0.63820237,-0.056739375,0.44901836,0
-0.62631774,-0.0634962,0.44473886,0
-0.62581176,-0.07170215,0.43786967,0
-0.6313235,-0.082885265,0.41610104,0
-0.6463024,-0.09183195,0.3910641,0
-0.6694652,-0.09575677,0.36693543,0
-0.69122446,-0.096317396,0.3455708,0
-0.71620023,-0.096326396,0.33809507,0
-0.73624843,-0.092038974,0.34219795,0
-0.74414665,-0.089904115,0.35891122,0
-0.747957,-0.08396332,0.3683842,0
-0.7511744,-0.081328884,0.38080463,0
-0.75481385,-0.082992956,0.3899479,0
-0.75389546,-0.08738108,0.40087175,0
-0.7430841,-0.08859484,0.4180984,0
-0.73269343,-0.09869276,0.42287397,0
-0.71975,-0.10577543,0.4342972,0
-0.7064944,-0.11689521,0.44065094,0
-0.70157176,-0.12905498,0.43995297,0
-0.6990939,-0.13610615,0.44538003,0
-0.69258827,-0.13868392,0.4499602,0
-0.69354814,-0.1435838,0.44614065,0
-0.6948905,-0.14242078,0.44344288,0
-0.69066256,-0.14107966,0.4464785,0
-0.68953764,-0.14280958,0.44649085,0
-0.72026986,-0.14232619,0.4299518,0
-0.7454508,-0.14480673,0.42194253,0
-0.7807135,-0.14887862,0.40531266,0
-0.8013805,-0.14793478,0.39568183,0
-0.8166874,-0.14511845,0.39752945,0
-0.8177851,-0.14766632,0.4081152,0
-0.80220944,-0.1457872,0.43172428,0
-0.78804463,-0.14837797,0.45899358,0
-0.7702178,-0.15380855,0.49401596,0
-0.7483996,-0.15386915,0.5284048,0
-0.7307001,-0.16259508,0.5243638,0
-0.7281535,-0.1655014,0.51427925,0
-0.7294256,-0.17154773,0.5048816,0
-0.7358827,-0.17801662,0.49555764,0
-0.75659436,-0.18280189,0.47707814,0
-0.77478915,-0.18537089,0.4678799,0
-0.78241366,-0.19013812,0.468889,0
-0.7952254,-0.19359425,0.46283197,0
-0.8048094,-0.19836937,0.46631533,0
-0.8546269,-0.2023307,0.4542761,0
-0.9061793,-0.22675936,0.4289631,0
-0.96500576,-0.245589,0.41038835,1
-1.0282226,-0.24550013,0.3942197,0
-1.0785645,-0.25930005,0.38717088,1
-1.1040263,-0.26888674,0.39426535,1
-1.0780027,-0.26684043,0.45018905,1
-1.0524122,-0.25978404,0.523606,1
-1.0630307,-0.26229876,0.5761224,1
-1.0521027,-0.28234553,0.6364453,1
-1.0368956,-0.29806486,0.6604486,1
-1.042525,-0.29926705,0.6550959,1
-1.0376364,-0.30994102,0.65652496,1
-1.0325463,-0.32458252,0.665155,1
-1.0465516,-0.31355867,0.6671657,1
-1.0508025,-0.3210644,0.6873229,1
-1.0464542,-0.32357898,0.730708,1
-1.0432196,-0.32233822,0.7662504,1
-1.0105529,-0.33423656,0.76254255,1
-0.9319533,-0.33954132,0.81298643,1
-0.8396169,-0.3373587,0.8778438,1
-0.77302533,-0.3550375,0.90960914,1
-0.72578084,-0.37277865,0.92992,1
-0.6825928,-0.38748622,0.92091554,1
-0.6567035,-0.4021204,0.8730283,1
-0.64806837,-0.42628062,0.80367166,1
-0.65432394,-0.4454139,0.7339391,1
-0.64015096,-0.453676,0.68262583,1
-0.61132485,-0.4588818,0.6686307,1
-0.5912913,-0.4549008,0.6770624,1
-0.5791954,-0.45777,0.6676593,1
-0.60068285,-0.47473645,0.6188262,1
-0.60834974,-0.48125887,0.57674325,1
-0.6110172,-0.47895318,0.558686,1
-0.62774616,-0.4829808,0.5278861,1
-0.6323537,-0.4932344,0.4979136,1
-0.63718295,-0.50015175,0.47228447,1
-0.6326457,-0.48785454,0.49071622,1
-0.6311605,-0.47603858,0.50249004,1
-0.6460263,-0.4730786,0.50237536,1
-0.66342884,-0.46988845,0.5025379,1
-0.6855281,-0.47815984,0.46516246,1
-0.7199643,-0.4703613,0.4557633,1
-0.75741136,-0.46535283,0.44453642,1
-0.8027825,-0.4655105,0.4254971,1
-0.85393625,-0.4591986,0.4165397,1
-0.8624355,-0.45773613,0.44109154,1
-0.88894445,-0.4470138,0.46945068,1
-0.9086492,-0.44524878,0.4856066,1
-0.8993646,-0.44923407,0.52201414,1
-0.87307173,-0.4366225,0.5725575,1
-0.83579403,-0.43678707,0.61411834,1
-0.80868506,-0.44422525,0.64563346,1
-0.7922475,-0.44729644,0.6620965,1
-0.74867,-0.45226938,0.67440945,1
-0.69840425,-0.46466273,0.6811383,1
-0.666455,-0.45744538,0.70338124,1
-0.64604586,-0.4728648,0.67802405,1
-0.6302431,-0.4811595,0.6446102,1
-0.61311954,-0.47160345,0.6295071,1
-0.5994561,-0.473853,0.6111693,1
-0.60166395,-0.48296285,0.5774452,1
-0.60650957,-0.48936188,0.53105885,1
-0.6048095,-0.4937327,0.4830952,1
-0.6161634,-0.48738813,0.4573558,1
-0.6109853,-0.49332196,0.44079736,1
-0.6204592,-0.49524164,0.41557884,1
-0.60641533,-0.49565965,0.40205145,1
-0.57844853,-0.4956029,0.39595082,1
-0.5664141,-0.4809819,0.40369087,1
-0.5493549,-0.47349697,0.4096751,1
-0.5390014,-0.47795528,0.39008772,1
