start_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
2024-12-20,0.0017545309,-0.6558646,0.023157187,-0.0012653484,0.004055094,-0.6357403,0.4000684,0.46314093,0.038369723,0.6790615,0.022710094,0.5153145,-0.014652606,0.61601067,0.24533753,0.6711868,0.29347092,0.0110799065,-0.3338965,-0.002985957,0.28824925,0.15292868,0.6892089,-0.027113002,-0.13232425,0.009402726,0.38952425,-0.47539747,-0.4170544,-0.51591355,-0.14473888,0.5043537,-0.0017446382,0.056012128,0.21909152,0.5126271,-0.65265703,-0.5431293,-0.6874957,-0.09637981,0.13178073,0.37485662,0.1278229,0.1809373,0.5792802,-0.27081788,0.005898949,-0.008915146,0.34205845,-0.58312404,0.7349905,-0.27571267,0.081463344,-0.6421001,-0.374822,-0.018279765,0.13539378,0.30270767,-0.24773946,0.25707355,0.2962208,0.5079054,0.5898665,0.03000283
2024-12-23,0.0017512997,-0.65570813,0.022883376,-0.0012594122,0.0040860726,-0.63531417,0.4004283,0.4626206,0.0384151,0.6791038,0.022728806,0.5155572,-0.014481952,0.6157411,0.24576277,0.67117566,0.2938871,0.011166838,-0.33420902,-0.0030608096,0.2875506,0.15309788,0.68931454,-0.027229143,-0.13230556,0.009339058,0.38916123,-0.47450894,-0.41677958,-0.5158742,-0.14501254,0.5031961,-0.0019236588,0.055527113,0.21943305,0.51291096,-0.6522104,-0.54401267,-0.6878264,-0.0972202,0.13212523,0.3740425,0.12804635,0.18124129,0.58006215,-0.26960033,0.0059674284,-0.008994814,0.34154454,-0.58368236,0.7350605,-0.27587458,0.081211664,-0.6428492,-0.3751175,-0.018301494,0.13524975,0.30290627,-0.24806663,0.25750646,0.29641405,0.50756794,0.58937174,0.030018557
2024-12-24,0.0017498063,-0.65560347,0.02280845,-0.0012229955,0.0040828236,-0.63501406,0.4008293,0.4619064,0.0383113,0.6795699,0.022526622,0.5149763,-0.015341448,0.6159016,0.24556519,0.6713807,0.2933973,0.010956401,-0.3332233,-0.003146792,0.28825837,0.1521886,0.6885491,-0.027370155,-0.13316043,0.009295235,0.3903749,-0.47461927,-0.41643444,-0.51468045,-0.14568904,0.50207764,-0.0018608982,0.055115666,0.21891923,0.5133015,-0.6526781,-0.541984,-0.68739915,-0.09504719,0.13180098,0.37205523,0.12741205,0.1808169,0.5804939,-0.269323,0.006000804,-0.008999955,0.3410329,-0.5831512,0.733491,-0.27584296,0.08157108,-0.64402235,-0.37438732,-0.018322239,0.13445082,0.30294237,-0.24540949,0.25660008,0.29632732,0.50665814,0.59025156,0.029963674
2024-12-25,0.0017819604,-0.6556331,0.022529,-0.0012114017,0.004082918,-0.6349214,0.4003618,0.46098426,0.038221605,0.67940307,0.022390647,0.5147919,-0.01540539,0.6158589,0.24466239,0.6713253,0.29343852,0.010837161,-0.3330704,-0.0032023534,0.287839,0.15201236,0.6884411,-0.027406815,-0.1335252,0.009255915,0.38996407,-0.47474843,-0.41658273,-0.5142885,-0.14596468,0.5010881,-0.001858155,0.054980747,0.21901548,0.5128211,-0.6518469,-0.5415204,-0.6869609,-0.09488502,0.13165696,0.371871,0.12772128,0.18019816,0.5801449,-0.26852104,0.006008792,-0.008981121,0.33977145,-0.58296907,0.7332075,-0.27615383,0.0815218,-0.643924,-0.37333414,-0.018295621,0.1347506,0.30264553,-0.24503456,0.25684088,0.29678243,0.50625247,0.5901228,0.030026253
2024-12-26,0.0018667907,-0.6548037,0.021759175,-0.00118526,0.0040607033,-0.63431513,0.3983484,0.45712426,0.03808539,0.67859316,0.02172116,0.51369345,-0.015034618,0.6158752,0.242165,0.6707045,0.29130274,0.010253745,-0.3314863,-0.003184473,0.28653404,0.15113111,0.6880747,-0.027414689,-0.1336161,0.009067943,0.3889192,-0.47458014,-0.41555116,-0.51196486,-0.14591433,0.49730203,-0.0026680566,0.0544702,0.217493,0.5107093,-0.6495631,-0.53935707,-0.68571216,-0.09365492,0.13116948,0.36995015,0.12772769,0.17849962,0.57848984,-0.26709622,0.0060145664,-0.008869668,0.33660018,-0.58198434,0.731189,-0.2760163,0.08075484,-0.6427711,-0.3696172,-0.018145926,0.13497828,0.3009963,-0.24381459,0.25628623,0.29760835,0.5040109,0.58918214,0.030083712
2024-12-27,0.0018845095,-0.6554252,0.021442855,-0.0011982982,0.004086269,-0.63453054,0.39813015,0.4557159,0.038075767,0.6792892,0.021336483,0.51397896,-0.014759168,0.6154999,0.24141145,0.6704319,0.29141706,0.010365376,-0.3320854,-0.0034095675,0.28601617,0.15193042,0.6885362,-0.027693832,-0.13406013,0.0090552885,0.3889918,-0.47448555,-0.41588098,-0.51305145,-0.14680316,0.49643645,-0.0032336342,0.054976173,0.2179559,0.51004153,-0.6485914,-0.54081124,-0.6856024,-0.095051296,0.13120134,0.3709376,0.12872517,0.17834425,0.57828355,-0.26663968,0.0060575497,-0.008957301,0.33599755,-0.58297056,0.73125714,-0.2770176,0.08085875,-0.6426984,-0.36975673,-0.01821152,0.13594885,0.3009504,-0.24460578,0.2571506,0.2979981,0.50424105,0.5895731,0.030301308
2024-12-30,0.0018744397,-0.6552596,0.021676324,-0.0012888893,0.004162388,-0.6348295,0.3992752,0.45775673,0.038371705,0.6790398,0.02166344,0.51594204,-0.012968637,0.6153545,0.24274038,0.67093056,0.292454,0.011036564,-0.33440468,-0.0034430209,0.28468055,0.1545852,0.69066596,-0.027500885,-0.13205655,0.0089953495,0.3870758,-0.4726797,-0.41669506,-0.5168259,-0.14584576,0.5000097,-0.003880928,0.056107618,0.21991597,0.5117553,-0.64839745,-0.54666704,-0.6879542,-0.10141117,0.13233277,0.3749618,0.13042107,0.18050623,0.57883924,-0.26785856,0.00607114,-0.0090544205,0.33823648,-0.5849755,0.7352713,-0.27776214,0.08025447,-0.6412201,-0.37349734,-0.018328324,0.13758692,0.3011126,-0.25106433,0.2594361,0.29807523,0.50578266,0.5873213,0.030552559
2024-12-31,0.0017876327,-0.6551461,0.022025146,-0.0013371189,0.004222484,-0.63430035,0.40174878,0.4602493,0.038681377,0.6787762,0.022196552,0.5167079,-0.011656758,0.6148681,0.2462006,0.67097664,0.29299423,0.011697676,-0.33576766,-0.0033278256,0.28435048,0.1559718,0.6916732,-0.027289044,-0.13024376,0.00896218,0.38625205,-0.4708652,-0.41641274,-0.5183729,-0.14453027,0.502058,-0.0039820764,0.055834036,0.22065865,0.5141574,-0.65036035,-0.54989564,-0.68992156,-0.10547542,0.13370329,0.37575603,0.1303545,0.1833985,0.5804841,-0.2687067,0.006150543,-0.009188411,0.34076604,-0.5867659,0.73775667,-0.2771476,0.07977497,-0.6419326,-0.37782133,-0.018374762,0.13709456,0.30237323,-0.25487605,0.26023632,0.29820532,0.5064338,0.58532566,0.030528883
2025-01-02,0.0016844639,-0.65481,0.022307677,-0.0012193585,0.004200341,-0.6332336,0.40433055,0.46013737,0.038767517,0.68041706,0.02189068,0.51564974,-0.014475121,0.6151961,0.24853754,0.67108166,0.29256025,0.011366015,-0.3330449,-0.0034181536,0.28789794,0.15300605,0.6889981,-0.027762594,-0.13230045,0.008947667,0.39055902,-0.47111863,-0.41473314,-0.5142935,-0.14636926,0.49931777,-0.0036843484,0.053840343,0.21870996,0.5158441,-0.6535193,-0.5441749,-0.6892889,-0.09817812,0.13342912,0.36855727,0.12720199,0.18373413,0.58332545,-0.26851478,0.0062868423,-0.009297159,0.34189183,-0.5855095,0.7333793,-0.2757935,0.08103683,-0.64653486,-0.37798488,-0.018469058,0.13302173,0.30380118,-0.24595632,0.25688446,0.2968722,0.5046388,0.5878816,0.030084599
2025-01-03,0.0017250112,-0.6547736,0.022335537,-0.0011733369,0.00414174,-0.63387096,0.40362784,0.46069503,0.03862604,0.680042,0.021763643,0.51558137,-0.015705401,0.6158862,0.24703097,0.6715746,0.29356676,0.010926892,-0.33183712,-0.0033639017,0.28939012,0.15168186,0.6883282,-0.027806662,-0.13353452,0.008981595,0.39073542,-0.4729715,-0.41551015,-0.51278543,-0.14702624,0.4994214,-0.0030493948,0.05367795,0.2185891,0.5150854,-0.6530736,-0.54109144,-0.68807673,-0.09529778,0.1328389,0.3684892,0.12694332,0.18239057,0.5824781,-0.26818082,0.0062148236,-0.009142272,0.34056982,-0.5837766,0.7327754,-0.275839,0.081558,-0.64630735,-0.37557942,-0.018395675,0.1330775,0.3034666,-0.24291365,0.25638536,0.297115,0.50484836,0.5888895,0.029998163
2025-01-06,0.0017540241,-0.65469617,0.022451371,-0.0012478286,0.0041220244,-0.63521963,0.40203315,0.4631437,0.038556945,0.6788157,0.02225746,0.5173116,-0.014225916,0.61579776,0.24629262,0.67218715,0.29509622,0.011185827,-0.3332372,-0.0031874913,0.2879649,0.15339525,0.68999845,-0.027352504,-0.1322565,0.00904512,0.38801005,-0.47304317,-0.4171082,-0.5158751,-0.14534192,0.5033898,-0.003131199,0.054962207,0.2202586,0.51455635,-0.6517451,-0.5450482,-0.6885503,-0.10012232,0.13290633,0.373839,0.12877291,0.18256189,0.5811573,-0.26875928,0.006076481,-0.009006276,0.3405966,-0.5839882,0.73663706,-0.27690327,0.08051088,-0.6431737,-0.37620646,-0.018310606,0.13576914,0.30314723,-0.24861182,0.25824326,0.2969346,0.5069555,0.58745646,0.03004781
2025-01-07,0.0017709697,-0.655002,0.022260763,-0.0011002579,0.0040693376,-0.6336145,0.40275377,0.45964006,0.037955087,0.6805661,0.02137822,0.5125932,-0.017484061,0.6165761,0.24438107,0.6725607,0.29214057,0.010002469,-0.32917717,-0.0031979543,0.29159027,0.14898054,0.68631685,-0.027759437,-0.13511363,0.0091511095,0.3940879,-0.4762795,-0.4149301,-0.50975317,-0.14727706,0.496695,-0.002742348,0.053656098,0.21562764,0.51321983,-0.65392184,-0.5343641,-0.68567574,-0.08897904,0.13106117,0.3655889,0.12493297,0.1799646,0.5814211,-0.26851815,0.00609125,-0.008917646,0.3378402,-0.58185947,0.72856,-0.27463883,0.08283936,-0.64780813,-0.3714309,-0.018141542,0.13196558,0.30325294,-0.23645227,0.25396863,0.29716396,0.50404686,0.59264433,0.029856851
2025-01-08,0.001864283,-0.65552706,0.022112243,-0.0011780495,0.004031231,-0.635554,0.3994926,0.45975977,0.037877526,0.67915773,0.021396171,0.5146961,-0.016172137,0.6161306,0.24137947,0.6722921,0.29250985,0.010172747,-0.33062318,-0.0032861049,0.28921652,0.15101203,0.688457,-0.027469348,-0.13490166,0.009120498,0.39041606,-0.47645167,-0.41742477,-0.5131605,-0.14648733,0.50107396,-0.0027756665,0.055684432,0.2181513,0.51225436,-0.650783,-0.5382298,-0.685129,-0.09394972,0.13087435,0.37249094,0.12825648,0.17886376,0.57808256,-0.2691933,0.005940025,-0.008753801,0.33692515,-0.5817216,0.7324612,-0.27729788,0.081637174,-0.64287263,-0.37076324,-0.01817632,0.1360728,0.3016825,-0.24261776,0.25637835,0.29755443,0.50552475,0.59108794,0.030092739
2025-01-09,0.001860562,-0.6553228,0.021892065,-0.0012021922,0.004091057,-0.63464767,0.3998761,0.45850253,0.037950136,0.6794039,0.021264337,0.5145149,-0.015178265,0.6156403,0.24194728,0.6717989,0.2916486,0.010342529,-0.3311762,-0.003372113,0.28783742,0.15183687,0.6888913,-0.027479766,-0.13406253,0.009035604,0.3902942,-0.47483134,-0.41647977,-0.51400954,-0.14612637,0.4999264,-0.0036384694,0.055695083,0.21804754,0.5125174,-0.65039426,-0.54025006,-0.68608934,-0.09632654,0.1312058,0.37232566,0.12866504,0.1796575,0.5788018,-0.26865718,0.006005397,-0.008849739,0.33695593,-0.58300906,0.7327354,-0.2774338,0.081360154,-0.6432362,-0.37198484,-0.018234117,0.13628922,0.30181828,-0.24463901,0.25685397,0.2974878,0.50467616,0.5901653,0.030206684
2025-01-10,0.0018240998,-0.6547785,0.022012707,-0.0012532073,0.0041465904,-0.6349381,0.40133888,0.45943353,0.038278773,0.6795156,0.021407083,0.5162301,-0.013941904,0.6156515,0.24370259,0.6721499,0.29240608,0.010913698,-0.3327815,-0.0034307227,0.28715193,0.15361224,0.6902454,-0.027487464,-0.13271193,0.008899117,0.3890681,-0.4730668,-0.41660833,-0.51592696,-0.14592816,0.5016041,-0.0041369577,0.055746134,0.21944073,0.5138153,-0.6505197,-0.5443475,-0.68782747,-0.10032631,0.13240011,0.37371227,0.12934636,0.181702,0.57997966,-0.26885408,0.006096575,-0.008990411,0.33891127,-0.58476996,0.7352847,-0.27776003,0.080546774,-0.6429798,-0.37510252,-0.018324872,0.13674335,0.30210134,-0.248529,0.25811356,0.29746488,0.50543153,0.5881272,0.030324196
2025-01-13,0.0017825222,-0.65500486,0.022035314,-0.0011556009,0.0041232305,-0.633404,0.4027174,0.4573004,0.03820506,0.6808308,0.020844266,0.5135108,-0.016032815,0.61549824,0.24425812,0.6715927,0.29047653,0.010423448,-0.33031565,-0.0035340458,0.28963014,0.15085101,0.6879641,-0.027849518,-0.13457458,0.008877631,0.3925635,-0.47388566,-0.41468027,-0.5118036,-0.14741111,0.4981382,-0.0038488097,0.05438851,0.2168454,0.51443315,-0.652899,-0.5377502,-0.6865104,-0.093322985,0.13177656,0.367806,0.12684399,0.1809619,0.5807594,-0.26855502,0.006176554,-0.0090148235,0.338642,-0.5836021,0.7305377,-0.27630767,0.08199008,-0.64650685,-0.37380764,-0.018332263,0.1336225,0.302766,-0.2406579,0.25522435,0.2972963,0.5030193,0.59064245,0.030164104
2025-01-14,0.0018196217,-0.6547429,0.021741621,-0.0011932071,0.004149623,-0.63413286,0.401891,0.45794263,0.038406216,0.6797227,0.020988652,0.51551986,-0.0147878425,0.6154388,0.24390645,0.67142093,0.29249257,0.010678839,-0.33178082,-0.0035450987,0.28811255,0.15231766,0.6893812,-0.027833741,-0.13381125,0.0088115,0.38961744,-0.47307134,-0.41584828,-0.51357025,-0.14729632,0.4990968,-0.00424528,0.054568794,0.21890508,0.5138823,-0.65050435,-0.54162925,-0.68716335,-0.09764088,0.1325335,0.3709186,0.12881857,0.18148318,0.5805908,-0.26737994,0.0061943256,-0.009033202,0.33799994,-0.5843811,0.73372227,-0.27735838,0.08118476,-0.6446819,-0.37420094,-0.018352272,0.13553788,0.3023947,-0.24478215,0.25760472,0.29782167,0.50416297,0.58837634,0.030328462
2025-01-15,0.0017964024,-0.6546773,0.021909567,-0.001213664,0.0041568857,-0.63410294,0.40207475,0.4590123,0.03838613,0.6796649,0.021200756,0.51567507,-0.01430128,0.61528534,0.24460067,0.67152154,0.29251328,0.010809393,-0.3320179,-0.0034578347,0.28803688,0.15270613,0.6895667,-0.027640762,-0.13317363,0.008855206,0.3896492,-0.4727667,-0.4158253,-0.51436645,-0.14648181,0.50009364,-0.0043857456,0.054757074,0.218921,0.51423216,-0.65099204,-0.54264617,-0.6877242,-0.0989748,0.13258196,0.37159917,0.12878284,0.18212129,0.580937,-0.26784584,0.0061717974,-0.0090226475,0.33868492,-0.5847519,0.73449486,-0.27722394,0.08106765,-0.6445338,-0.37527123,-0.018338302,0.13570102,0.30284244,-0.24614553,0.25766703,0.2973788,0.504557,0.5881088,0.03027839
2025-01-16,0.0017562812,-0.6544711,0.022218723,-0.0011988375,0.00415021,-0.6342421,0.40317294,0.4600812,0.03843852,0.68016493,0.021178942,0.51585186,-0.014983549,0.6156895,0.24553545,0.67223984,0.29255614,0.010792581,-0.33136475,-0.003447281,0.28945708,0.152257,0.68925303,-0.027702292,-0.13341044,0.008860014,0.39101946,-0.47299182,-0.41569468,-0.5140101,-0.14669348,0.5007919,-0.004382908,0.054642905,0.21856162,0.5151927,-0.6523978,-0.54176146,-0.68800795,-0.0977977,0.13264072,0.37056777,0.12794854,0.18276703,0.5817504,-0.2688143,0.006183829,-0.009042025,0.3398888,-0.5845025,0.73396707,-0.2769474,0.08133481,-0.6454258,-0.37610254,-0.018379161,0.13483562,0.30321378,-0.24459356,0.25674897,0.29695615,0.5047032,0.58877563,0.030139083
2025-01-17,0.0017659905,-0.65587837,0.022288384,-0.0012428461,0.004151272,-0.633984,0.40269905,0.46203682,0.038308524,0.6788665,0.02171818,0.51548904,-0.0139192045,0.615012,0.24581404,0.6719138,0.29289567,0.0110336365,-0.33261278,-0.0032660302,0.2882158,0.15317263,0.6898581,-0.027197957,-0.13238586,0.009022495,0.3892959,-0.47357318,-0.41679826,-0.515804,-0.14456552,0.5028773,-0.0037989528,0.05552471,0.21897772,0.5155867,-0.65254164,-0.54336405,-0.68822545,-0.1013566,0.13274509,0.37379867,0.12891324,0.18305181,0.58037937,-0.2699997,0.006065537,-0.008978602,0.33992648,-0.584935,0.735889,-0.2768924,0.08135851,-0.6436338,-0.3767675,-0.018310064,0.13599485,0.3031941,-0.24828616,0.25818157,0.29842547,0.5056699,0.5878333,0.03019622
