日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,股票代碼
2024-12-11,"26,948,940","28,278,772,503",1045.0,1060.0,1045.0,1045.0,-20.00,"47,194",1065.0,1036.8,1027.65,1039.34,914.165,1057.542944040693,1045.440535535805,50.742631836592864,7.428419772104689,4.236200966311257,3.1922188057934324,914.165,1039.34,2330
2024-12-11,"7,633,823","10,191,659,690",1320.0,1355.0,1305.0,1350.0, 0.00,"9,374",1331.0,1290.0,1262.75,1283.4,1219.515,1333.646457960028,1302.3443332819347,61.72797903711696,17.392129869609107,10.512974907733122,6.879154961875985,1219.515,1290.0,2454
2024-12-12,"50,634,757","9,624,979,364",190.5,193.0,188.5,188.5,-0.5,"51,432",192.5,199.0,200.53333333333333,204.31,178.9175,191.73790567868235,198.34902182715345,33.79426222099958,-3.962034144044594,-2.676045659690911,-1.285988484353683,178.9175,204.31,2317
2024-12-12,"26,574,460","28,185,087,817",1060.0,1065.0,1055.0,1060.0,X0.00,"25,096",1062.0,1038.05,1029.65,1040.54,916.03,1058.3619626937957,1046.827151199062,54.50043615062845,7.660565294857861,4.9210738320205785,2.7394914628372824,916.03,1040.54,2330
2024-12-12,"8,447,774","11,722,376,470",1370.0,1400.0,1370.0,1380.0,+30.00,"20,476",1342.0,1297.25,1266.5,1285.8,1221.505,1349.0976386400189,1309.7401110646076,66.10300744388955,21.386489815769664,12.687677889340431,8.698811926429233,1221.505,1297.25,2454
2024-12-13,"55,417,050","10,371,852,143",188.5,189.5,185.5,186.5,-2.0,"78,777",190.2,197.975,200.7083333333333,204.29,179.335,189.9919371191216,197.22054355790075,31.93398235840423,-4.389635217963615,-3.018763571345452,-1.3708716466181636,179.335,204.29,2317
2024-12-13,"24,329,785","25,873,117,992",1060.0,1070.0,1055.0,1065.0,+5.00,"25,787",1062.0,1039.55,1031.6166666666666,1042.7,917.95,1060.5746417958635,1048.5578987039132,55.71326644137788,8.154006199637706,5.567660305544004,2.586345894093702,917.95,1042.7,2330
2024-12-13,"6,733,740","9,392,980,005",1385.0,1410.0,1365.0,1410.0,+30.00,"14,746",1363.0,1304.25,1271.25,1290.5,1223.65,1369.3984257600123,1319.2886719155972,69.81856542942845,26.6654158155734,15.483225474587025,11.182190340986372,1223.65,1304.25,2454
2024-12-16,"75,228,642","13,834,643,194",188.0,189.5,181.5,182.0,-4.5,"96,744",187.6,196.95,200.725,204.19,179.7275,187.3279580794144,195.7709679809578,28.175792951981844,-5.033600330373503,-3.4217309231510624,-1.6118694072224402,179.7275,204.19,2317
2024-12-16,"43,679,921","47,253,709,874",1085.0,1085.0,1075.0,1085.0,+20.00,"53,568",1064.0,1042.55,1033.9166666666667,1044.96,919.915,1068.7164278639093,1052.028575017826,60.274731169491616,10.043123646976255,6.462752973830455,3.5803706731458007,919.915,1044.96,2330
2024-12-16,"7,521,031","10,583,170,115",1435.0,1440.0,1385.0,1385.0,-25.00,"18,946",1375.0,1311.5,1275.5,1294.0,1225.5,1374.598950506675,1325.5468936379214,63.56556807083874,28.50314512236445,18.08720940414252,10.415935718221943,1225.5,1311.5,2454
2024-12-17,"55,667,607","10,220,503,792",181.0,186.0,181.0,183.0,1.0,"47,278",185.8,195.925,200.875,203.97,180.1275,185.8853053862763,194.55468531610467,30.14325383063024,-5.400996354849923,-3.817584009490835,-1.583412345359088,180.1275,203.97,2317
2024-12-17,"40,033,595","43,428,037,809",1090.0,1095.0,1075.0,1075.0,-10.00,"42,830",1066.0,1044.3,1036.15,1046.92,921.805,1070.810951909273,1054.2163297780332,57.107508671424455,10.61102906985434,7.292408193035232,3.3186208768191072,921.805,1046.92,2330
2024-12-17,"9,362,088","13,364,542,220",1390.0,1445.0,1390.0,1425.0,+40.00,"18,088",1390.0,1318.5,1280.8333333333333,1297.9,1227.125,1391.3993003377834,1335.0186180533574,68.4364522432849,32.80902255506544,21.03157203432709,11.77745052073834,1227.125,1318.5,2454
2024-12-18,"47,937,386","8,823,563,402",183.0,185.5,182.5,184.5,1.5,"36,056",184.9,194.85,201.00833333333333,203.71,180.5325,185.4235369241842,193.5970962383804,33.10341368572443,-5.50763430730467,-4.155594069053603,-1.3520402382510674,180.5325,203.71,2317
2024-12-18,"47,331,164","51,170,937,776",1075.0,1090.0,1070.0,1085.0,+10.00,"40,248",1074.0,1047.3,1038.2333333333331,1048.52,923.74,1075.540634606182,1057.148107894411,59.40473285079635,11.73276660550141,8.180479875528468,3.552286729972943,923.74,1048.52,2330
2024-12-18,"6,198,374","8,798,918,600",1430.0,1430.0,1405.0,1420.0,-5.00,"9,091",1404.0,1325.75,1285.8333333333333,1301.3,1228.65,1400.9328668918556,1343.1120830006566,67.22660188997439,35.40982085641167,23.90722179874401,11.50259905766766,1228.65,1325.75,2454
2024-12-19,"65,029,900","11,756,961,039",181.0,182.0,179.0,181.0,-3.5,"68,455",183.4,193.775,201.075,203.45,180.92,183.9490246161228,192.3973727871061,29.91776800427528,-5.807619776523609,-4.485999210547604,-1.321620565976005,180.92,203.45,2317
2024-12-19,"46,126,529","49,061,396,399",1065.0,1070.0,1055.0,1070.0,-15.00,"62,146",1076.0,1050.3,1039.85,1049.72,925.6,1073.6937564041214,1058.3720976187528,54.67449649853415,11.28133286157231,8.800650472737237,2.4806823888350724,925.6,1050.3,2330
2024-12-19,"6,719,997","9,496,773,480",1400.0,1430.0,1395.0,1420.0, 0.00,"10,465",1412.0,1333.5,1290.75,1305.2,1230.175,1407.2885779279038,1350.4347417624988,67.22660188997438,37.04395262121102,26.53456796323741,10.509384657973603,1230.175,1333.5,2454
2024-12-20,"56,744,328","10,296,646,083",181.0,184.0,180.0,181.0,0.0,"33,841",182.3,192.675,201.09166666666667,203.09,181.31,182.96601641074847,191.3119087121436,29.91776800427528,-5.976467425894327,-4.784092853616949,-1.1923745722773784,181.31,203.09,2317
2024-12-20,"56,392,109","58,923,043,065",1060.0,1060.0,1035.0,1035.0,-35.00,"85,875",1070.0,1050.05,1040.8166666666666,1050.02,927.325,1060.7958376027475,1056.146183559824,45.55870061884741,8.007060465484528,8.641932471286696,-0.6348720058021673,927.325,1050.05,2330
2024-12-20,"5,731,484","8,030,795,624",1420.0,1425.0,1390.0,1390.0,-30.00,"8,536",1408.0,1337.5,1294.8333333333333,1308.1,1231.425,1401.5257186186027,1354.2028615946415,59.862502318010186,35.50893958655274,28.32944228790048,7.179497298652262,1231.425,1337.5,2454
2024-12-23,"52,761,423","9,808,419,401",185.0,187.5,184.0,185.5,4.5,"37,334",183.0,191.425,201.13333333333333,202.8,181.7275,183.8106776071657,190.75839359670127,38.71228433574095,-5.681673220405287,-4.963608926974617,-0.71806429343067,181.7275,202.8,2317
2024-12-23,"32,800,319","35,200,907,996",1065.0,1080.0,1060.0,1080.0,+45.00,"39,942",1069.0,1052.55,1042.3666666666666,1050.72,929.28,1067.1972250684985,1058.4179756017456,55.7695202075827,8.94024237207691,8.70159445144474,0.2386479206321698,929.28,1052.55,2330
2024-12-23,"4,417,200","6,243,376,090",1405.0,1425.0,1400.0,1410.0,+20.00,"6,948",1413.0,1344.0,1298.4166666666667,1310.3,1232.95,1404.3504790790685,1359.5168747761045,62.78896922505498,35.49707536183155,29.76296890268669,5.734106459144854,1232.95,1344.0,2454
2024-12-24,"33,589,660","6,258,359,645",187.5,187.5,185.5,185.5,0.0,"29,234",183.5,190.575,201.0833333333333,202.53,182.1225,184.37378507144385,190.25759420653927,38.71228433574094,-5.385960686527483,-5.04807927888519,-0.3378814076422927,182.1225,202.53,2317
2024-12-24,"30,069,757","32,689,957,470",1095.0,1095.0,1080.0,1080.0, 0.00,"36,423",1070.0,1056.05,1043.6166666666666,1051.42,931.055,1071.4648167123323,1060.4734064968177,55.76952020758269,9.569484693514596,8.87517249985871,0.694312193655886,931.055,1056.05,2330
2024-12-24,"3,278,608","4,639,180,175",1430.0,1430.0,1405.0,1405.0,-5.00,"5,156",1409.0,1350.25,1301.4166666666667,1312.6,1234.225,1404.5669860527123,1363.848600987904,61.58015709752349,34.6843945548635,30.74725403312205,3.937140521741444,1234.225,1350.25,2454
2024-12-25,"21,758,176","4,062,013,540",186.5,188.0,186.0,186.5,1.0,"18,772",183.9,190.075,201.03333333333333,202.12,182.5225,185.08252338096256,189.8997280916308,40.632327150888266,-5.013126528229776,-5.041088728754108,0.0279622005243318,182.5225,202.12,2317
2024-12-25,"16,186,220","17,591,123,835",1090.0,1090.0,1080.0,1085.0,+5.00,"28,032",1070.0,1060.3,1044.7833333333333,1051.72,932.83,1075.9765444748882,1062.8092725447395,56.81330026548953,10.352287256538377,9.170595451194645,1.181691805343732,932.83,1060.3,2330
2024-12-25,"2,449,652","3,471,607,295",1420.0,1430.0,1410.0,1410.0,+5.00,"4,418",1407.0,1358.25,1303.75,1314.8,1235.5,1406.3779907018084,1368.2439723223893,62.36053256521814,34.05127546615813,31.40805831972927,2.64321714642886,1235.5,1358.25,2454
2024-12-26,"36,347,153","6,835,578,141",187.5,189.0,187.0,187.5,1.0,"26,373",185.2,189.675,200.975,201.77,182.9275,185.8883489206417,189.6711825590945,42.56991594444448,-4.584118267133505,-4.949694636429988,0.3655763692964831,182.9275,201.77,2317
2024-12-26,"15,017,636","16,328,335,510",1085.0,1090.0,1085.0,1085.0, 0.00,"23,380",1073.0,1064.3,1046.2,1052.52,934.58,1078.984362983259,1064.9226751595263,56.81330026548953,10.847619324359812,9.506000225827677,1.341619098532135,934.58,1064.3,2330
2024-12-26,"2,448,448","3,484,465,905",1420.0,1430.0,1415.0,1420.0,+10.00,"4,902",1407.0,1366.5,1306.4166666666667,1317.7,1236.65,1410.9186604678723,1373.173117815495,63.93818135113512,33.96491406656105,31.91942946909563,2.045484597465421,1236.65,1366.5,2454
2024-12-27,"22,136,195","4,128,454,600",187.5,188.0,185.5,186.5,-1.0,"22,469",186.3,189.225,200.9583333333333,201.33,183.3225,186.09223261376115,189.3691651725141,41.12448694114219,-4.275532099412686,-4.814862129026528,0.5393300296138417,183.3225,201.33,2317
2024-12-27,"26,151,993","28,531,251,520",1080.0,1095.0,1080.0,1090.0,+5.00,"40,184",1084.0,1069.0,1048.4166666666667,1053.62,936.23,1082.6562419888394,1067.310991811,57.963783596172,11.51094080969756,9.906988342601654,1.6039524670959049,936.23,1069.0,2330
2024-12-27,"2,406,377","3,443,523,815",1420.0,1440.0,1420.0,1430.0,+10.00,"5,985",1415.0,1375.25,1310.6666666666667,1320.8,1237.65,1417.2791069785817,1378.585201833067,65.49567085655116,34.30790825130316,32.39712522553714,1.9107830257660223,1237.65,1375.25,2454
2024-12-30,"24,531,536","4,550,186,856",185.5,187.0,184.5,185.0,-1.5,"22,906",186.2,188.675,200.925,200.88,183.7225,185.7281550758408,188.95305420370323,38.98613074442647,-4.104696417017038,-4.67282898662463,0.5681325696075916,183.7225,200.88,2317
2024-12-30,"27,437,455","29,944,447,716",1090.0,1095.0,1085.0,1090.0, 0.00,"28,373",1086.0,1071.75,1050.3833333333334,1053.72,937.76,1085.104161325893,1069.4718497337617,57.963783596172,11.899458317472636,10.305482337575851,1.5939759798967843,937.76,1071.75,2330
2024-12-30,"2,890,276","4,117,831,075",1430.0,1435.0,1420.0,1420.0,-10.00,"5,362",1417.0,1380.75,1314.1666666666667,1323.1,1238.6,1418.1860713190545,1382.529468325156,62.58474800626095,33.38794177779596,32.59528853598891,0.7926532418070522,1238.6,1380.75,2454
2024-12-31,"22,003,451","4,048,043,958",184.5,185.0,183.0,184.0,-1.0,"24,178",185.9,188.05,200.75833333333333,200.36,184.095,185.15210338389383,188.4813347557315,37.58310500550899,-4.003845709533039,-4.539032331206312,0.5351866216732732,184.095,200.36,2317
2024-12-31,"29,239,004","31,511,634,720",1080.0,1085.0,1075.0,1075.0,-15.00,"32,969",1085.0,1072.75,1052.0166666666669,1053.52,939.305,1081.7361075505955,1069.9983402353082,53.046993069514215,10.871664817097326,10.418718833480144,0.4529459836171803,939.305,1072.75,2330
2024-12-31,"3,371,199","4,756,664,780",1410.0,1425.0,1400.0,1415.0,-5.00,"7,737",1419.0,1385.75,1317.25,1324.8,1239.55,1417.1240475460363,1385.6218999132363,61.1219972704759,31.88782056034369,32.453794940859865,-0.5659743805161668,1239.55,1385.75,2454
2025-01-02,"41,467,354","7,588,159,603",184.0,186.0,181.5,182.5,-1.5,"48,006",185.1,187.125,200.50833333333333,199.7,184.4125,184.26806892259592,187.91168382661425,35.51827945419721,-3.998861870797356,-4.430998239124521,0.432136368327165,184.4125,199.7,2317
2025-01-02,"45,045,125","47,883,206,644",1070.0,1075.0,1055.0,1065.0,-10.00,"74,997",1081.0,1072.5,1053.0166666666669,1053.32,940.78,1076.1574050337304,1069.5223078319457,50.00187131341324,9.14479908526937,10.16393488383799,-1.0191357985686214,940.78,1072.5,2330
2025-01-02,"7,374,055","10,011,026,495",1395.0,1400.0,1335.0,1350.0,X0.00,"26,063",1407.0,1387.25,1318.9166666666667,1325.6,1240.225,1394.749365030691,1382.2293380167375,46.05291045364813,25.163932762506647,30.995822505189224,-5.831889742682577,1240.225,1387.25,2454
2025-01-03,"48,659,205","8,838,730,132",183.0,184.0,180.5,181.0,-1.5,"52,820",183.8,186.225,200.29166666666663,199.0,184.715,183.178712615064,187.2534282240796,33.534181530049295,-4.06904419804664,-4.358607430908945,0.2895632328623048,184.715,199.0,2317
2025-01-03,"31,244,211","33,728,652,860",1080.0,1085.0,1075.0,1075.0,+10.00,"28,227",1079.0,1072.5,1054.1,1053.62,942.26,1075.7716033558204,1070.0439928003316,52.91279920782056,8.485348166198719,9.828217540310137,-1.3428693741114175,942.26,1072.5,2330
2025-01-03,"6,413,343","8,684,840,857",1365.0,1370.0,1335.0,1365.0,+15.00,"10,151",1396.0,1389.25,1321.25,1326.9,1240.975,1384.8329100204608,1380.5884486818102,49.167450205971576,20.80574223414441,28.957806450980264,-8.152064216835846,1240.975,1389.25,2454
2025-01-06,"67,829,021","12,539,307,339",185.0,187.5,183.5,184.5,3.5,"48,289",183.4,185.55,200.05,198.46,185.0325,183.619141743376,186.9911969646434,41.71554011131538,-3.7984571986203264,-4.246577384451221,0.4481201858308949,185.0325,198.46,2317
2025-01-06,"77,874,801","86,585,128,825",1100.0,1125.0,1095.0,1125.0,+50.00,"130,021",1086.0,1075.5,1055.85,1054.92,943.965,1092.1810689038805,1075.277898247919,64.15124909637196,11.860589204918824,10.234691873231874,1.62589733168695,943.965,1075.5,2330
2025-01-06,"7,760,498","10,980,061,110",1390.0,1425.0,1390.0,1425.0,+60.00,"14,520",1395.0,1395.25,1324.25,1330.0,1242.35,1398.2219400136405,1384.8181202359235,59.291525411916,21.94042780612108,27.55433072200843,-5.613902915887351,1242.35,1395.25,2454
2025-01-07,"83,019,294","15,727,768,928",187.0,192.0,186.5,190.0,5.5,"61,312",184.4,185.3,199.88333333333333,197.94,185.3225,185.746094495584,187.27774963467732,51.76358223501981,-3.104425136977256,-4.0181469349564285,0.9137217979791732,185.3,197.94,2317
2025-01-07,"54,691,485","62,664,127,156",1150.0,1160.0,1130.0,1130.0,+5.00,"70,657",1094.0,1078.25,1057.2666666666669,1056.22,945.85,1104.7873792692535,1080.4895269862125,65.04958863554089,14.76870581126741,11.141494660838982,3.627211150428428,945.85,1078.25,2330
2025-01-07,"13,043,149","19,029,056,158",1445.0,1500.0,1415.0,1490.0,+65.00,"27,139",1409.0,1403.5,1327.4166666666667,1333.5,1244.125,1428.8146266757603,1394.8354421182166,66.96704354980488,27.76457829349738,27.59638023630622,0.1681980571911587,1244.125,1403.5,2454
2025-01-08,"41,798,818","7,881,691,230",190.0,190.0,187.0,188.0,-2.0,"68,591",185.2,185.1,199.7,197.4,185.5825,186.4973963303893,187.3465353837557,48.489932289945685,-2.684833919029245,-3.751484331770992,1.066650412741747,185.1,197.4,2317
2025-01-08,"49,181,518","54,760,296,689",1110.0,1130.0,1105.0,1105.0,-25.00,"71,736",1100.0,1080.25,1058.2666666666669,1057.32,947.555,1104.858252846169,1082.8238577494303,57.31574924585243,14.88453841383398,11.890103411437982,2.9944350023959974,947.555,1080.25,2330
2025-01-08,"11,341,648","16,799,397,207",1500.0,1500.0,1460.0,1470.0,-20.00,"19,669",1420.0,1409.5,1330.4166666666667,1336.2,1245.625,1442.543084450507,1401.9939714402913,63.029135713191,30.41581211359562,28.1602666117641,2.25554550183152,1245.625,1409.5,2454
2025-01-09,"47,079,538","8,712,211,883",188.0,188.0,183.0,183.0,-5.0,"53,956",185.3,184.8,199.3,196.87,185.8175,185.3315975535929,186.93257963292183,41.434901447137335,-2.7243583617305944,-3.5460591377629127,0.8217007760323183,184.8,196.87,2317
2025-01-09,"29,916,198","33,052,210,793",1100.0,1115.0,1100.0,1100.0,-5.00,"51,544",1107.0,1083.0,1058.7666666666669,1058.52,949.245,1103.2388352307794,1084.459680820913,55.884688375737575,14.4068056846329,12.393443866076966,2.013361818555934,949.245,1083.0,2330
2025-01-09,"7,283,127","10,619,853,655",1470.0,1480.0,1440.0,1440.0,-30.00,"14,596",1438.0,1414.0,1332.75,1339.0,1247.075,1441.6953896336713,1405.6135932078826,57.56135173657301,29.753208273346672,28.478854944080616,1.2743533292660558,1247.075,1414.0,2454
2025-01-10,"42,317,494","7,698,779,260",182.5,184.0,181.0,181.5,-1.5,"47,888",185.4,184.45,198.90833333333333,196.27,186.035,184.054398369062,186.41519109645307,39.57465528278508,-2.843936106163511,-3.4056345314430327,0.5616984252795216,184.45,196.27,2317
2025-01-10,"24,475,751","26,996,697,889",1100.0,1110.0,1100.0,1100.0, 0.00,"38,027",1112.0,1085.0,1059.6833333333334,1059.92,950.955,1102.1592234871864,1085.9397112189213,55.884688375737575,13.868333538567867,12.688421800575147,1.17991173799272,950.955,1085.0,2330
2025-01-10,"7,456,378","10,977,244,936",1460.0,1495.0,1445.0,1465.0,+25.00,"12,703",1458.0,1418.25,1335.9166666666667,1342.5,1248.75,1449.4635930891145,1411.2694414737985,60.62667004847932,30.88930830422487,28.96094561610947,1.9283626881153992,1248.75,1418.25,2454
2025-01-13,"157,188,534","27,407,637,685",180.0,180.5,171.5,171.5,-10.0,"192,669",182.8,183.7,198.29166666666663,195.54,186.18,179.86959891270797,184.9946967063147,29.92802574310721,-3.702933642614767,-3.46509435367738,-0.2378392889373866,183.7,195.54,2317
2025-01-13,"62,629,547","68,093,421,797",1110.0,1115.0,1070.0,1075.0,-25.00,"118,516",1102.0,1085.5,1060.35,1060.92,952.41,1093.1061489914578,1084.8978339599764,48.81675551157232,11.294107970698631,12.409559034599846,-1.1154510639012134,952.41,1085.5,2330
2025-01-13,"10,467,556","14,785,600,300",1435.0,1460.0,1385.0,1390.0,-75.00,"30,506",1451.0,1417.25,1337.8333333333333,1344.5,1250.0,1429.6423953927429,1409.2437803810556,49.15583460614904,25.444494273667715,28.25765534762112,-2.813161073953406,1250.0,1417.25,2454
2025-01-14,"64,355,673","11,130,474,220",171.5,174.5,171.0,174.5,3.0,"52,963",179.7,183.325,197.74166666666667,194.75,186.325,178.079732608472,183.99520178190377,35.04351212803989,-4.094422497183558,-3.590959982378616,-0.5034625148049421,183.325,194.75,2317
2025-01-14,"31,280,235","33,915,048,410",1085.0,1090.0,1075.0,1090.0,+15.00,"32,218",1094.0,1085.75,1060.4333333333334,1061.92,953.935,1092.0707659943052,1085.383754535217,52.68352183708952,10.345137990507965,11.99667482578147,-1.6515368352735056,953.935,1085.75,2330
2025-01-14,"5,672,581","7,934,393,535",1385.0,1415.0,1380.0,1400.0,+10.00,"10,105",1433.0,1418.0,1339.4166666666667,1346.6,1251.375,1419.7615969284952,1408.3634203447646,50.50062461315873,21.686369386209662,26.94339815533884,-5.257028769129171,1251.375,1418.0,2454
2025-01-15,"60,432,737","10,411,822,201",174.5,175.5,171.0,171.0,-3.5,"65,891",176.3,182.725,197.09166666666667,193.89,186.4525,175.71982173898135,182.7575635169605,32.09929679151453,-4.63368672800317,-3.799505331503527,-0.8341813964996425,182.725,193.89,2317
2025-01-15,"37,966,582","40,677,529,813",1085.0,1085.0,1065.0,1065.0,-25.00,"74,906",1086.0,1085.25,1060.1,1062.22,955.36,1083.047177329537,1083.4424445794816,46.39275342507027,7.489447687048141,11.095229398034803,-3.605781710986664,955.36,1085.25,2330
2025-01-15,"6,608,704","9,392,555,305",1390.0,1445.0,1390.0,1420.0,+20.00,"9,999",1423.0,1417.75,1340.9166666666667,1349.2,1252.875,1419.8410646189968,1409.4716660262154,53.16850323996058,20.090273028386942,25.57277312994845,-5.482500101561509,1252.875,1417.75,2454
2025-01-16,"42,128,703","7,331,867,358",175.0,176.0,173.0,173.5,2.5,"32,338",174.4,182.175,196.39166666666668,193.09,186.61,174.9798811593209,181.8758908010596,36.22117456752024,-4.803951447556983,-4.000394554714219,-0.8035568928427645,182.175,193.09,2317
2025-01-16,"49,872,673","54,934,128,041",1095.0,1115.0,1090.0,1105.0,+40.00,"54,389",1087.0,1086.25,1060.6,1063.12,956.975,1090.364784886358,1085.4955450957216,55.540220736244834,8.357616848872567,10.547706888202358,-2.19009003932979,956.975,1086.25,2330
2025-01-16,"7,526,306","10,959,335,965",1450.0,1470.0,1430.0,1460.0,+40.00,"12,053",1427.0,1419.75,1343.4166666666667,1352.3,1254.525,1433.2273764126646,1414.283888309433,58.03953860890474,21.80170439444169,24.818559382847106,-3.0168549884054165,1254.525,1419.75,2454
2025-01-17,"47,442,329","8,231,498,177",173.0,175.5,172.0,173.5,0.0,"33,175",172.8,181.8,195.6833333333333,192.22,186.735,174.4865874395473,181.0781869152444,36.22117456752024,-4.8826038466654325,-4.1768364131044615,-0.7057674335609709,181.8,192.22,2317
2025-01-17,"60,857,371","67,663,576,840",1125.0,1125.0,1095.0,1120.0,+15.00,"48,829",1091.0,1088.75,1061.6,1064.22,958.68,1100.2431899242388,1088.781683658034,58.40650173610561,10.139144062850391,10.465994323131964,-0.3268502602815726,958.68,1088.75,2330
