成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,day_index,predicted_close_price
60432736.00,10411822080.00,174.50,175.50,171.00,171.00,-3.50,65891.00,176.30,182.72,197.09,193.89,186.45,175.72,182.76,32.10,-4.63,-3.80,-0.83,182.72,193.89,4,140.74
42128704.00,7331866624.00,175.00,176.00,173.00,173.50,2.50,32338.00,174.40,182.18,196.39,193.09,186.61,174.98,181.88,36.22,-4.80,-4.00,-0.80,182.18,193.09,5,140.92
157188528.00,27407638528.00,180.00,180.50,171.50,171.50,-10.00,192669.00,182.80,183.70,198.29,195.54,186.18,179.87,184.99,29.93,-3.70,-3.47,-0.24,183.70,195.54,1,141.70
64355672.00,11130474496.00,171.50,174.50,171.00,174.50,3.00,52963.00,179.70,183.32,197.74,194.75,186.32,178.08,184.00,35.04,-4.09,-3.59,-0.50,183.32,194.75,2,139.58
60432736.00,10411822080.00,174.50,175.50,171.00,171.00,-3.50,65891.00,176.30,182.72,197.09,193.89,186.45,175.72,182.76,32.10,-4.63,-3.80,-0.83,182.72,193.89,3,140.54
42128704.00,7331866624.00,175.00,176.00,173.00,173.50,2.50,32338.00,174.40,182.18,196.39,193.09,186.61,174.98,181.88,36.22,-4.80,-4.00,-0.80,182.18,193.09,4,140.45
47442328.00,8231498752.00,173.00,175.50,172.00,173.50,0.00,33175.00,172.80,181.80,195.68,192.22,186.74,174.49,181.08,36.22,-4.88,-4.18,-0.71,181.80,192.22,5,140.61
64355672.00,11130474496.00,171.50,174.50,171.00,174.50,3.00,52963.00,179.70,183.32,197.74,194.75,186.32,178.08,184.00,35.04,-4.09,-3.59,-0.50,183.32,194.75,1,142.15
60432736.00,10411822080.00,174.50,175.50,171.00,171.00,-3.50,65891.00,176.30,182.72,197.09,193.89,186.45,175.72,182.76,32.10,-4.63,-3.80,-0.83,182.72,193.89,2,140.02
42128704.00,7331866624.00,175.00,176.00,173.00,173.50,2.50,32338.00,174.40,182.18,196.39,193.09,186.61,174.98,181.88,36.22,-4.80,-4.00,-0.80,182.18,193.09,3,140.98
47442328.00,8231498752.00,173.00,175.50,172.00,173.50,0.00,33175.00,172.80,181.80,195.68,192.22,186.74,174.49,181.08,36.22,-4.88,-4.18,-0.71,181.80,192.22,4,140.86
35167920.00,6214215680.00,174.50,178.00,174.50,178.00,4.50,44005.00,174.10,181.65,195.12,191.42,186.85,175.66,180.79,43.39,-4.53,-4.25,-0.28,181.65,191.42,5,141.03
60432736.00,10411822080.00,174.50,175.50,171.00,171.00,-3.50,65891.00,176.30,182.72,197.09,193.89,186.45,175.72,182.76,32.10,-4.63,-3.80,-0.83,182.72,193.89,1,142.37
42128704.00,7331866624.00,175.00,176.00,173.00,173.50,2.50,32338.00,174.40,182.18,196.39,193.09,186.61,174.98,181.88,36.22,-4.80,-4.00,-0.80,182.18,193.09,2,140.21
47442328.00,8231498752.00,173.00,175.50,172.00,173.50,0.00,33175.00,172.80,181.80,195.68,192.22,186.74,174.49,181.08,36.22,-4.88,-4.18,-0.71,181.80,192.22,3,141.18
35167920.00,6214215680.00,174.50,178.00,174.50,178.00,4.50,44005.00,174.10,181.65,195.12,191.42,186.85,175.66,180.79,43.39,-4.53,-4.25,-0.28,181.65,191.42,4,141.05
32613032.00,5818448384.00,178.50,180.00,177.00,178.50,0.50,31806.00,174.90,181.30,194.50,190.59,186.99,176.61,180.57,44.15,-4.16,-4.23,0.07,181.30,190.59,5,141.25
42128704.00,7331866624.00,175.00,176.00,173.00,173.50,2.50,32338.00,174.40,182.18,196.39,193.09,186.61,174.98,181.88,36.22,-4.80,-4.00,-0.80,182.18,193.09,1,142.79
47442328.00,8231498752.00,173.00,175.50,172.00,173.50,0.00,33175.00,172.80,181.80,195.68,192.22,186.74,174.49,181.08,36.22,-4.88,-4.18,-0.71,181.80,192.22,2,140.59
35167920.00,6214215680.00,174.50,178.00,174.50,178.00,4.50,44005.00,174.10,181.65,195.12,191.42,186.85,175.66,180.79,43.39,-4.53,-4.25,-0.28,181.65,191.42,3,141.58
32613032.00,5818448384.00,178.50,180.00,177.00,178.50,0.50,31806.00,174.90,181.30,194.50,190.59,186.99,176.61,180.57,44.15,-4.16,-4.23,0.07,181.30,190.59,4,141.44
44375092.00,7991917056.00,180.50,181.00,178.50,180.00,1.50,34107.00,176.70,181.02,193.92,189.91,187.14,177.74,180.51,46.44,-3.71,-4.13,0.42,181.02,189.91,5,141.67
47442328.00,8231498752.00,173.00,175.50,172.00,173.50,0.00,33175.00,172.80,181.80,195.68,192.22,186.74,174.49,181.08,36.22,-4.88,-4.18,-0.71,181.80,192.22,1,141.09
35167920.00,6214215680.00,174.50,178.00,174.50,178.00,4.50,44005.00,174.10,181.65,195.12,191.42,186.85,175.66,180.79,43.39,-4.53,-4.25,-0.28,181.65,191.42,2,139.00
32613032.00,5818448384.00,178.50,180.00,177.00,178.50,0.50,31806.00,174.90,181.30,194.50,190.59,186.99,176.61,180.57,44.15,-4.16,-4.23,0.07,181.30,190.59,3,139.95
44375092.00,7991917056.00,180.50,181.00,178.50,180.00,1.50,34107.00,176.70,181.02,193.92,189.91,187.14,177.74,180.51,46.44,-3.71,-4.13,0.42,181.02,189.91,4,139.86
168103696.00,27880933376.00,164.00,168.00,163.50,165.50,-14.50,203537.00,175.10,179.98,193.18,188.93,187.17,173.66,179.08,32.52,-4.46,-4.19,-0.27,179.98,188.93,5,139.97
35167920.00,6214215680.00,174.50,178.00,174.50,178.00,4.50,44005.00,174.10,181.65,195.12,191.42,186.85,175.66,180.79,43.39,-4.53,-4.25,-0.28,181.65,191.42,1,140.81
32613032.00,5818448384.00,178.50,180.00,177.00,178.50,0.50,31806.00,174.90,181.30,194.50,190.59,186.99,176.61,180.57,44.15,-4.16,-4.23,0.07,181.30,190.59,2,138.73
44375092.00,7991917056.00,180.50,181.00,178.50,180.00,1.50,34107.00,176.70,181.02,193.92,189.91,187.14,177.74,180.51,46.44,-3.71,-4.13,0.42,181.02,189.91,3,139.67
168103696.00,27880933376.00,164.00,168.00,163.50,165.50,-14.50,203537.00,175.10,179.98,193.18,188.93,187.17,173.66,179.08,32.52,-4.46,-4.19,-0.27,179.98,188.93,4,139.62
68458784.00,11379697664.00,167.00,169.00,165.00,165.00,-0.50,73349.00,173.40,178.85,192.41,188.00,187.20,170.77,177.74,32.16,-5.05,-4.36,-0.68,178.85,188.00,5,139.70
32613032.00,5818448384.00,178.50,180.00,177.00,178.50,0.50,31806.00,174.90,181.30,194.50,190.59,186.99,176.61,180.57,44.15,-4.16,-4.23,0.07,181.30,190.59,1,140.93
44375092.00,7991917056.00,180.50,181.00,178.50,180.00,1.50,34107.00,176.70,181.02,193.92,189.91,187.14,177.74,180.51,46.44,-3.71,-4.13,0.42,181.02,189.91,2,138.93
168103696.00,27880933376.00,164.00,168.00,163.50,165.50,-14.50,203537.00,175.10,179.98,193.18,188.93,187.17,173.66,179.08,32.52,-4.46,-4.19,-0.27,179.98,188.93,3,139.82
68458784.00,11379697664.00,167.00,169.00,165.00,165.00,-0.50,73349.00,173.40,178.85,192.41,188.00,187.20,170.77,177.74,32.16,-5.05,-4.36,-0.68,178.85,188.00,4,139.73
53304972.00,9033062400.00,167.00,171.50,167.00,171.00,6.00,42917.00,172.00,178.08,191.79,187.28,187.26,170.85,177.10,40.61,-4.97,-4.48,-0.48,178.08,187.28,5,139.83
44375092.00,7991917056.00,180.50,181.00,178.50,180.00,1.50,34107.00,176.70,181.02,193.92,189.91,187.14,177.74,180.51,46.44,-3.71,-4.13,0.42,181.02,189.91,1,140.97
168103696.00,27880933376.00,164.00,168.00,163.50,165.50,-14.50,203537.00,175.10,179.98,193.18,188.93,187.17,173.66,179.08,32.52,-4.46,-4.19,-0.27,179.98,188.93,2,139.02
68458784.00,11379697664.00,167.00,169.00,165.00,165.00,-0.50,73349.00,173.40,178.85,192.41,188.00,187.20,170.77,177.74,32.16,-5.05,-4.36,-0.68,178.85,188.00,3,139.87
53304972.00,9033062400.00,167.00,171.50,167.00,171.00,6.00,42917.00,172.00,178.08,191.79,187.28,187.26,170.85,177.10,40.61,-4.97,-4.48,-0.48,178.08,187.28,4,139.75
41060652.00,7081097216.00,172.50,174.00,171.00,173.00,2.00,31971.00,170.90,177.48,191.11,186.69,187.34,171.57,176.71,43.15,-4.69,-4.53,-0.16,177.48,187.34,5,139.87
168103696.00,27880933376.00,164.00,168.00,163.50,165.50,-14.50,203537.00,175.10,179.98,193.18,188.93,187.17,173.66,179.08,32.52,-4.46,-4.19,-0.27,179.98,188.93,1,141.40
68458784.00,11379697664.00,167.00,169.00,165.00,165.00,-0.50,73349.00,173.40,178.85,192.41,188.00,187.20,170.77,177.74,32.16,-5.05,-4.36,-0.68,178.85,188.00,2,139.50
53304972.00,9033062400.00,167.00,171.50,167.00,171.00,6.00,42917.00,172.00,178.08,191.79,187.28,187.26,170.85,177.10,40.61,-4.97,-4.48,-0.48,178.08,187.28,3,140.29
41060652.00,7081097216.00,172.50,174.00,171.00,173.00,2.00,31971.00,170.90,177.48,191.11,186.69,187.34,171.57,176.71,43.15,-4.69,-4.53,-0.16,177.48,187.34,4,140.13
52118212.00,9202320384.00,175.00,178.00,174.00,178.00,5.00,44998.00,170.50,177.18,190.51,186.18,187.46,173.71,176.83,49.03,-4.02,-4.42,0.41,177.18,187.46,5,140.31
68458784.00,11379697664.00,167.00,169.00,165.00,165.00,-0.50,73349.00,173.40,178.85,192.41,188.00,187.20,170.77,177.74,32.16,-5.05,-4.36,-0.68,178.85,188.00,1,141.53
53304972.00,9033062400.00,167.00,171.50,167.00,171.00,6.00,42917.00,172.00,178.08,191.79,187.28,187.26,170.85,177.10,40.61,-4.97,-4.48,-0.48,178.08,187.28,2,139.52
41060652.00,7081097216.00,172.50,174.00,171.00,173.00,2.00,31971.00,170.90,177.48,191.11,186.69,187.34,171.57,176.71,43.15,-4.69,-4.53,-0.16,177.48,187.34,3,140.39
52118212.00,9202320384.00,175.00,178.00,174.00,178.00,5.00,44998.00,170.50,177.18,190.51,186.18,187.46,173.71,176.83,49.03,-4.02,-4.42,0.41,177.18,187.46,4,140.26
37723196.00,6590893056.00,176.00,176.50,174.00,174.00,-4.00,48491.00,172.20,176.75,189.85,185.54,187.58,173.81,176.56,45.02,-3.77,-4.29,0.53,176.75,187.58,5,140.40
53304972.00,9033062400.00,167.00,171.50,167.00,171.00,6.00,42917.00,172.00,178.08,191.79,187.28,187.26,170.85,177.10,40.61,-4.97,-4.48,-0.48,178.08,187.28,1,142.33
41060652.00,7081097216.00,172.50,174.00,171.00,173.00,2.00,31971.00,170.90,177.48,191.11,186.69,187.34,171.57,176.71,43.15,-4.69,-4.53,-0.16,177.48,187.34,2,140.28
52118212.00,9202320384.00,175.00,178.00,174.00,178.00,5.00,44998.00,170.50,177.18,190.51,186.18,187.46,173.71,176.83,49.03,-4.02,-4.42,0.41,177.18,187.46,3,141.15
37723196.00,6590893056.00,176.00,176.50,174.00,174.00,-4.00,48491.00,172.20,176.75,189.85,185.54,187.58,173.81,176.56,45.02,-3.77,-4.29,0.53,176.75,187.58,4,141.01
71048640.00,12782954496.00,178.00,182.00,176.00,179.00,5.00,48761.00,175.00,176.65,189.22,185.07,187.72,175.54,176.79,50.47,-3.13,-4.06,0.93,176.65,187.72,5,141.21
41060652.00,7081097216.00,172.50,174.00,171.00,173.00,2.00,31971.00,170.90,177.48,191.11,186.69,187.34,171.57,176.71,43.15,-4.69,-4.53,-0.16,177.48,187.34,1,142.44
52118212.00,9202320384.00,175.00,178.00,174.00,178.00,5.00,44998.00,170.50,177.18,190.51,186.18,187.46,173.71,176.83,49.03,-4.02,-4.42,0.41,177.18,187.46,2,140.34
37723196.00,6590893056.00,176.00,176.50,174.00,174.00,-4.00,48491.00,172.20,176.75,189.85,185.54,187.58,173.81,176.56,45.02,-3.77,-4.29,0.53,176.75,187.58,3,141.26
71048640.00,12782954496.00,178.00,182.00,176.00,179.00,5.00,48761.00,175.00,176.65,189.22,185.07,187.72,175.54,176.79,50.47,-3.13,-4.06,0.93,176.65,187.72,4,141.11
42666220.00,7608185856.00,181.50,181.50,177.00,177.00,-2.00,63003.00,176.20,176.28,188.53,184.55,187.88,176.03,176.81,48.40,-2.75,-3.80,1.05,176.28,187.88,5,141.33
52118212.00,9202320384.00,175.00,178.00,174.00,178.00,5.00,44998.00,170.50,177.18,190.51,186.18,187.46,173.71,176.83,49.03,-4.02,-4.42,0.41,177.18,187.46,1,142.90
37723196.00,6590893056.00,176.00,176.50,174.00,174.00,-4.00,48491.00,172.20,176.75,189.85,185.54,187.58,173.81,176.56,45.02,-3.77,-4.29,0.53,176.75,187.58,2,140.75
71048640.00,12782954496.00,178.00,182.00,176.00,179.00,5.00,48761.00,175.00,176.65,189.22,185.07,187.72,175.54,176.79,50.47,-3.13,-4.06,0.93,176.65,187.72,3,141.68
42666220.00,7608185856.00,181.50,181.50,177.00,177.00,-2.00,63003.00,176.20,176.28,188.53,184.55,187.88,176.03,176.81,48.40,-2.75,-3.80,1.05,176.28,187.88,4,141.56
40596732.00,7259602432.00,177.00,181.00,177.00,180.00,3.00,24848.00,177.60,175.78,187.87,183.94,188.07,177.35,177.12,51.61,-2.18,-3.47,1.29,175.78,188.07,5,141.80
37723196.00,6590893056.00,176.00,176.50,174.00,174.00,-4.00,48491.00,172.20,176.75,189.85,185.54,187.58,173.81,176.56,45.02,-3.77,-4.29,0.53,176.75,187.58,1,142.90
71048640.00,12782954496.00,178.00,182.00,176.00,179.00,5.00,48761.00,175.00,176.65,189.22,185.07,187.72,175.54,176.79,50.47,-3.13,-4.06,0.93,176.65,187.72,2,140.71
42666220.00,7608185856.00,181.50,181.50,177.00,177.00,-2.00,63003.00,176.20,176.28,188.53,184.55,187.88,176.03,176.81,48.40,-2.75,-3.80,1.05,176.28,187.88,3,141.67
40596732.00,7259602432.00,177.00,181.00,177.00,180.00,3.00,24848.00,177.60,175.78,187.87,183.94,188.07,177.35,177.12,51.61,-2.18,-3.47,1.29,175.78,188.07,4,141.55
26925038.00,4808438784.00,180.00,180.50,177.50,178.00,-2.00,25657.00,177.60,175.28,187.27,183.45,188.23,177.57,177.20,49.40,-1.87,-3.15,1.28,175.28,188.23,5,141.79
71048640.00,12782954496.00,178.00,182.00,176.00,179.00,5.00,48761.00,175.00,176.65,189.22,185.07,187.72,175.54,176.79,50.47,-3.13,-4.06,0.93,176.65,187.72,1,143.43
42666220.00,7608185856.00,181.50,181.50,177.00,177.00,-2.00,63003.00,176.20,176.28,188.53,184.55,187.88,176.03,176.81,48.40,-2.75,-3.80,1.05,176.28,187.88,2,141.23
40596732.00,7259602432.00,177.00,181.00,177.00,180.00,3.00,24848.00,177.60,175.78,187.87,183.94,188.07,177.35,177.12,51.61,-2.18,-3.47,1.29,175.78,188.07,3,142.18
26925038.00,4808438784.00,180.00,180.50,177.50,178.00,-2.00,25657.00,177.60,175.28,187.27,183.45,188.23,177.57,177.20,49.40,-1.87,-3.15,1.28,175.28,188.23,4,142.05
47251328.00,8577655808.00,179.50,182.50,179.00,182.50,4.50,34023.00,179.30,175.25,186.73,183.17,188.40,179.21,177.71,54.14,-1.25,-2.77,1.52,175.25,188.40,5,142.33
42666220.00,7608185856.00,181.50,181.50,177.00,177.00,-2.00,63003.00,176.20,176.28,188.53,184.55,187.88,176.03,176.81,48.40,-2.75,-3.80,1.05,176.28,187.88,1,143.67
40596732.00,7259602432.00,177.00,181.00,177.00,180.00,3.00,24848.00,177.60,175.78,187.87,183.94,188.07,177.35,177.12,51.61,-2.18,-3.47,1.29,175.78,188.07,2,141.43
26925038.00,4808438784.00,180.00,180.50,177.50,178.00,-2.00,25657.00,177.60,175.28,187.27,183.45,188.23,177.57,177.20,49.40,-1.87,-3.15,1.28,175.28,188.23,3,142.42
47251328.00,8577655808.00,179.50,182.50,179.00,182.50,4.50,34023.00,179.30,175.25,186.73,183.17,188.40,179.21,177.71,54.14,-1.25,-2.77,1.52,175.25,188.40,4,142.28
27184244.00,4958070272.00,183.00,184.00,181.00,183.50,1.00,22580.00,180.20,175.35,186.27,182.93,188.60,180.64,178.26,55.15,-0.67,-2.35,1.68,175.35,188.60,5,142.58
40596732.00,7259602432.00,177.00,181.00,177.00,180.00,3.00,24848.00,177.60,175.78,187.87,183.94,188.07,177.35,177.12,51.61,-2.18,-3.47,1.29,175.78,188.07,1,143.86
26925038.00,4808438784.00,180.00,180.50,177.50,178.00,-2.00,25657.00,177.60,175.28,187.27,183.45,188.23,177.57,177.20,49.40,-1.87,-3.15,1.28,175.28,188.23,2,141.59
47251328.00,8577655808.00,179.50,182.50,179.00,182.50,4.50,34023.00,179.30,175.25,186.73,183.17,188.40,179.21,177.71,54.14,-1.25,-2.77,1.52,175.25,188.40,3,142.60
27184244.00,4958070272.00,183.00,184.00,181.00,183.50,1.00,22580.00,180.20,175.35,186.27,182.93,188.60,180.64,178.26,55.15,-0.67,-2.35,1.68,175.35,188.60,4,142.45
35389548.00,6488063488.00,183.50,184.50,182.00,183.00,-0.50,27655.00,181.40,175.92,185.87,182.68,188.80,181.43,178.71,54.51,-0.25,-1.93,1.68,175.92,188.80,5,142.77
26925038.00,4808438784.00,180.00,180.50,177.50,178.00,-2.00,25657.00,177.60,175.28,187.27,183.45,188.23,177.57,177.20,49.40,-1.87,-3.15,1.28,175.28,188.23,1,143.93
47251328.00,8577655808.00,179.50,182.50,179.00,182.50,4.50,34023.00,179.30,175.25,186.73,183.17,188.40,179.21,177.71,54.14,-1.25,-2.77,1.52,175.25,188.40,2,141.62
27184244.00,4958070272.00,183.00,184.00,181.00,183.50,1.00,22580.00,180.20,175.35,186.27,182.93,188.60,180.64,178.26,55.15,-0.67,-2.35,1.68,175.35,188.60,3,142.65
35389548.00,6488063488.00,183.50,184.50,182.00,183.00,-0.50,27655.00,181.40,175.92,185.87,182.68,188.80,181.43,178.71,54.51,-0.25,-1.93,1.68,175.92,188.80,4,142.52
23659372.00,4311924736.00,183.00,183.50,181.50,182.00,-1.00,20159.00,181.80,176.30,185.52,182.40,188.99,181.62,179.02,53.17,0.01,-1.54,1.55,176.30,188.99,5,142.84
47251328.00,8577655808.00,179.50,182.50,179.00,182.50,4.50,34023.00,179.30,175.25,186.73,183.17,188.40,179.21,177.71,54.14,-1.25,-2.77,1.52,175.25,188.40,1,144.11
27184244.00,4958070272.00,183.00,184.00,181.00,183.50,1.00,22580.00,180.20,175.35,186.27,182.93,188.60,180.64,178.26,55.15,-0.67,-2.35,1.68,175.35,188.60,2,141.78
35389548.00,6488063488.00,183.50,184.50,182.00,183.00,-0.50,27655.00,181.40,175.92,185.87,182.68,188.80,181.43,178.71,54.51,-0.25,-1.93,1.68,175.92,188.80,3,142.82
23659372.00,4311924736.00,183.00,183.50,181.50,182.00,-1.00,20159.00,181.80,176.30,185.52,182.40,188.99,181.62,179.02,53.17,0.01,-1.54,1.55,176.30,188.99,4,142.69
35359340.00,6465534464.00,181.50,184.00,181.00,183.00,1.00,21572.00,182.80,176.90,185.18,182.13,189.13,182.08,179.40,54.37,0.29,-1.18,1.46,176.90,189.13,5,143.03
27184244.00,4958070272.00,183.00,184.00,181.00,183.50,1.00,22580.00,180.20,175.35,186.27,182.93,188.60,180.64,178.26,55.15,-0.67,-2.35,1.68,175.35,188.60,1,144.21
35389548.00,6488063488.00,183.50,184.50,182.00,183.00,-0.50,27655.00,181.40,175.92,185.87,182.68,188.80,181.43,178.71,54.51,-0.25,-1.93,1.68,175.92,188.80,2,141.86
23659372.00,4311924736.00,183.00,183.50,181.50,182.00,-1.00,20159.00,181.80,176.30,185.52,182.40,188.99,181.62,179.02,53.17,0.01,-1.54,1.55,176.30,188.99,3,142.92
35359340.00,6465534464.00,181.50,184.00,181.00,183.00,1.00,21572.00,182.80,176.90,185.18,182.13,189.13,182.08,179.40,54.37,0.29,-1.18,1.46,176.90,189.13,4,142.78
27928908.00,5103161344.00,181.00,184.00,180.50,184.00,1.00,21220.00,183.10,177.42,184.82,181.79,189.29,182.72,179.84,55.60,0.58,-0.83,1.41,177.42,189.29,5,143.14
35389548.00,6488063488.00,183.50,184.50,182.00,183.00,-0.50,27655.00,181.40,175.92,185.87,182.68,188.80,181.43,178.71,54.51,-0.25,-1.93,1.68,175.92,188.80,1,143.58
23659372.00,4311924736.00,183.00,183.50,181.50,182.00,-1.00,20159.00,181.80,176.30,185.52,182.40,188.99,181.62,179.02,53.17,0.01,-1.54,1.55,176.30,188.99,2,141.26
35359340.00,6465534464.00,181.50,184.00,181.00,183.00,1.00,21572.00,182.80,176.90,185.18,182.13,189.13,182.08,179.40,54.37,0.29,-1.18,1.46,176.90,189.13,3,142.30
27928908.00,5103161344.00,181.00,184.00,180.50,184.00,1.00,21220.00,183.10,177.42,184.82,181.79,189.29,182.72,179.84,55.60,0.58,-0.83,1.41,177.42,189.29,4,142.19
70811784.00,12690044928.00,181.50,182.00,177.50,177.50,-6.50,73391.00,181.90,177.62,184.40,181.36,189.40,180.98,179.62,46.78,0.29,-0.60,0.89,177.62,189.40,5,142.50
23659372.00,4311924736.00,183.00,183.50,181.50,182.00,-1.00,20159.00,181.80,176.30,185.52,182.40,188.99,181.62,179.02,53.17,0.01,-1.54,1.55,176.30,188.99,1,143.62
35359340.00,6465534464.00,181.50,184.00,181.00,183.00,1.00,21572.00,182.80,176.90,185.18,182.13,189.13,182.08,179.40,54.37,0.29,-1.18,1.46,176.90,189.13,2,141.31
27928908.00,5103161344.00,181.00,184.00,180.50,184.00,1.00,21220.00,183.10,177.42,184.82,181.79,189.29,182.72,179.84,55.60,0.58,-0.83,1.41,177.42,189.29,3,142.34
70811784.00,12690044928.00,181.50,182.00,177.50,177.50,-6.50,73391.00,181.90,177.62,184.40,181.36,189.40,180.98,179.62,46.78,0.29,-0.60,0.89,177.62,189.40,4,142.23
45145776.00,8041429504.00,175.00,181.00,174.50,180.50,3.00,29868.00,181.40,177.75,184.02,181.01,189.51,180.82,179.70,50.67,0.29,-0.42,0.72,177.75,189.51,5,142.54
35359340.00,6465534464.00,181.50,184.00,181.00,183.00,1.00,21572.00,182.80,176.90,185.18,182.13,189.13,182.08,179.40,54.37,0.29,-1.18,1.46,176.90,189.13,1,142.89
27928908.00,5103161344.00,181.00,184.00,180.50,184.00,1.00,21220.00,183.10,177.42,184.82,181.79,189.29,182.72,179.84,55.60,0.58,-0.83,1.41,177.42,189.29,2,140.63
70811784.00,12690044928.00,181.50,182.00,177.50,177.50,-6.50,73391.00,181.90,177.62,184.40,181.36,189.40,180.98,179.62,46.78,0.29,-0.60,0.89,177.62,189.40,3,141.64
45145776.00,8041429504.00,175.00,181.00,174.50,180.50,3.00,29868.00,181.40,177.75,184.02,181.01,189.51,180.82,179.70,50.67,0.29,-0.42,0.72,177.75,189.51,4,141.54
81509720.00,14374898688.00,180.00,181.50,174.00,174.00,-6.50,74546.00,179.80,177.52,183.42,180.59,189.60,178.55,179.16,43.28,-0.22,-0.38,0.16,177.52,189.60,5,141.82
27928908.00,5103161344.00,181.00,184.00,180.50,184.00,1.00,21220.00,183.10,177.42,184.82,181.79,189.29,182.72,179.84,55.60,0.58,-0.83,1.41,177.42,189.29,1,142.11
70811784.00,12690044928.00,181.50,182.00,177.50,177.50,-6.50,73391.00,181.90,177.62,184.40,181.36,189.40,180.98,179.62,46.78,0.29,-0.60,0.89,177.62,189.40,2,139.92
45145776.00,8041429504.00,175.00,181.00,174.50,180.50,3.00,29868.00,181.40,177.75,184.02,181.01,189.51,180.82,179.70,50.67,0.29,-0.42,0.72,177.75,189.51,3,140.89
81509720.00,14374898688.00,180.00,181.50,174.00,174.00,-6.50,74546.00,179.80,177.52,183.42,180.59,189.60,178.55,179.16,43.28,-0.22,-0.38,0.16,177.52,189.60,4,140.83
70556496.00,12112410624.00,172.00,175.00,170.00,170.00,-4.00,76523.00,177.20,177.02,182.88,180.15,189.68,175.70,178.29,39.47,-0.95,-0.50,-0.45,177.02,189.68,5,141.05
70811784.00,12690044928.00,181.50,182.00,177.50,177.50,-6.50,73391.00,181.90,177.62,184.40,181.36,189.40,180.98,179.62,46.78,0.29,-0.60,0.89,177.62,189.40,1,141.49
45145776.00,8041429504.00,175.00,181.00,174.50,180.50,3.00,29868.00,181.40,177.75,184.02,181.01,189.51,180.82,179.70,50.67,0.29,-0.42,0.72,177.75,189.51,2,139.40
81509720.00,14374898688.00,180.00,181.50,174.00,174.00,-6.50,74546.00,179.80,177.52,183.42,180.59,189.60,178.55,179.16,43.28,-0.22,-0.38,0.16,177.52,189.60,3,140.30
70556496.00,12112410624.00,172.00,175.00,170.00,170.00,-4.00,76523.00,177.20,177.02,182.88,180.15,189.68,175.70,178.29,39.47,-0.95,-0.50,-0.45,177.02,189.68,4,140.25
71127816.00,12007537664.00,165.50,172.00,165.00,170.50,0.50,65668.00,174.50,177.28,182.44,179.78,189.76,173.97,177.54,40.18,-1.46,-0.69,-0.77,177.28,189.76,5,140.43
45145776.00,8041429504.00,175.00,181.00,174.50,180.50,3.00,29868.00,181.40,177.75,184.02,181.01,189.51,180.82,179.70,50.67,0.29,-0.42,0.72,177.75,189.51,1,141.51
81509720.00,14374898688.00,180.00,181.50,174.00,174.00,-6.50,74546.00,179.80,177.52,183.42,180.59,189.60,178.55,179.16,43.28,-0.22,-0.38,0.16,177.52,189.60,2,139.45
70556496.00,12112410624.00,172.00,175.00,170.00,170.00,-4.00,76523.00,177.20,177.02,182.88,180.15,189.68,175.70,178.29,39.47,-0.95,-0.50,-0.45,177.02,189.68,3,140.33
71127816.00,12007537664.00,165.50,172.00,165.00,170.50,0.50,65668.00,174.50,177.28,182.44,179.78,189.76,173.97,177.54,40.18,-1.46,-0.69,-0.77,177.28,189.76,4,140.25
45364408.00,7855325184.00,171.50,175.00,171.50,173.50,3.00,31719.00,173.70,177.70,182.08,179.48,189.78,173.81,177.16,44.39,-1.61,-0.87,-0.73,177.70,189.78,5,140.45
81509720.00,14374898688.00,180.00,181.50,174.00,174.00,-6.50,74546.00,179.80,177.52,183.42,180.59,189.60,178.55,179.16,43.28,-0.22,-0.38,0.16,177.52,189.60,1,141.36
70556496.00,12112410624.00,172.00,175.00,170.00,170.00,-4.00,76523.00,177.20,177.02,182.88,180.15,189.68,175.70,178.29,39.47,-0.95,-0.50,-0.45,177.02,189.68,2,139.34
71127816.00,12007537664.00,165.50,172.00,165.00,170.50,0.50,65668.00,174.50,177.28,182.44,179.78,189.76,173.97,177.54,40.18,-1.46,-0.69,-0.77,177.28,189.76,3,140.19
45364408.00,7855325184.00,171.50,175.00,171.50,173.50,3.00,31719.00,173.70,177.70,182.08,179.48,189.78,173.81,177.16,44.39,-1.61,-0.87,-0.73,177.70,189.78,4,140.11
28989952.00,5056441344.00,175.50,176.00,173.50,173.50,0.00,25315.00,172.30,177.82,181.71,179.22,189.80,173.71,176.81,44.39,-1.70,-1.04,-0.67,177.82,189.80,5,140.30
