成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,day_index,predicted_close_price
41293184.00,44420333568.00,1070.00,1080.00,1070.00,1075.00,5.00,51311.00,1046.20,1037.30,1017.18,1034.02,906.44,1053.50,1037.49,60.55,4.07,-0.51,4.58,906.44,1037.30,1,718.79
32090124.00,34306934784.00,1075.00,1080.00,1060.00,1065.00,-10.00,33697.00,1060.00,1036.05,1019.63,1035.78,908.53,1057.33,1040.11,57.47,5.76,0.74,5.02,908.53,1036.05,2,717.06
30255280.00,32409792512.00,1070.00,1075.00,1065.00,1075.00,10.00,25230.00,1068.00,1035.55,1022.57,1037.54,910.42,1063.22,1043.43,59.68,7.82,2.16,5.66,910.42,1037.54,3,723.91
32359252.00,34496135168.00,1070.00,1075.00,1060.00,1065.00,-10.00,31326.00,1070.00,1036.30,1025.25,1038.74,912.33,1063.81,1045.49,56.52,8.55,3.44,5.11,912.33,1038.74,4,714.00
26948940.00,28278771712.00,1045.00,1060.00,1045.00,1045.00,-20.00,47194.00,1065.00,1036.80,1027.65,1039.34,914.16,1057.54,1045.44,50.74,7.43,4.24,3.19,914.16,1039.34,5,708.97
32090124.00,34306934784.00,1075.00,1080.00,1060.00,1065.00,-10.00,33697.00,1060.00,1036.05,1019.63,1035.78,908.53,1057.33,1040.11,57.47,5.76,0.74,5.02,908.53,1036.05,1,718.05
30255280.00,32409792512.00,1070.00,1075.00,1065.00,1075.00,10.00,25230.00,1068.00,1035.55,1022.57,1037.54,910.42,1063.22,1043.43,59.68,7.82,2.16,5.66,910.42,1037.54,2,716.83
32359252.00,34496135168.00,1070.00,1075.00,1060.00,1065.00,-10.00,31326.00,1070.00,1036.30,1025.25,1038.74,912.33,1063.81,1045.49,56.52,8.55,3.44,5.11,912.33,1038.74,3,723.51
26948940.00,28278771712.00,1045.00,1060.00,1045.00,1045.00,-20.00,47194.00,1065.00,1036.80,1027.65,1039.34,914.16,1057.54,1045.44,50.74,7.43,4.24,3.19,914.16,1039.34,4,713.76
26574458.00,28185088000.00,1060.00,1065.00,1055.00,1060.00,0.00,25096.00,1062.00,1038.05,1029.65,1040.54,916.03,1058.36,1046.83,54.50,7.66,4.92,2.74,916.03,1040.54,5,708.36
30255280.00,32409792512.00,1070.00,1075.00,1065.00,1075.00,10.00,25230.00,1068.00,1035.55,1022.57,1037.54,910.42,1063.22,1043.43,59.68,7.82,2.16,5.66,910.42,1037.54,1,717.64
32359252.00,34496135168.00,1070.00,1075.00,1060.00,1065.00,-10.00,31326.00,1070.00,1036.30,1025.25,1038.74,912.33,1063.81,1045.49,56.52,8.55,3.44,5.11,912.33,1038.74,2,716.75
26948940.00,28278771712.00,1045.00,1060.00,1045.00,1045.00,-20.00,47194.00,1065.00,1036.80,1027.65,1039.34,914.16,1057.54,1045.44,50.74,7.43,4.24,3.19,914.16,1039.34,3,723.28
26574458.00,28185088000.00,1060.00,1065.00,1055.00,1060.00,0.00,25096.00,1062.00,1038.05,1029.65,1040.54,916.03,1058.36,1046.83,54.50,7.66,4.92,2.74,916.03,1040.54,4,713.65
24329784.00,25873117184.00,1060.00,1070.00,1055.00,1065.00,5.00,25787.00,1062.00,1039.55,1031.62,1042.70,917.95,1060.57,1048.56,55.71,8.15,5.57,2.59,917.95,1042.70,5,708.08
32359252.00,34496135168.00,1070.00,1075.00,1060.00,1065.00,-10.00,31326.00,1070.00,1036.30,1025.25,1038.74,912.33,1063.81,1045.49,56.52,8.55,3.44,5.11,912.33,1038.74,1,718.94
26948940.00,28278771712.00,1045.00,1060.00,1045.00,1045.00,-20.00,47194.00,1065.00,1036.80,1027.65,1039.34,914.16,1057.54,1045.44,50.74,7.43,4.24,3.19,914.16,1039.34,2,718.09
26574458.00,28185088000.00,1060.00,1065.00,1055.00,1060.00,0.00,25096.00,1062.00,1038.05,1029.65,1040.54,916.03,1058.36,1046.83,54.50,7.66,4.92,2.74,916.03,1040.54,3,724.74
24329784.00,25873117184.00,1060.00,1070.00,1055.00,1065.00,5.00,25787.00,1062.00,1039.55,1031.62,1042.70,917.95,1060.57,1048.56,55.71,8.15,5.57,2.59,917.95,1042.70,4,715.41
43679920.00,47253708800.00,1085.00,1085.00,1075.00,1085.00,20.00,53568.00,1064.00,1042.55,1033.92,1044.96,919.92,1068.72,1052.03,60.27,10.04,6.46,3.58,919.92,1044.96,5,709.07
26948940.00,28278771712.00,1045.00,1060.00,1045.00,1045.00,-20.00,47194.00,1065.00,1036.80,1027.65,1039.34,914.16,1057.54,1045.44,50.74,7.43,4.24,3.19,914.16,1039.34,1,719.47
26574458.00,28185088000.00,1060.00,1065.00,1055.00,1060.00,0.00,25096.00,1062.00,1038.05,1029.65,1040.54,916.03,1058.36,1046.83,54.50,7.66,4.92,2.74,916.03,1040.54,2,718.16
24329784.00,25873117184.00,1060.00,1070.00,1055.00,1065.00,5.00,25787.00,1062.00,1039.55,1031.62,1042.70,917.95,1060.57,1048.56,55.71,8.15,5.57,2.59,917.95,1042.70,3,724.92
43679920.00,47253708800.00,1085.00,1085.00,1075.00,1085.00,20.00,53568.00,1064.00,1042.55,1033.92,1044.96,919.92,1068.72,1052.03,60.27,10.04,6.46,3.58,919.92,1044.96,4,715.10
40033596.00,43428036608.00,1090.00,1095.00,1075.00,1075.00,-10.00,42830.00,1066.00,1044.30,1036.15,1046.92,921.80,1070.81,1054.22,57.11,10.61,7.29,3.32,921.80,1046.92,5,709.54
26574458.00,28185088000.00,1060.00,1065.00,1055.00,1060.00,0.00,25096.00,1062.00,1038.05,1029.65,1040.54,916.03,1058.36,1046.83,54.50,7.66,4.92,2.74,916.03,1040.54,1,720.01
24329784.00,25873117184.00,1060.00,1070.00,1055.00,1065.00,5.00,25787.00,1062.00,1039.55,1031.62,1042.70,917.95,1060.57,1048.56,55.71,8.15,5.57,2.59,917.95,1042.70,2,718.59
43679920.00,47253708800.00,1085.00,1085.00,1075.00,1085.00,20.00,53568.00,1064.00,1042.55,1033.92,1044.96,919.92,1068.72,1052.03,60.27,10.04,6.46,3.58,919.92,1044.96,3,725.31
40033596.00,43428036608.00,1090.00,1095.00,1075.00,1075.00,-10.00,42830.00,1066.00,1044.30,1036.15,1046.92,921.80,1070.81,1054.22,57.11,10.61,7.29,3.32,921.80,1046.92,4,715.76
47331164.00,51170938880.00,1075.00,1090.00,1070.00,1085.00,10.00,40248.00,1074.00,1047.30,1038.23,1048.52,923.74,1075.54,1057.15,59.40,11.73,8.18,3.55,923.74,1048.52,5,709.78
24329784.00,25873117184.00,1060.00,1070.00,1055.00,1065.00,5.00,25787.00,1062.00,1039.55,1031.62,1042.70,917.95,1060.57,1048.56,55.71,8.15,5.57,2.59,917.95,1042.70,1,720.51
43679920.00,47253708800.00,1085.00,1085.00,1075.00,1085.00,20.00,53568.00,1064.00,1042.55,1033.92,1044.96,919.92,1068.72,1052.03,60.27,10.04,6.46,3.58,919.92,1044.96,2,718.59
40033596.00,43428036608.00,1090.00,1095.00,1075.00,1075.00,-10.00,42830.00,1066.00,1044.30,1036.15,1046.92,921.80,1070.81,1054.22,57.11,10.61,7.29,3.32,921.80,1046.92,3,725.36
47331164.00,51170938880.00,1075.00,1090.00,1070.00,1085.00,10.00,40248.00,1074.00,1047.30,1038.23,1048.52,923.74,1075.54,1057.15,59.40,11.73,8.18,3.55,923.74,1048.52,4,715.33
46126532.00,49061396480.00,1065.00,1070.00,1055.00,1070.00,-15.00,62146.00,1076.00,1050.30,1039.85,1049.72,925.60,1073.69,1058.37,54.67,11.28,8.80,2.48,925.60,1050.30,5,710.25
43679920.00,47253708800.00,1085.00,1085.00,1075.00,1085.00,20.00,53568.00,1064.00,1042.55,1033.92,1044.96,919.92,1068.72,1052.03,60.27,10.04,6.46,3.58,919.92,1044.96,1,720.79
40033596.00,43428036608.00,1090.00,1095.00,1075.00,1075.00,-10.00,42830.00,1066.00,1044.30,1036.15,1046.92,921.80,1070.81,1054.22,57.11,10.61,7.29,3.32,921.80,1046.92,2,718.45
47331164.00,51170938880.00,1075.00,1090.00,1070.00,1085.00,10.00,40248.00,1074.00,1047.30,1038.23,1048.52,923.74,1075.54,1057.15,59.40,11.73,8.18,3.55,923.74,1048.52,3,725.10
46126532.00,49061396480.00,1065.00,1070.00,1055.00,1070.00,-15.00,62146.00,1076.00,1050.30,1039.85,1049.72,925.60,1073.69,1058.37,54.67,11.28,8.80,2.48,925.60,1050.30,4,714.31
56392112.00,58923044864.00,1060.00,1060.00,1035.00,1035.00,-35.00,85875.00,1070.00,1050.05,1040.82,1050.02,927.32,1060.80,1056.15,45.56,8.01,8.64,-0.63,927.32,1050.05,5,710.22
40033596.00,43428036608.00,1090.00,1095.00,1075.00,1075.00,-10.00,42830.00,1066.00,1044.30,1036.15,1046.92,921.80,1070.81,1054.22,57.11,10.61,7.29,3.32,921.80,1046.92,1,718.86
47331164.00,51170938880.00,1075.00,1090.00,1070.00,1085.00,10.00,40248.00,1074.00,1047.30,1038.23,1048.52,923.74,1075.54,1057.15,59.40,11.73,8.18,3.55,923.74,1048.52,2,718.02
46126532.00,49061396480.00,1065.00,1070.00,1055.00,1070.00,-15.00,62146.00,1076.00,1050.30,1039.85,1049.72,925.60,1073.69,1058.37,54.67,11.28,8.80,2.48,925.60,1050.30,3,724.03
56392112.00,58923044864.00,1060.00,1060.00,1035.00,1035.00,-35.00,85875.00,1070.00,1050.05,1040.82,1050.02,927.32,1060.80,1056.15,45.56,8.01,8.64,-0.63,927.32,1050.05,4,714.60
32800320.00,35200909312.00,1065.00,1080.00,1060.00,1080.00,45.00,39942.00,1069.00,1052.55,1042.37,1050.72,929.28,1067.20,1058.42,55.77,8.94,8.70,0.24,929.28,1052.55,5,708.60
47331164.00,51170938880.00,1075.00,1090.00,1070.00,1085.00,10.00,40248.00,1074.00,1047.30,1038.23,1048.52,923.74,1075.54,1057.15,59.40,11.73,8.18,3.55,923.74,1048.52,1,718.81
46126532.00,49061396480.00,1065.00,1070.00,1055.00,1070.00,-15.00,62146.00,1076.00,1050.30,1039.85,1049.72,925.60,1073.69,1058.37,54.67,11.28,8.80,2.48,925.60,1050.30,2,717.88
56392112.00,58923044864.00,1060.00,1060.00,1035.00,1035.00,-35.00,85875.00,1070.00,1050.05,1040.82,1050.02,927.32,1060.80,1056.15,45.56,8.01,8.64,-0.63,927.32,1050.05,3,724.19
32800320.00,35200909312.00,1065.00,1080.00,1060.00,1080.00,45.00,39942.00,1069.00,1052.55,1042.37,1050.72,929.28,1067.20,1058.42,55.77,8.94,8.70,0.24,929.28,1052.55,4,714.22
30069754.00,32689956864.00,1095.00,1095.00,1080.00,1080.00,0.00,36423.00,1070.00,1056.05,1043.62,1051.42,931.06,1071.46,1060.47,55.77,9.57,8.88,0.69,931.06,1056.05,5,709.03
46126532.00,49061396480.00,1065.00,1070.00,1055.00,1070.00,-15.00,62146.00,1076.00,1050.30,1039.85,1049.72,925.60,1073.69,1058.37,54.67,11.28,8.80,2.48,925.60,1050.30,1,717.45
56392112.00,58923044864.00,1060.00,1060.00,1035.00,1035.00,-35.00,85875.00,1070.00,1050.05,1040.82,1050.02,927.32,1060.80,1056.15,45.56,8.01,8.64,-0.63,927.32,1050.05,2,717.04
32800320.00,35200909312.00,1065.00,1080.00,1060.00,1080.00,45.00,39942.00,1069.00,1052.55,1042.37,1050.72,929.28,1067.20,1058.42,55.77,8.94,8.70,0.24,929.28,1052.55,3,723.29
30069754.00,32689956864.00,1095.00,1095.00,1080.00,1080.00,0.00,36423.00,1070.00,1056.05,1043.62,1051.42,931.06,1071.46,1060.47,55.77,9.57,8.88,0.69,931.06,1056.05,4,713.32
16186220.00,17591123968.00,1090.00,1090.00,1080.00,1085.00,5.00,28032.00,1070.00,1060.30,1044.78,1051.72,932.83,1075.98,1062.81,56.81,10.35,9.17,1.18,932.83,1060.30,5,708.22
56392112.00,58923044864.00,1060.00,1060.00,1035.00,1035.00,-35.00,85875.00,1070.00,1050.05,1040.82,1050.02,927.32,1060.80,1056.15,45.56,8.01,8.64,-0.63,927.32,1050.05,1,716.63
32800320.00,35200909312.00,1065.00,1080.00,1060.00,1080.00,45.00,39942.00,1069.00,1052.55,1042.37,1050.72,929.28,1067.20,1058.42,55.77,8.94,8.70,0.24,929.28,1052.55,2,716.53
30069754.00,32689956864.00,1095.00,1095.00,1080.00,1080.00,0.00,36423.00,1070.00,1056.05,1043.62,1051.42,931.06,1071.46,1060.47,55.77,9.57,8.88,0.69,931.06,1056.05,3,722.80
16186220.00,17591123968.00,1090.00,1090.00,1080.00,1085.00,5.00,28032.00,1070.00,1060.30,1044.78,1051.72,932.83,1075.98,1062.81,56.81,10.35,9.17,1.18,932.83,1060.30,4,712.71
15017636.00,16328335360.00,1085.00,1090.00,1085.00,1085.00,0.00,23380.00,1073.00,1064.30,1046.20,1052.52,934.58,1078.98,1064.92,56.81,10.85,9.51,1.34,934.58,1064.30,5,707.73
32800320.00,35200909312.00,1065.00,1080.00,1060.00,1080.00,45.00,39942.00,1069.00,1052.55,1042.37,1050.72,929.28,1067.20,1058.42,55.77,8.94,8.70,0.24,929.28,1052.55,1,716.88
30069754.00,32689956864.00,1095.00,1095.00,1080.00,1080.00,0.00,36423.00,1070.00,1056.05,1043.62,1051.42,931.06,1071.46,1060.47,55.77,9.57,8.88,0.69,931.06,1056.05,2,716.78
16186220.00,17591123968.00,1090.00,1090.00,1080.00,1085.00,5.00,28032.00,1070.00,1060.30,1044.78,1051.72,932.83,1075.98,1062.81,56.81,10.35,9.17,1.18,932.83,1060.30,3,723.18
15017636.00,16328335360.00,1085.00,1090.00,1085.00,1085.00,0.00,23380.00,1073.00,1064.30,1046.20,1052.52,934.58,1078.98,1064.92,56.81,10.85,9.51,1.34,934.58,1064.30,4,713.14
26151992.00,28531253248.00,1080.00,1095.00,1080.00,1090.00,5.00,40184.00,1084.00,1069.00,1048.42,1053.62,936.23,1082.66,1067.31,57.96,11.51,9.91,1.60,936.23,1069.00,5,707.86
30069754.00,32689956864.00,1095.00,1095.00,1080.00,1080.00,0.00,36423.00,1070.00,1056.05,1043.62,1051.42,931.06,1071.46,1060.47,55.77,9.57,8.88,0.69,931.06,1056.05,1,717.05
16186220.00,17591123968.00,1090.00,1090.00,1080.00,1085.00,5.00,28032.00,1070.00,1060.30,1044.78,1051.72,932.83,1075.98,1062.81,56.81,10.35,9.17,1.18,932.83,1060.30,2,716.72
15017636.00,16328335360.00,1085.00,1090.00,1085.00,1085.00,0.00,23380.00,1073.00,1064.30,1046.20,1052.52,934.58,1078.98,1064.92,56.81,10.85,9.51,1.34,934.58,1064.30,3,723.20
26151992.00,28531253248.00,1080.00,1095.00,1080.00,1090.00,5.00,40184.00,1084.00,1069.00,1048.42,1053.62,936.23,1082.66,1067.31,57.96,11.51,9.91,1.60,936.23,1069.00,4,713.12
27437456.00,29944446976.00,1090.00,1095.00,1085.00,1090.00,0.00,28373.00,1086.00,1071.75,1050.38,1053.72,937.76,1085.10,1069.47,57.96,11.90,10.31,1.59,937.76,1071.75,5,708.00
16186220.00,17591123968.00,1090.00,1090.00,1080.00,1085.00,5.00,28032.00,1070.00,1060.30,1044.78,1051.72,932.83,1075.98,1062.81,56.81,10.35,9.17,1.18,932.83,1060.30,1,716.95
15017636.00,16328335360.00,1085.00,1090.00,1085.00,1085.00,0.00,23380.00,1073.00,1064.30,1046.20,1052.52,934.58,1078.98,1064.92,56.81,10.85,9.51,1.34,934.58,1064.30,2,716.41
26151992.00,28531253248.00,1080.00,1095.00,1080.00,1090.00,5.00,40184.00,1084.00,1069.00,1048.42,1053.62,936.23,1082.66,1067.31,57.96,11.51,9.91,1.60,936.23,1069.00,3,722.86
27437456.00,29944446976.00,1090.00,1095.00,1085.00,1090.00,0.00,28373.00,1086.00,1071.75,1050.38,1053.72,937.76,1085.10,1069.47,57.96,11.90,10.31,1.59,937.76,1071.75,4,712.47
29239004.00,31511633920.00,1080.00,1085.00,1075.00,1075.00,-15.00,32969.00,1085.00,1072.75,1052.02,1053.52,939.30,1081.74,1070.00,53.05,10.87,10.42,0.45,939.30,1072.75,5,707.88
15017636.00,16328335360.00,1085.00,1090.00,1085.00,1085.00,0.00,23380.00,1073.00,1064.30,1046.20,1052.52,934.58,1078.98,1064.92,56.81,10.85,9.51,1.34,934.58,1064.30,1,717.56
26151992.00,28531253248.00,1080.00,1095.00,1080.00,1090.00,5.00,40184.00,1084.00,1069.00,1048.42,1053.62,936.23,1082.66,1067.31,57.96,11.51,9.91,1.60,936.23,1069.00,2,716.85
27437456.00,29944446976.00,1090.00,1095.00,1085.00,1090.00,0.00,28373.00,1086.00,1071.75,1050.38,1053.72,937.76,1085.10,1069.47,57.96,11.90,10.31,1.59,937.76,1071.75,3,723.19
29239004.00,31511633920.00,1080.00,1085.00,1075.00,1075.00,-15.00,32969.00,1085.00,1072.75,1052.02,1053.52,939.30,1081.74,1070.00,53.05,10.87,10.42,0.45,939.30,1072.75,4,712.76
45045124.00,47883206656.00,1070.00,1075.00,1055.00,1065.00,-10.00,74997.00,1081.00,1072.50,1053.02,1053.32,940.78,1076.16,1069.52,50.00,9.14,10.16,-1.02,940.78,1072.50,5,708.15
26151992.00,28531253248.00,1080.00,1095.00,1080.00,1090.00,5.00,40184.00,1084.00,1069.00,1048.42,1053.62,936.23,1082.66,1067.31,57.96,11.51,9.91,1.60,936.23,1069.00,1,716.61
27437456.00,29944446976.00,1090.00,1095.00,1085.00,1090.00,0.00,28373.00,1086.00,1071.75,1050.38,1053.72,937.76,1085.10,1069.47,57.96,11.90,10.31,1.59,937.76,1071.75,2,716.38
29239004.00,31511633920.00,1080.00,1085.00,1075.00,1075.00,-15.00,32969.00,1085.00,1072.75,1052.02,1053.52,939.30,1081.74,1070.00,53.05,10.87,10.42,0.45,939.30,1072.75,3,722.40
45045124.00,47883206656.00,1070.00,1075.00,1055.00,1065.00,-10.00,74997.00,1081.00,1072.50,1053.02,1053.32,940.78,1076.16,1069.52,50.00,9.14,10.16,-1.02,940.78,1072.50,4,712.38
31244212.00,33728653312.00,1080.00,1085.00,1075.00,1075.00,10.00,28227.00,1079.00,1072.50,1054.10,1053.62,942.26,1075.77,1070.04,52.91,8.49,9.83,-1.34,942.26,1072.50,5,707.34
27437456.00,29944446976.00,1090.00,1095.00,1085.00,1090.00,0.00,28373.00,1086.00,1071.75,1050.38,1053.72,937.76,1085.10,1069.47,57.96,11.90,10.31,1.59,937.76,1071.75,1,720.43
29239004.00,31511633920.00,1080.00,1085.00,1075.00,1075.00,-15.00,32969.00,1085.00,1072.75,1052.02,1053.52,939.30,1081.74,1070.00,53.05,10.87,10.42,0.45,939.30,1072.75,2,719.97
45045124.00,47883206656.00,1070.00,1075.00,1055.00,1065.00,-10.00,74997.00,1081.00,1072.50,1053.02,1053.32,940.78,1076.16,1069.52,50.00,9.14,10.16,-1.02,940.78,1072.50,3,726.38
31244212.00,33728653312.00,1080.00,1085.00,1075.00,1075.00,10.00,28227.00,1079.00,1072.50,1054.10,1053.62,942.26,1075.77,1070.04,52.91,8.49,9.83,-1.34,942.26,1072.50,4,717.17
77874800.00,86585131008.00,1100.00,1125.00,1095.00,1125.00,50.00,130021.00,1086.00,1075.50,1055.85,1054.92,943.96,1092.18,1075.28,64.15,11.86,10.23,1.63,943.96,1075.50,5,710.08
29239004.00,31511633920.00,1080.00,1085.00,1075.00,1075.00,-15.00,32969.00,1085.00,1072.75,1052.02,1053.52,939.30,1081.74,1070.00,53.05,10.87,10.42,0.45,939.30,1072.75,1,721.84
45045124.00,47883206656.00,1070.00,1075.00,1055.00,1065.00,-10.00,74997.00,1081.00,1072.50,1053.02,1053.32,940.78,1076.16,1069.52,50.00,9.14,10.16,-1.02,940.78,1072.50,2,720.35
31244212.00,33728653312.00,1080.00,1085.00,1075.00,1075.00,10.00,28227.00,1079.00,1072.50,1054.10,1053.62,942.26,1075.77,1070.04,52.91,8.49,9.83,-1.34,942.26,1072.50,3,727.28
77874800.00,86585131008.00,1100.00,1125.00,1095.00,1125.00,50.00,130021.00,1086.00,1075.50,1055.85,1054.92,943.96,1092.18,1075.28,64.15,11.86,10.23,1.63,943.96,1075.50,4,717.67
54691480.00,62664130560.00,1150.00,1160.00,1130.00,1130.00,5.00,70657.00,1094.00,1078.25,1057.27,1056.22,945.85,1104.79,1080.49,65.05,14.77,11.14,3.63,945.85,1078.25,5,711.55
45045124.00,47883206656.00,1070.00,1075.00,1055.00,1065.00,-10.00,74997.00,1081.00,1072.50,1053.02,1053.32,940.78,1076.16,1069.52,50.00,9.14,10.16,-1.02,940.78,1072.50,1,722.38
31244212.00,33728653312.00,1080.00,1085.00,1075.00,1075.00,10.00,28227.00,1079.00,1072.50,1054.10,1053.62,942.26,1075.77,1070.04,52.91,8.49,9.83,-1.34,942.26,1072.50,2,720.02
77874800.00,86585131008.00,1100.00,1125.00,1095.00,1125.00,50.00,130021.00,1086.00,1075.50,1055.85,1054.92,943.96,1092.18,1075.28,64.15,11.86,10.23,1.63,943.96,1075.50,3,727.16
54691480.00,62664130560.00,1150.00,1160.00,1130.00,1130.00,5.00,70657.00,1094.00,1078.25,1057.27,1056.22,945.85,1104.79,1080.49,65.05,14.77,11.14,3.63,945.85,1078.25,4,716.78
49181520.00,54760296448.00,1110.00,1130.00,1105.00,1105.00,-25.00,71736.00,1100.00,1080.25,1058.27,1057.32,947.56,1104.86,1082.82,57.32,14.88,11.89,2.99,947.56,1080.25,5,711.95
31244212.00,33728653312.00,1080.00,1085.00,1075.00,1075.00,10.00,28227.00,1079.00,1072.50,1054.10,1053.62,942.26,1075.77,1070.04,52.91,8.49,9.83,-1.34,942.26,1072.50,1,721.10
77874800.00,86585131008.00,1100.00,1125.00,1095.00,1125.00,50.00,130021.00,1086.00,1075.50,1055.85,1054.92,943.96,1092.18,1075.28,64.15,11.86,10.23,1.63,943.96,1075.50,2,719.07
54691480.00,62664130560.00,1150.00,1160.00,1130.00,1130.00,5.00,70657.00,1094.00,1078.25,1057.27,1056.22,945.85,1104.79,1080.49,65.05,14.77,11.14,3.63,945.85,1078.25,3,725.94
49181520.00,54760296448.00,1110.00,1130.00,1105.00,1105.00,-25.00,71736.00,1100.00,1080.25,1058.27,1057.32,947.56,1104.86,1082.82,57.32,14.88,11.89,2.99,947.56,1080.25,4,715.64
29916198.00,33052211200.00,1100.00,1115.00,1100.00,1100.00,-5.00,51544.00,1107.00,1083.00,1058.77,1058.52,949.24,1103.24,1084.46,55.88,14.41,12.39,2.01,949.24,1083.00,5,710.93
77874800.00,86585131008.00,1100.00,1125.00,1095.00,1125.00,50.00,130021.00,1086.00,1075.50,1055.85,1054.92,943.96,1092.18,1075.28,64.15,11.86,10.23,1.63,943.96,1075.50,1,720.25
54691480.00,62664130560.00,1150.00,1160.00,1130.00,1130.00,5.00,70657.00,1094.00,1078.25,1057.27,1056.22,945.85,1104.79,1080.49,65.05,14.77,11.14,3.63,945.85,1078.25,2,718.52
49181520.00,54760296448.00,1110.00,1130.00,1105.00,1105.00,-25.00,71736.00,1100.00,1080.25,1058.27,1057.32,947.56,1104.86,1082.82,57.32,14.88,11.89,2.99,947.56,1080.25,3,725.23
29916198.00,33052211200.00,1100.00,1115.00,1100.00,1100.00,-5.00,51544.00,1107.00,1083.00,1058.77,1058.52,949.24,1103.24,1084.46,55.88,14.41,12.39,2.01,949.24,1083.00,4,714.87
24475752.00,26996697088.00,1100.00,1110.00,1100.00,1100.00,0.00,38027.00,1112.00,1085.00,1059.68,1059.92,950.96,1102.16,1085.94,55.88,13.87,12.69,1.18,950.96,1085.00,5,710.33
54691480.00,62664130560.00,1150.00,1160.00,1130.00,1130.00,5.00,70657.00,1094.00,1078.25,1057.27,1056.22,945.85,1104.79,1080.49,65.05,14.77,11.14,3.63,945.85,1078.25,1,721.34
49181520.00,54760296448.00,1110.00,1130.00,1105.00,1105.00,-25.00,71736.00,1100.00,1080.25,1058.27,1057.32,947.56,1104.86,1082.82,57.32,14.88,11.89,2.99,947.56,1080.25,2,719.26
29916198.00,33052211200.00,1100.00,1115.00,1100.00,1100.00,-5.00,51544.00,1107.00,1083.00,1058.77,1058.52,949.24,1103.24,1084.46,55.88,14.41,12.39,2.01,949.24,1083.00,3,726.09
24475752.00,26996697088.00,1100.00,1110.00,1100.00,1100.00,0.00,38027.00,1112.00,1085.00,1059.68,1059.92,950.96,1102.16,1085.94,55.88,13.87,12.69,1.18,950.96,1085.00,4,715.08
62629552.00,68093423616.00,1110.00,1115.00,1070.00,1075.00,-25.00,118516.00,1102.00,1085.50,1060.35,1060.92,952.41,1093.11,1084.90,48.82,11.29,12.41,-1.12,952.41,1085.50,5,711.04
49181520.00,54760296448.00,1110.00,1130.00,1105.00,1105.00,-25.00,71736.00,1100.00,1080.25,1058.27,1057.32,947.56,1104.86,1082.82,57.32,14.88,11.89,2.99,947.56,1080.25,1,717.87
29916198.00,33052211200.00,1100.00,1115.00,1100.00,1100.00,-5.00,51544.00,1107.00,1083.00,1058.77,1058.52,949.24,1103.24,1084.46,55.88,14.41,12.39,2.01,949.24,1083.00,2,717.07
