成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,day_index,predicted_close_price
6198374.00,8798918656.00,1430.00,1430.00,1405.00,1420.00,-5.00,9091.00,1404.00,1325.75,1285.83,1301.30,1228.65,1400.93,1343.11,67.23,35.41,23.91,11.50,1228.65,1325.75,5,1656.58
6733740.00,9392979968.00,1385.00,1410.00,1365.00,1410.00,30.00,14746.00,1363.00,1304.25,1271.25,1290.50,1223.65,1369.40,1319.29,69.82,26.67,15.48,11.18,1223.65,1304.25,1,1759.34
7521031.00,10583170048.00,1435.00,1440.00,1385.00,1385.00,-25.00,18946.00,1375.00,1311.50,1275.50,1294.00,1225.50,1374.60,1325.55,63.57,28.50,18.09,10.42,1225.50,1311.50,2,1738.56
9362088.00,13364542464.00,1390.00,1445.00,1390.00,1425.00,40.00,18088.00,1390.00,1318.50,1280.83,1297.90,1227.12,1391.40,1335.02,68.44,32.81,21.03,11.78,1227.12,1318.50,3,1701.43
6198374.00,8798918656.00,1430.00,1430.00,1405.00,1420.00,-5.00,9091.00,1404.00,1325.75,1285.83,1301.30,1228.65,1400.93,1343.11,67.23,35.41,23.91,11.50,1228.65,1325.75,4,1708.97
6719997.00,9496773632.00,1400.00,1430.00,1395.00,1420.00,0.00,10465.00,1412.00,1333.50,1290.75,1305.20,1230.18,1407.29,1350.43,67.23,37.04,26.53,10.51,1230.18,1333.50,5,1656.51
7521031.00,10583170048.00,1435.00,1440.00,1385.00,1385.00,-25.00,18946.00,1375.00,1311.50,1275.50,1294.00,1225.50,1374.60,1325.55,63.57,28.50,18.09,10.42,1225.50,1311.50,1,1756.76
9362088.00,13364542464.00,1390.00,1445.00,1390.00,1425.00,40.00,18088.00,1390.00,1318.50,1280.83,1297.90,1227.12,1391.40,1335.02,68.44,32.81,21.03,11.78,1227.12,1318.50,2,1735.74
6198374.00,8798918656.00,1430.00,1430.00,1405.00,1420.00,-5.00,9091.00,1404.00,1325.75,1285.83,1301.30,1228.65,1400.93,1343.11,67.23,35.41,23.91,11.50,1228.65,1325.75,3,1699.88
6719997.00,9496773632.00,1400.00,1430.00,1395.00,1420.00,0.00,10465.00,1412.00,1333.50,1290.75,1305.20,1230.18,1407.29,1350.43,67.23,37.04,26.53,10.51,1230.18,1333.50,4,1706.16
5731484.00,8030795776.00,1420.00,1425.00,1390.00,1390.00,-30.00,8536.00,1408.00,1337.50,1294.83,1308.10,1231.43,1401.53,1354.20,59.86,35.51,28.33,7.18,1231.43,1337.50,5,1653.15
9362088.00,13364542464.00,1390.00,1445.00,1390.00,1425.00,40.00,18088.00,1390.00,1318.50,1280.83,1297.90,1227.12,1391.40,1335.02,68.44,32.81,21.03,11.78,1227.12,1318.50,1,1758.90
6198374.00,8798918656.00,1430.00,1430.00,1405.00,1420.00,-5.00,9091.00,1404.00,1325.75,1285.83,1301.30,1228.65,1400.93,1343.11,67.23,35.41,23.91,11.50,1228.65,1325.75,2,1738.46
6719997.00,9496773632.00,1400.00,1430.00,1395.00,1420.00,0.00,10465.00,1412.00,1333.50,1290.75,1305.20,1230.18,1407.29,1350.43,67.23,37.04,26.53,10.51,1230.18,1333.50,3,1700.72
5731484.00,8030795776.00,1420.00,1425.00,1390.00,1390.00,-30.00,8536.00,1408.00,1337.50,1294.83,1308.10,1231.43,1401.53,1354.20,59.86,35.51,28.33,7.18,1231.43,1337.50,4,1708.04
4417200.00,6243376128.00,1405.00,1425.00,1400.00,1410.00,20.00,6948.00,1413.00,1344.00,1298.42,1310.30,1232.95,1404.35,1359.52,62.79,35.50,29.76,5.73,1232.95,1344.00,5,1655.77
6198374.00,8798918656.00,1430.00,1430.00,1405.00,1420.00,-5.00,9091.00,1404.00,1325.75,1285.83,1301.30,1228.65,1400.93,1343.11,67.23,35.41,23.91,11.50,1228.65,1325.75,1,1757.39
6719997.00,9496773632.00,1400.00,1430.00,1395.00,1420.00,0.00,10465.00,1412.00,1333.50,1290.75,1305.20,1230.18,1407.29,1350.43,67.23,37.04,26.53,10.51,1230.18,1333.50,2,1736.62
5731484.00,8030795776.00,1420.00,1425.00,1390.00,1390.00,-30.00,8536.00,1408.00,1337.50,1294.83,1308.10,1231.43,1401.53,1354.20,59.86,35.51,28.33,7.18,1231.43,1337.50,3,1699.88
4417200.00,6243376128.00,1405.00,1425.00,1400.00,1410.00,20.00,6948.00,1413.00,1344.00,1298.42,1310.30,1232.95,1404.35,1359.52,62.79,35.50,29.76,5.73,1232.95,1344.00,4,1706.49
3278608.00,4639180288.00,1430.00,1430.00,1405.00,1405.00,-5.00,5156.00,1409.00,1350.25,1301.42,1312.60,1234.22,1404.57,1363.85,61.58,34.68,30.75,3.94,1234.22,1350.25,5,1653.85
6719997.00,9496773632.00,1400.00,1430.00,1395.00,1420.00,0.00,10465.00,1412.00,1333.50,1290.75,1305.20,1230.18,1407.29,1350.43,67.23,37.04,26.53,10.51,1230.18,1333.50,1,1757.53
5731484.00,8030795776.00,1420.00,1425.00,1390.00,1390.00,-30.00,8536.00,1408.00,1337.50,1294.83,1308.10,1231.43,1401.53,1354.20,59.86,35.51,28.33,7.18,1231.43,1337.50,2,1737.02
4417200.00,6243376128.00,1405.00,1425.00,1400.00,1410.00,20.00,6948.00,1413.00,1344.00,1298.42,1310.30,1232.95,1404.35,1359.52,62.79,35.50,29.76,5.73,1232.95,1344.00,3,1699.88
3278608.00,4639180288.00,1430.00,1430.00,1405.00,1405.00,-5.00,5156.00,1409.00,1350.25,1301.42,1312.60,1234.22,1404.57,1363.85,61.58,34.68,30.75,3.94,1234.22,1350.25,4,1706.50
2449652.00,3471607296.00,1420.00,1430.00,1410.00,1410.00,5.00,4418.00,1407.00,1358.25,1303.75,1314.80,1235.50,1406.38,1368.24,62.36,34.05,31.41,2.64,1235.50,1358.25,5,1654.05
5731484.00,8030795776.00,1420.00,1425.00,1390.00,1390.00,-30.00,8536.00,1408.00,1337.50,1294.83,1308.10,1231.43,1401.53,1354.20,59.86,35.51,28.33,7.18,1231.43,1337.50,1,1757.52
4417200.00,6243376128.00,1405.00,1425.00,1400.00,1410.00,20.00,6948.00,1413.00,1344.00,1298.42,1310.30,1232.95,1404.35,1359.52,62.79,35.50,29.76,5.73,1232.95,1344.00,2,1737.11
3278608.00,4639180288.00,1430.00,1430.00,1405.00,1405.00,-5.00,5156.00,1409.00,1350.25,1301.42,1312.60,1234.22,1404.57,1363.85,61.58,34.68,30.75,3.94,1234.22,1350.25,3,1699.79
2449652.00,3471607296.00,1420.00,1430.00,1410.00,1410.00,5.00,4418.00,1407.00,1358.25,1303.75,1314.80,1235.50,1406.38,1368.24,62.36,34.05,31.41,2.64,1235.50,1358.25,4,1706.45
2448448.00,3484465920.00,1420.00,1430.00,1415.00,1420.00,10.00,4902.00,1407.00,1366.50,1306.42,1317.70,1236.65,1410.92,1373.17,63.94,33.96,31.92,2.05,1236.65,1366.50,5,1654.16
4417200.00,6243376128.00,1405.00,1425.00,1400.00,1410.00,20.00,6948.00,1413.00,1344.00,1298.42,1310.30,1232.95,1404.35,1359.52,62.79,35.50,29.76,5.73,1232.95,1344.00,1,1757.46
3278608.00,4639180288.00,1430.00,1430.00,1405.00,1405.00,-5.00,5156.00,1409.00,1350.25,1301.42,1312.60,1234.22,1404.57,1363.85,61.58,34.68,30.75,3.94,1234.22,1350.25,2,1737.23
2449652.00,3471607296.00,1420.00,1430.00,1410.00,1410.00,5.00,4418.00,1407.00,1358.25,1303.75,1314.80,1235.50,1406.38,1368.24,62.36,34.05,31.41,2.64,1235.50,1358.25,3,1699.78
2448448.00,3484465920.00,1420.00,1430.00,1415.00,1420.00,10.00,4902.00,1407.00,1366.50,1306.42,1317.70,1236.65,1410.92,1373.17,63.94,33.96,31.92,2.05,1236.65,1366.50,4,1706.36
2406377.00,3443523840.00,1420.00,1440.00,1420.00,1430.00,10.00,5985.00,1415.00,1375.25,1310.67,1320.80,1237.65,1417.28,1378.59,65.50,34.31,32.40,1.91,1237.65,1375.25,5,1654.27
3278608.00,4639180288.00,1430.00,1430.00,1405.00,1405.00,-5.00,5156.00,1409.00,1350.25,1301.42,1312.60,1234.22,1404.57,1363.85,61.58,34.68,30.75,3.94,1234.22,1350.25,1,1756.19
2449652.00,3471607296.00,1420.00,1430.00,1410.00,1410.00,5.00,4418.00,1407.00,1358.25,1303.75,1314.80,1235.50,1406.38,1368.24,62.36,34.05,31.41,2.64,1235.50,1358.25,2,1735.81
2448448.00,3484465920.00,1420.00,1430.00,1415.00,1420.00,10.00,4902.00,1407.00,1366.50,1306.42,1317.70,1236.65,1410.92,1373.17,63.94,33.96,31.92,2.05,1236.65,1366.50,3,1699.10
2406377.00,3443523840.00,1420.00,1440.00,1420.00,1430.00,10.00,5985.00,1415.00,1375.25,1310.67,1320.80,1237.65,1417.28,1378.59,65.50,34.31,32.40,1.91,1237.65,1375.25,4,1705.03
2890275.75,4117830912.00,1430.00,1435.00,1420.00,1420.00,-10.00,5362.00,1417.00,1380.75,1314.17,1323.10,1238.60,1418.19,1382.53,62.58,33.39,32.60,0.79,1238.60,1380.75,5,1652.61
2449652.00,3471607296.00,1420.00,1430.00,1410.00,1410.00,5.00,4418.00,1407.00,1358.25,1303.75,1314.80,1235.50,1406.38,1368.24,62.36,34.05,31.41,2.64,1235.50,1358.25,1,1755.29
2448448.00,3484465920.00,1420.00,1430.00,1415.00,1420.00,10.00,4902.00,1407.00,1366.50,1306.42,1317.70,1236.65,1410.92,1373.17,63.94,33.96,31.92,2.05,1236.65,1366.50,2,1735.07
2406377.00,3443523840.00,1420.00,1440.00,1420.00,1430.00,10.00,5985.00,1415.00,1375.25,1310.67,1320.80,1237.65,1417.28,1378.59,65.50,34.31,32.40,1.91,1237.65,1375.25,3,1698.40
2890275.75,4117830912.00,1430.00,1435.00,1420.00,1420.00,-10.00,5362.00,1417.00,1380.75,1314.17,1323.10,1238.60,1418.19,1382.53,62.58,33.39,32.60,0.79,1238.60,1380.75,4,1703.98
3371199.00,4756664832.00,1410.00,1425.00,1400.00,1415.00,-5.00,7737.00,1419.00,1385.75,1317.25,1324.80,1239.55,1417.12,1385.62,61.12,31.89,32.45,-0.57,1239.55,1385.75,5,1651.56
2448448.00,3484465920.00,1420.00,1430.00,1415.00,1420.00,10.00,4902.00,1407.00,1366.50,1306.42,1317.70,1236.65,1410.92,1373.17,63.94,33.96,31.92,2.05,1236.65,1366.50,1,1750.28
2406377.00,3443523840.00,1420.00,1440.00,1420.00,1430.00,10.00,5985.00,1415.00,1375.25,1310.67,1320.80,1237.65,1417.28,1378.59,65.50,34.31,32.40,1.91,1237.65,1375.25,2,1730.44
2890275.75,4117830912.00,1430.00,1435.00,1420.00,1420.00,-10.00,5362.00,1417.00,1380.75,1314.17,1323.10,1238.60,1418.19,1382.53,62.58,33.39,32.60,0.79,1238.60,1380.75,3,1694.51
3371199.00,4756664832.00,1410.00,1425.00,1400.00,1415.00,-5.00,7737.00,1419.00,1385.75,1317.25,1324.80,1239.55,1417.12,1385.62,61.12,31.89,32.45,-0.57,1239.55,1385.75,4,1699.00
7374055.00,10011026432.00,1395.00,1400.00,1335.00,1350.00,0.00,26063.00,1407.00,1387.25,1318.92,1325.60,1240.22,1394.75,1382.23,46.05,25.16,31.00,-5.83,1240.22,1387.25,5,1646.44
2406377.00,3443523840.00,1420.00,1440.00,1420.00,1430.00,10.00,5985.00,1415.00,1375.25,1310.67,1320.80,1237.65,1417.28,1378.59,65.50,34.31,32.40,1.91,1237.65,1375.25,1,1751.11
2890275.75,4117830912.00,1430.00,1435.00,1420.00,1420.00,-10.00,5362.00,1417.00,1380.75,1314.17,1323.10,1238.60,1418.19,1382.53,62.58,33.39,32.60,0.79,1238.60,1380.75,2,1731.32
3371199.00,4756664832.00,1410.00,1425.00,1400.00,1415.00,-5.00,7737.00,1419.00,1385.75,1317.25,1324.80,1239.55,1417.12,1385.62,61.12,31.89,32.45,-0.57,1239.55,1385.75,3,1695.06
7374055.00,10011026432.00,1395.00,1400.00,1335.00,1350.00,0.00,26063.00,1407.00,1387.25,1318.92,1325.60,1240.22,1394.75,1382.23,46.05,25.16,31.00,-5.83,1240.22,1387.25,4,1699.39
6413342.50,8684840960.00,1365.00,1370.00,1335.00,1365.00,15.00,10151.00,1396.00,1389.25,1321.25,1326.90,1240.98,1384.83,1380.59,49.17,20.81,28.96,-8.15,1240.98,1389.25,5,1646.85
2890275.75,4117830912.00,1430.00,1435.00,1420.00,1420.00,-10.00,5362.00,1417.00,1380.75,1314.17,1323.10,1238.60,1418.19,1382.53,62.58,33.39,32.60,0.79,1238.60,1380.75,1,1756.00
3371199.00,4756664832.00,1410.00,1425.00,1400.00,1415.00,-5.00,7737.00,1419.00,1385.75,1317.25,1324.80,1239.55,1417.12,1385.62,61.12,31.89,32.45,-0.57,1239.55,1385.75,2,1736.26
7374055.00,10011026432.00,1395.00,1400.00,1335.00,1350.00,0.00,26063.00,1407.00,1387.25,1318.92,1325.60,1240.22,1394.75,1382.23,46.05,25.16,31.00,-5.83,1240.22,1387.25,3,1698.27
6413342.50,8684840960.00,1365.00,1370.00,1335.00,1365.00,15.00,10151.00,1396.00,1389.25,1321.25,1326.90,1240.98,1384.83,1380.59,49.17,20.81,28.96,-8.15,1240.98,1389.25,4,1704.08
7760498.00,10980061184.00,1390.00,1425.00,1390.00,1425.00,60.00,14520.00,1395.00,1395.25,1324.25,1330.00,1242.35,1398.22,1384.82,59.29,21.94,27.55,-5.61,1242.35,1395.25,5,1652.50
3371199.00,4756664832.00,1410.00,1425.00,1400.00,1415.00,-5.00,7737.00,1419.00,1385.75,1317.25,1324.80,1239.55,1417.12,1385.62,61.12,31.89,32.45,-0.57,1239.55,1385.75,1,1759.27
7374055.00,10011026432.00,1395.00,1400.00,1335.00,1350.00,0.00,26063.00,1407.00,1387.25,1318.92,1325.60,1240.22,1394.75,1382.23,46.05,25.16,31.00,-5.83,1240.22,1387.25,2,1739.60
6413342.50,8684840960.00,1365.00,1370.00,1335.00,1365.00,15.00,10151.00,1396.00,1389.25,1321.25,1326.90,1240.98,1384.83,1380.59,49.17,20.81,28.96,-8.15,1240.98,1389.25,3,1700.83
7760498.00,10980061184.00,1390.00,1425.00,1390.00,1425.00,60.00,14520.00,1395.00,1395.25,1324.25,1330.00,1242.35,1398.22,1384.82,59.29,21.94,27.55,-5.61,1242.35,1395.25,4,1707.85
13043149.00,19029055488.00,1445.00,1500.00,1415.00,1490.00,65.00,27139.00,1409.00,1403.50,1327.42,1333.50,1244.12,1428.81,1394.84,66.97,27.76,27.60,0.17,1244.12,1403.50,5,1656.96
7374055.00,10011026432.00,1395.00,1400.00,1335.00,1350.00,0.00,26063.00,1407.00,1387.25,1318.92,1325.60,1240.22,1394.75,1382.23,46.05,25.16,31.00,-5.83,1240.22,1387.25,1,1756.53
6413342.50,8684840960.00,1365.00,1370.00,1335.00,1365.00,15.00,10151.00,1396.00,1389.25,1321.25,1326.90,1240.98,1384.83,1380.59,49.17,20.81,28.96,-8.15,1240.98,1389.25,2,1736.36
7760498.00,10980061184.00,1390.00,1425.00,1390.00,1425.00,60.00,14520.00,1395.00,1395.25,1324.25,1330.00,1242.35,1398.22,1384.82,59.29,21.94,27.55,-5.61,1242.35,1395.25,3,1699.81
13043149.00,19029055488.00,1445.00,1500.00,1415.00,1490.00,65.00,27139.00,1409.00,1403.50,1327.42,1333.50,1244.12,1428.81,1394.84,66.97,27.76,27.60,0.17,1244.12,1403.50,4,1705.65
11341647.00,16799396864.00,1500.00,1500.00,1460.00,1470.00,-20.00,19669.00,1420.00,1409.50,1330.42,1336.20,1245.62,1442.54,1401.99,63.03,30.42,28.16,2.26,1245.62,1409.50,5,1653.66
6413342.50,8684840960.00,1365.00,1370.00,1335.00,1365.00,15.00,10151.00,1396.00,1389.25,1321.25,1326.90,1240.98,1384.83,1380.59,49.17,20.81,28.96,-8.15,1240.98,1389.25,1,1755.31
7760498.00,10980061184.00,1390.00,1425.00,1390.00,1425.00,60.00,14520.00,1395.00,1395.25,1324.25,1330.00,1242.35,1398.22,1384.82,59.29,21.94,27.55,-5.61,1242.35,1395.25,2,1735.24
13043149.00,19029055488.00,1445.00,1500.00,1415.00,1490.00,65.00,27139.00,1409.00,1403.50,1327.42,1333.50,1244.12,1428.81,1394.84,66.97,27.76,27.60,0.17,1244.12,1403.50,3,1698.90
11341647.00,16799396864.00,1500.00,1500.00,1460.00,1470.00,-20.00,19669.00,1420.00,1409.50,1330.42,1336.20,1245.62,1442.54,1401.99,63.03,30.42,28.16,2.26,1245.62,1409.50,4,1704.31
7283127.00,10619853824.00,1470.00,1480.00,1440.00,1440.00,-30.00,14596.00,1438.00,1414.00,1332.75,1339.00,1247.07,1441.70,1405.61,57.56,29.75,28.48,1.27,1247.07,1414.00,5,1651.87
7760498.00,10980061184.00,1390.00,1425.00,1390.00,1425.00,60.00,14520.00,1395.00,1395.25,1324.25,1330.00,1242.35,1398.22,1384.82,59.29,21.94,27.55,-5.61,1242.35,1395.25,1,1758.56
13043149.00,19029055488.00,1445.00,1500.00,1415.00,1490.00,65.00,27139.00,1409.00,1403.50,1327.42,1333.50,1244.12,1428.81,1394.84,66.97,27.76,27.60,0.17,1244.12,1403.50,2,1738.64
11341647.00,16799396864.00,1500.00,1500.00,1460.00,1470.00,-20.00,19669.00,1420.00,1409.50,1330.42,1336.20,1245.62,1442.54,1401.99,63.03,30.42,28.16,2.26,1245.62,1409.50,3,1700.26
7283127.00,10619853824.00,1470.00,1480.00,1440.00,1440.00,-30.00,14596.00,1438.00,1414.00,1332.75,1339.00,1247.07,1441.70,1405.61,57.56,29.75,28.48,1.27,1247.07,1414.00,4,1707.28
7456378.00,10977245184.00,1460.00,1495.00,1445.00,1465.00,25.00,12703.00,1458.00,1418.25,1335.92,1342.50,1248.75,1449.46,1411.27,60.63,30.89,28.96,1.93,1248.75,1418.25,5,1655.41
13043149.00,19029055488.00,1445.00,1500.00,1415.00,1490.00,65.00,27139.00,1409.00,1403.50,1327.42,1333.50,1244.12,1428.81,1394.84,66.97,27.76,27.60,0.17,1244.12,1403.50,1,1751.33
11341647.00,16799396864.00,1500.00,1500.00,1460.00,1470.00,-20.00,19669.00,1420.00,1409.50,1330.42,1336.20,1245.62,1442.54,1401.99,63.03,30.42,28.16,2.26,1245.62,1409.50,2,1730.64
7283127.00,10619853824.00,1470.00,1480.00,1440.00,1440.00,-30.00,14596.00,1438.00,1414.00,1332.75,1339.00,1247.07,1441.70,1405.61,57.56,29.75,28.48,1.27,1247.07,1414.00,3,1696.57
7456378.00,10977245184.00,1460.00,1495.00,1445.00,1465.00,25.00,12703.00,1458.00,1418.25,1335.92,1342.50,1248.75,1449.46,1411.27,60.63,30.89,28.96,1.93,1248.75,1418.25,4,1699.96
