日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level
2024-12-17,"9,362,088","13,364,542,220",1390.0,1445.0,1390.0,1425.0,+40.00,"18,088",1390.0,1318.5,1280.8333333333333,1297.9,1227.125,1391.3993003377834,1335.0186180533574,68.4364522432849,32.80902255506544,21.031572034327095,11.77745052073834,1227.125,1318.5
2024-12-18,"6,198,374","8,798,918,600",1430.0,1430.0,1405.0,1420.0,-5.00,"9,091",1404.0,1325.75,1285.8333333333333,1301.3,1228.65,1400.9328668918556,1343.1120830006566,67.22660188997439,35.40982085641167,23.90722179874401,11.50259905766766,1228.65,1325.75
2024-12-19,"6,719,997","9,496,773,480",1400.0,1430.0,1395.0,1420.0, 0.00,"10,465",1412.0,1333.5,1290.75,1305.2,1230.175,1407.2885779279038,1350.4347417624988,67.22660188997438,37.04395262121102,26.53456796323741,10.509384657973603,1230.175,1333.5
2024-12-20,"5,731,484","8,030,795,624",1420.0,1425.0,1390.0,1390.0,-30.00,"8,536",1408.0,1337.5,1294.8333333333333,1308.1,1231.425,1401.5257186186027,1354.2028615946415,59.862502318010186,35.50893958655274,28.32944228790048,7.179497298652262,1231.425,1337.5
2024-12-23,"4,417,200","6,243,376,090",1405.0,1425.0,1400.0,1410.0,+20.00,"6,948",1413.0,1344.0,1298.4166666666667,1310.3,1232.95,1404.3504790790685,1359.5168747761045,62.78896922505498,35.49707536183155,29.76296890268669,5.734106459144854,1232.95,1344.0
2024-12-24,"3,278,608","4,639,180,175",1430.0,1430.0,1405.0,1405.0,-5.00,"5,156",1409.0,1350.25,1301.4166666666667,1312.6,1234.225,1404.5669860527123,1363.848600987904,61.58015709752349,34.6843945548635,30.747254033122054,3.937140521741444,1234.225,1350.25
2024-12-25,"2,449,652","3,471,607,295",1420.0,1430.0,1410.0,1410.0,+5.00,"4,418",1407.0,1358.25,1303.75,1314.8,1235.5,1406.3779907018084,1368.2439723223893,62.36053256521814,34.05127546615813,31.40805831972927,2.64321714642886,1235.5,1358.25
2024-12-26,"2,448,448","3,484,465,905",1420.0,1430.0,1415.0,1420.0,+10.00,"4,902",1407.0,1366.5,1306.4166666666667,1317.7,1236.65,1410.9186604678723,1373.173117815495,63.93818135113512,33.96491406656105,31.91942946909563,2.045484597465421,1236.65,1366.5
2024-12-27,"2,406,377","3,443,523,815",1420.0,1440.0,1420.0,1430.0,+10.00,"5,985",1415.0,1375.25,1310.6666666666667,1320.8,1237.65,1417.2791069785817,1378.585201833067,65.49567085655116,34.30790825130316,32.39712522553714,1.9107830257660223,1237.65,1375.25
2024-12-30,"2,890,276","4,117,831,075",1430.0,1435.0,1420.0,1420.0,-10.00,"5,362",1417.0,1380.75,1314.1666666666667,1323.1,1238.6,1418.1860713190545,1382.529468325156,62.58474800626095,33.38794177779596,32.59528853598891,0.7926532418070522,1238.6,1380.75
2024-12-31,"3,371,199","4,756,664,780",1410.0,1425.0,1400.0,1415.0,-5.00,"7,737",1419.0,1385.75,1317.25,1324.8,1239.55,1417.1240475460363,1385.6218999132363,61.1219972704759,31.887820560343695,32.453794940859865,-0.5659743805161668,1239.55,1385.75
2025-01-02,"7,374,055","10,011,026,495",1395.0,1400.0,1335.0,1350.0,X0.00,"26,063",1407.0,1387.25,1318.9166666666667,1325.6,1240.225,1394.749365030691,1382.2293380167375,46.05291045364813,25.163932762506647,30.995822505189224,-5.831889742682577,1240.225,1387.25
2025-01-03,"6,413,343","8,684,840,857",1365.0,1370.0,1335.0,1365.0,+15.00,"10,151",1396.0,1389.25,1321.25,1326.9,1240.975,1384.8329100204608,1380.5884486818102,49.167450205971576,20.805742234144414,28.957806450980264,-8.152064216835846,1240.975,1389.25
2025-01-06,"7,760,498","10,980,061,110",1390.0,1425.0,1390.0,1425.0,+60.00,"14,520",1395.0,1395.25,1324.25,1330.0,1242.35,1398.2219400136405,1384.8181202359235,59.291525411916,21.94042780612108,27.55433072200843,-5.613902915887351,1242.35,1395.25
2025-01-07,"13,043,149","19,029,056,158",1445.0,1500.0,1415.0,1490.0,+65.00,"27,139",1409.0,1403.5,1327.4166666666667,1333.5,1244.125,1428.8146266757603,1394.8354421182166,66.96704354980488,27.76457829349738,27.59638023630622,0.1681980571911587,1244.125,1403.5
2025-01-08,"11,341,648","16,799,397,207",1500.0,1500.0,1460.0,1470.0,-20.00,"19,669",1420.0,1409.5,1330.4166666666667,1336.2,1245.625,1442.543084450507,1401.9939714402913,63.029135713191,30.41581211359562,28.1602666117641,2.25554550183152,1245.625,1409.5
2025-01-09,"7,283,127","10,619,853,655",1470.0,1480.0,1440.0,1440.0,-30.00,"14,596",1438.0,1414.0,1332.75,1339.0,1247.075,1441.6953896336713,1405.6135932078826,57.56135173657301,29.753208273346672,28.478854944080616,1.2743533292660558,1247.075,1414.0
2025-01-10,"7,456,378","10,977,244,936",1460.0,1495.0,1445.0,1465.0,+25.00,"12,703",1458.0,1418.25,1335.9166666666667,1342.5,1248.75,1449.4635930891145,1411.2694414737985,60.62667004847932,30.88930830422487,28.96094561610947,1.9283626881153992,1248.75,1418.25
2025-01-13,"10,467,556","14,785,600,300",1435.0,1460.0,1385.0,1390.0,-75.00,"30,506",1451.0,1417.25,1337.8333333333333,1344.5,1250.0,1429.6423953927429,1409.2437803810556,49.15583460614904,25.444494273667715,28.25765534762112,-2.813161073953406,1250.0,1417.25
2025-01-14,"5,672,581","7,934,393,535",1385.0,1415.0,1380.0,1400.0,+10.00,"10,105",1433.0,1418.0,1339.4166666666667,1346.6,1251.375,1419.7615969284952,1408.3634203447646,50.50062461315873,21.686369386209662,26.943398155338837,-5.257028769129171,1251.375,1418.0
2025-01-15,"6,608,704","9,392,555,305",1390.0,1445.0,1390.0,1420.0,+20.00,"9,999",1423.0,1417.75,1340.9166666666667,1349.2,1252.875,1419.8410646189968,1409.4716660262154,53.16850323996058,20.090273028386942,25.57277312994845,-5.482500101561509,1252.875,1417.75
2025-01-16,"7,526,306","10,959,335,965",1450.0,1470.0,1430.0,1460.0,+40.00,"12,053",1427.0,1419.75,1343.4166666666667,1352.3,1254.525,1433.2273764126646,1414.283888309433,58.03953860890474,21.80170439444169,24.818559382847106,-3.0168549884054165,1254.525,1419.75
2025-01-17,"5,593,733","8,016,913,060",1450.0,1455.0,1420.0,1430.0,-30.00,"8,875",1420.0,1420.25,1345.5833333333333,1354.8,1255.85,1432.1515842751098,1415.7806608513918,53.54153299442485,20.500954559932325,23.95503841826415,-3.454083858331824,1255.85,1420.25
2025-01-20,"4,054,089","5,848,835,115",1425.0,1455.0,1425.0,1445.0,+15.00,"6,526",1431.0,1423.0,1348.5,1358.1,1257.275,1436.43438951674,1418.5634550560212,55.402592843420905,20.444800649021545,23.25299086441563,-2.8081902153940845,1257.275,1423.0
2025-01-21,"4,729,517","6,929,917,275",1440.0,1475.0,1435.0,1465.0,+20.00,"9,236",1444.0,1425.75,1351.0,1361.5,1258.625,1445.956259677827,1422.985983145924,57.82830857337143,21.763257833931675,22.95504425831884,-1.191786424387164,1258.625,1425.75
2025-01-22,"6,939,769","10,271,774,681",1480.0,1495.0,1465.0,1465.0, 0.00,"11,316",1453.0,1428.75,1353.1666666666667,1365.5,1260.15,1452.3041731185513,1426.9873180844074,57.82830857337142,22.548222775568547,22.873679961768783,-0.3254571862002358,1260.15,1428.75
2025-02-03,"19,472,385","28,977,442,706",1420.0,1525.0,1415.0,1500.0,+35.00,"28,334",1461.0,1433.25,1356.5,1370.4,1261.825,1468.2027820790345,1433.9409068382731,62.02089858174452,25.698286786530844,23.4386013267212,2.2596854598096456,1261.825,1433.25
2025-02-04,"8,418,410","12,648,914,715",1510.0,1530.0,1480.0,1490.0,-10.00,"18,290",1473.0,1436.75,1359.8333333333333,1375.5,1263.475,1475.468521386023,1439.279868091771,60.17999862543236,27.07570688872056,24.166022439121072,2.9096844495994887,1263.475,1436.75
2025-02-05,"9,272,623","14,081,050,805",1505.0,1530.0,1490.0,1525.0,+35.00,"13,028",1489.0,1441.5,1363.75,1380.6,1265.35,1491.9790142573488,1447.443690178269,64.18671847576091,30.638349910222587,25.460487933341376,5.177861976881211,1265.35,1441.5
2025-02-06,"9,633,472","14,822,104,932",1530.0,1570.0,1520.0,1525.0, 0.00,"17,483",1501.0,1446.75,1367.5833333333333,1386.3,1267.175,1502.9860095048994,1454.8300053993862,64.18671847576091,33.08043945800637,26.984478238274377,6.09596121973199,1267.175,1446.75
2025-02-07,"7,062,069","10,728,691,173",1525.0,1530.0,1505.0,1525.0, 0.00,"11,358",1513.0,1452.25,1371.5,1391.1,1268.825,1510.3240063365995,1461.512862028016,64.18671847576091,34.61677241472603,28.510937073564712,6.105835341161317,1268.825,1452.25
2025-02-10,"9,291,243","13,801,284,039",1505.0,1510.0,1475.0,1480.0,-45.00,"19,899",1509.0,1458.75,1374.4166666666667,1395.2,1270.225,1500.2160042244,1463.2735418348718,55.2581370128357,31.836215358996697,29.17599273065111,2.6602226283455863,1270.225,1458.75
2025-02-11,"8,734,703","13,207,679,005",1490.0,1530.0,1490.0,1510.0,+30.00,"11,192",1513.0,1466.0,1377.8333333333333,1400.1,1271.875,1503.4773361496,1467.723680707741,59.32073470265083,31.688072761385683,29.678408736798023,2.009664024587657,1271.875,1466.0
2025-02-12,"8,078,186","12,184,246,270",1530.0,1540.0,1480.0,1485.0,-25.00,"21,212",1505.0,1469.0,1381.25,1403.6,1273.75,1497.3182240997337,1469.3690444498611,54.85103812288887,29.21658699104773,29.58604438764797,-0.3694573966002359,1273.75,1469.0
2025-02-13,"4,801,436","7,239,919,170",1495.0,1520.0,1485.0,1520.0,+35.00,"7,853",1504.0,1470.5,1385.0,1408.4,1276.075,1504.878816066489,1474.191040216541,59.45680746073717,29.739307974503163,29.61669710501901,0.1226108694841521,1276.075,1470.5
2025-02-14,"4,867,021","7,398,870,815",1515.0,1535.0,1505.0,1505.0,-15.00,"8,554",1500.0,1472.25,1389.0,1412.9,1278.35,1504.9192107109927,1477.125226862585,56.783290938799546,28.61335651738682,29.416028987492574,-0.8026724701057546,1278.35,1472.25
2025-02-17,"8,095,856","12,386,691,075",1515.0,1545.0,1510.0,1545.0,+40.00,"11,050",1513.0,1477.5,1393.8333333333333,1418.8,1280.825,1518.2794738073285,1483.58949097091,61.72573297192884,30.59600587130012,29.652024364254085,0.9439815070460362,1280.825,1477.5
2025-02-18,"5,461,888","8,359,528,915",1550.0,1550.0,1520.0,1535.0,-10.00,"8,901",1518.0,1481.0,1398.8333333333333,1424.4,1283.535,1523.852982538219,1488.4857299260614,59.8819470403808,31.00297039791235,29.92221357098574,1.08075682692661,1283.535,1481.0
2025-02-19,"4,710,329","7,242,322,405",1535.0,1545.0,1525.0,1540.0,+5.00,"7,304",1529.0,1488.5,1403.3333333333333,1430.1,1286.405,1529.235321692146,1493.3918508854842,60.51699874560075,31.367367444142246,30.211244345617043,1.1561230985252031,1286.405,1488.5
2025-02-20,"7,150,167","10,837,847,830",1545.0,1545.0,1500.0,1500.0,-40.00,"19,681",1525.0,1493.5,1407.6666666666667,1433.9,1289.045,1519.4902144614307,1494.0211984202,53.25429176078335,28.104517637694016,29.78989900403244,-1.6853813663384225,1289.045,1493.5
2025-02-21,"5,756,665","8,675,140,570",1500.0,1525.0,1490.0,1510.0,+10.00,"8,561",1526.0,1498.0,1411.4166666666667,1437.8,1291.545,1516.3268096409538,1495.542989046848,54.71740238921952,26.02559522366573,29.037038247959096,-3.011443024293364,1291.545,1498.0
2025-02-24,"6,497,488","9,923,578,445",1500.0,1545.0,1495.0,1545.0,+35.00,"9,834",1526.0,1502.25,1415.9166666666667,1442.3,1294.365,1525.884539760636,1500.2531805661956,59.495858292228064,26.89224466881524,28.60807953213033,-1.715834863315088,1294.365,1502.25
2025-02-25,"8,502,805","13,096,692,819",1525.0,1560.0,1510.0,1550.0,+5.00,"13,187",1529.0,1508.25,1420.6666666666667,1446.8,1297.09,1533.9230265070908,1504.9909728932248,60.14292391847909,27.66363959400292,28.419191544504848,-0.7555519505019319,1297.09,1508.25
2025-02-26,"8,063,842","12,531,654,210",1555.0,1575.0,1525.0,1560.0,+10.00,"12,099",1533.0,1514.0,1424.8333333333333,1451.9,1299.815,1542.6153510047272,1510.2299278557748,61.46872082684085,28.75047448303576,28.485448132211037,0.2650263508247263,1299.815,1514.0
2025-02-27,"12,022,234","18,461,918,925",1555.0,1575.0,1515.0,1515.0,-45.00,"19,253",1536.0,1516.5,1428.75,1455.7,1302.43,1533.4102340031516,1510.684220440939,52.93545264994094,25.68459897463663,27.925278300696156,-2.2406793260595244,1302.43,1516.5
2025-03-03,"11,544,405","17,065,859,785",1490.0,1495.0,1465.0,1470.0,-45.00,"30,460",1528.0,1516.75,1431.9166666666667,1458.1,1304.78,1512.2734893354343,1506.8095327798972,46.05078554935256,19.40011418629388,26.2202454778157,-6.820131291521822,1304.78,1516.75
2025-03-04,"8,330,012","12,336,290,155",1435.0,1510.0,1435.0,1505.0,+35.00,"15,675",1520.0,1517.0,1436.1666666666667,1461.2,1307.105,1509.8489928902898,1506.6371963246688,51.35052683892157,17.047311412677573,24.385658664788075,-7.338347252110502,1307.105,1517.0
2025-03-05,"6,674,087","10,051,018,845",1505.0,1530.0,1490.0,1505.0, 0.00,"10,556",1511.0,1517.75,1440.3333333333333,1463.7,1309.455,1508.23266192686,1506.4812728651764,51.35052683892157,15.009676061124082,22.510462144055275,-7.500786082931192,1309.455,1517.75
2025-03-06,"3,240,661","4,847,368,380",1505.0,1510.0,1485.0,1495.0,-10.00,"8,829",1498.0,1516.25,1444.3333333333333,1465.4,1311.705,1503.8217746179066,1505.387818306588,49.73168636904099,12.444466870463884,20.497263089337,-8.052796218873112,1311.705,1516.25
2025-03-07,"5,873,135","8,612,824,705",1475.0,1485.0,1450.0,1465.0,-30.00,"22,901",1488.0,1513.25,1446.9166666666667,1467.0,1313.555,1490.8811830786044,1501.5413594202464,45.13467664168162,7.899707910596817,17.97775205358896,-10.078044142992145,1313.555,1513.25
2025-03-10,"10,835,218","15,344,073,454",1450.0,1460.0,1395.0,1395.0,-70.00,"45,490",1473.0,1506.75,1448.25,1466.4,1315.055,1458.9207887190696,1491.394563284985,36.627094129961165,-1.3350714216137476,14.11518735854842,-15.450258780162168,1315.055,1506.75
2025-03-11,"10,487,926","14,267,901,375",1320.0,1390.0,1320.0,1385.0,-10.00,"25,009",1449.0,1502.0,1449.3333333333333,1465.7,1316.505,1434.2805258127132,1481.261747734034,35.594879512328355,-9.352803702728806,9.421589146292977,-18.77439284902178,1316.505,1502.0
2025-03-12,"8,365,942","11,777,174,615",1375.0,1425.0,1375.0,1410.0,+25.00,"12,826",1430.0,1497.0,1450.75,1465.5,1317.98,1426.1870172084757,1474.474914616507,40.13692281066304,-13.533616131491726,4.830548090736035,-18.36416422222776,1317.98,1497.0
2025-03-13,"7,308,998","10,304,679,577",1430.0,1440.0,1390.0,1390.0,-20.00,"12,805",1409.0,1492.25,1452.1666666666667,1465.5,1319.155,1414.1246781389837,1466.42968465303,37.83795345715153,-18.250393776459987,0.2143597172968308,-18.464753493756817,1319.155,1492.25
