new_index,nearest_index,distance,reference_date,infer_date
54,70,5.400501311868707,2011-02-11,2011-01-05
55,70,5.3938986946054515,2011-02-11,2011-01-06
56,70,5.42557049022427,2011-02-11,2011-01-07
57,70,5.545978020789069,2011-02-11,2011-01-10
58,70,5.488446503279613,2011-02-11,2011-01-11
59,70,5.382337151971159,2011-02-11,2011-01-12
60,70,5.186969765975018,2011-02-11,2011-01-13
61,70,5.318925445886599,2011-02-11,2011-01-14
62,70,5.53885270391189,2011-02-11,2011-01-17
63,72,5.611532142214264,2011-02-15,2011-01-18
64,72,5.650936701596518,2011-02-15,2011-01-19
65,72,5.71602833351717,2011-02-15,2011-01-20
66,72,5.629929672205,2011-02-15,2011-01-21
67,72,5.353029749026287,2011-02-15,2011-01-24
68,72,5.219280693184089,2011-02-15,2011-01-25
69,72,5.328759818879335,2011-02-15,2011-01-26
70,72,5.508233302156197,2011-02-15,2011-01-27
71,72,5.527411934095642,2011-02-15,2011-01-28
72,72,5.503527798633226,2011-02-15,2011-02-08
73,196,5.517619227453715,2011-08-15,2011-02-09
74,196,5.549860321659867,2011-08-15,2011-02-10
75,196,5.530547283574173,2011-08-15,2011-02-11
76,196,5.432690213258779,2011-08-15,2011-02-14
77,196,5.437057640517579,2011-08-15,2011-02-15
78,196,5.447068061447368,2011-08-15,2011-02-16
79,196,5.495643781002216,2011-08-15,2011-02-17
80,196,5.550242218794926,2011-08-15,2011-02-18
81,196,5.53337716485877,2011-08-15,2011-02-21
82,196,5.438631237041432,2011-08-15,2011-02-22
83,196,5.481527791042563,2011-08-15,2011-02-23
84,196,5.484113260325015,2011-08-15,2011-02-24
85,196,5.389720772769319,2011-08-15,2011-02-25
86,196,5.472159972866109,2011-08-15,2011-03-01
87,196,5.493605423243259,2011-08-15,2011-03-02
88,196,5.471180305359657,2011-08-15,2011-03-03
89,196,5.489461102568238,2011-08-15,2011-03-04
90,196,5.563147027732504,2011-08-15,2011-03-07
91,196,5.541023610598001,2011-08-15,2011-03-08
92,196,5.558234454976538,2011-08-15,2011-03-09
93,196,5.548469833376829,2011-08-15,2011-03-10
94,196,5.593967171255657,2011-08-15,2011-03-11
95,196,5.539375055051796,2011-08-15,2011-03-14
96,196,5.522821311001176,2011-08-15,2011-03-15
97,196,5.5558367771992625,2011-08-15,2011-03-16
98,196,5.60985461766679,2011-08-15,2011-03-17
99,196,5.564310428741952,2011-08-15,2011-03-18
100,196,5.4004146989992154,2011-08-15,2011-03-21
101,196,5.410095351612052,2011-08-15,2011-03-22
102,72,5.467084838310089,2011-02-15,2011-03-23
103,72,5.516334722231799,2011-02-15,2011-03-24
104,72,5.526812390218712,2011-02-15,2011-03-25
105,72,5.600224899909487,2011-02-15,2011-03-28
106,72,5.294719587663843,2011-02-15,2011-03-29
107,72,5.237280409920355,2011-02-15,2011-03-30
108,72,5.261625850453018,2011-02-15,2011-03-31
109,72,5.429242866482731,2011-02-15,2011-04-01
110,72,5.620154922100488,2011-02-15,2011-04-06
111,72,5.739609151448488,2011-02-15,2011-04-07
112,72,5.784043118010914,2011-02-15,2011-04-08
113,196,5.825460779289276,2011-08-15,2011-04-11
114,196,5.850811965377024,2011-08-15,2011-04-12
115,196,5.913486149803427,2011-08-15,2011-04-13
116,196,5.789343376729921,2011-08-15,2011-04-14
117,196,5.616719328606028,2011-08-15,2011-04-15
118,196,5.60604350090618,2011-08-15,2011-04-18
119,196,5.6924323316583285,2011-08-15,2011-04-19
120,72,5.727843167759672,2011-02-15,2011-04-20
121,72,5.51067997310232,2011-02-15,2011-04-21
122,72,5.3087486310005945,2011-02-15,2011-04-22
123,72,5.191876925072821,2011-02-15,2011-04-25
124,72,5.043665491414726,2011-02-15,2011-04-26
125,72,5.139872541887596,2011-02-15,2011-04-27
126,72,5.206552920523387,2011-02-15,2011-04-28
127,72,5.214935047425434,2011-02-15,2011-04-29
128,72,5.1943222428379014,2011-02-15,2011-05-03
129,72,5.361439501240284,2011-02-15,2011-05-04
130,72,5.390073202856148,2011-02-15,2011-05-05
131,72,5.3537024283352554,2011-02-15,2011-05-06
132,72,5.346332370238015,2011-02-15,2011-05-09
133,73,5.469341010360833,2011-02-16,2011-05-10
134,73,5.447919898748868,2011-02-16,2011-05-11
135,73,5.4816731248583626,2011-02-16,2011-05-12
136,73,5.482307505771289,2011-02-16,2011-05-13
137,73,5.465770735551958,2011-02-16,2011-05-16
138,810,5.4862141033746346,2014-02-07,2011-05-17
139,810,5.519219127558116,2014-02-07,2011-05-18
140,810,5.509970643495885,2014-02-07,2011-05-19
141,810,5.508547010290296,2014-02-07,2011-05-20
142,810,5.526833207254002,2014-02-07,2011-05-23
143,810,5.446968125277722,2014-02-07,2011-05-24
144,73,5.2351468763426245,2011-02-16,2011-05-25
145,73,5.113715162705819,2011-02-16,2011-05-26
146,73,5.126882277279177,2011-02-16,2011-05-27
147,73,5.09887973247589,2011-02-16,2011-05-30
148,73,5.056260916232431,2011-02-16,2011-05-31
149,810,5.066942500679375,2014-02-07,2011-06-01
150,810,5.109338720277149,2014-02-07,2011-06-02
151,810,5.181833781305839,2014-02-07,2011-06-03
152,810,5.275686449117997,2014-02-07,2011-06-07
153,810,5.19352590263398,2014-02-07,2011-06-08
154,810,5.023246416583462,2014-02-07,2011-06-09
155,810,5.09815037647543,2014-02-07,2011-06-10
156,810,5.1953849930647715,2014-02-07,2011-06-13
157,810,5.211644877495165,2014-02-07,2011-06-14
158,810,5.1463896226446915,2014-02-07,2011-06-15
159,810,5.165998617964194,2014-02-07,2011-06-16
160,810,5.198596626319118,2014-02-07,2011-06-17
161,810,5.254063239991179,2014-02-07,2011-06-20
162,810,5.34316779790271,2014-02-07,2011-06-21
163,678,5.302492851612973,2013-07-24,2011-06-22
164,678,5.271111482886398,2013-07-24,2011-06-23
165,678,5.2510712406452065,2013-07-24,2011-06-24
166,810,5.214733551207944,2014-02-07,2011-06-27
167,810,5.142118045926452,2014-02-07,2011-06-28
168,810,5.186158861701138,2014-02-07,2011-06-29
169,810,5.2371618673317615,2014-02-07,2011-06-30
170,810,5.3217995194796615,2014-02-07,2011-07-01
171,810,5.298975445431056,2014-02-07,2011-07-04
172,810,5.335124389319022,2014-02-07,2011-07-05
173,810,5.4412679561363175,2014-02-07,2011-07-06
174,165,5.276470935986316,2011-07-01,2011-07-07
175,165,5.288760981870387,2011-07-01,2011-07-08
176,196,5.310749670487114,2011-08-15,2011-07-11
177,196,5.379463656432892,2011-08-15,2011-07-12
178,196,5.427589791383803,2011-08-15,2011-07-13
179,196,5.232469553560977,2011-08-15,2011-07-14
180,196,5.175801895763442,2011-08-15,2011-07-15
181,165,5.163936709570812,2011-07-01,2011-07-18
182,165,5.202286620474378,2011-07-01,2011-07-19
183,165,5.072132233278678,2011-07-01,2011-07-20
184,165,5.12696445676606,2011-07-01,2011-07-21
185,165,5.2140182064736305,2011-07-01,2011-07-22
186,196,5.334770932170053,2011-08-15,2011-07-25
187,196,5.326841772170463,2011-08-15,2011-07-26
188,165,5.466922709112685,2011-07-01,2011-07-27
189,196,5.597228608134241,2011-08-15,2011-07-28
190,196,5.6274988653729645,2011-08-15,2011-07-29
191,196,5.7707438686779335,2011-08-15,2011-08-01
192,196,5.798405646073638,2011-08-15,2011-08-02
193,196,5.825586895702025,2011-08-15,2011-08-03
194,196,5.564811742930622,2011-08-15,2011-08-04
195,196,5.474573468947351,2011-08-15,2011-08-05
196,196,5.480664699254492,2011-08-15,2011-08-08
197,196,5.467407895170664,2011-08-15,2011-08-09
198,196,5.529970175397125,2011-08-15,2011-08-10
199,196,5.658086682888678,2011-08-15,2011-08-11
200,196,5.740184419911017,2011-08-15,2011-08-12
201,196,5.821722618125409,2011-08-15,2011-08-15
202,196,5.801814356747761,2011-08-15,2011-08-16
203,72,5.654889468409665,2011-02-15,2011-08-17
204,72,5.565104445216974,2011-02-15,2011-08-18
205,72,5.6295731651674545,2011-02-15,2011-08-19
206,72,5.629049788830641,2011-02-15,2011-08-22
207,72,5.552520638671559,2011-02-15,2011-08-23
208,72,5.595870017810448,2011-02-15,2011-08-24
209,72,5.626633970436834,2011-02-15,2011-08-25
210,72,5.691549844123367,2011-02-15,2011-08-26
211,72,5.791673201855887,2011-02-15,2011-08-29
212,72,5.953710884145696,2011-02-15,2011-08-30
213,72,6.025243195816132,2011-02-15,2011-08-31
214,72,5.888325779006761,2011-02-15,2011-09-01
215,72,5.797657781188509,2011-02-15,2011-09-02
216,72,5.757021855694396,2011-02-15,2011-09-05
217,72,5.828043104812981,2011-02-15,2011-09-06
218,72,5.890653656822966,2011-02-15,2011-09-07
219,72,5.82455173541148,2011-02-15,2011-09-08
220,72,5.575634961749783,2011-02-15,2011-09-09
221,72,5.578073360074962,2011-02-15,2011-09-13
222,72,5.66011041843345,2011-02-15,2011-09-14
223,72,5.585386355144419,2011-02-15,2011-09-15
224,72,5.775025123772198,2011-02-15,2011-09-16
225,72,5.953408379903047,2011-02-15,2011-09-19
226,72,5.988767223358795,2011-02-15,2011-09-20
227,72,5.7665513609800945,2011-02-15,2011-09-21
228,72,5.711894293276175,2011-02-15,2011-09-22
229,72,5.740800782308355,2011-02-15,2011-09-23
230,72,5.762992947655249,2011-02-15,2011-09-26
231,72,5.887585433676793,2011-02-15,2011-09-27
232,72,5.932035577519828,2011-02-15,2011-09-28
233,72,5.96869679834691,2011-02-15,2011-09-29
234,72,5.958610596609227,2011-02-15,2011-09-30
235,72,5.949701712643587,2011-02-15,2011-10-03
236,72,5.849762177456788,2011-02-15,2011-10-04
237,72,5.82529199308271,2011-02-15,2011-10-05
238,72,5.791782915901204,2011-02-15,2011-10-06
239,72,5.805164271897341,2011-02-15,2011-10-07
240,72,5.770501842787164,2011-02-15,2011-10-11
241,72,5.86071969636066,2011-02-15,2011-10-12
242,72,5.858631224089032,2011-02-15,2011-10-13
243,72,5.97441887030517,2011-02-15,2011-10-14
244,72,5.977299875137163,2011-02-15,2011-10-17
245,72,5.822115051411112,2011-02-15,2011-10-18
246,72,5.755254070374392,2011-02-15,2011-10-19
247,72,5.768117162514099,2011-02-15,2011-10-20
248,72,5.743146089311356,2011-02-15,2011-10-21
249,72,5.504456156611959,2011-02-15,2011-10-24
250,72,5.458878304795954,2011-02-15,2011-10-25
251,72,5.471255431255786,2011-02-15,2011-10-26
252,72,5.516744333283375,2011-02-15,2011-10-27
253,72,5.5501805852495005,2011-02-15,2011-10-28
254,72,5.464886773710927,2011-02-15,2011-10-31
255,310,5.429012797053772,2012-02-02,2011-11-01
256,310,5.503840945433718,2012-02-02,2011-11-02
257,73,5.593236630530235,2011-02-16,2011-11-03
258,73,5.7565062085813,2011-02-16,2011-11-04
259,810,5.73359417617449,2014-02-07,2011-11-07
260,73,5.426155160218606,2011-02-16,2011-11-08
261,73,5.318601809952041,2011-02-16,2011-11-09
262,73,5.354709767125182,2011-02-16,2011-11-10
263,73,5.3403715325619325,2011-02-16,2011-11-11
264,810,5.445925507145455,2014-02-07,2011-11-14
265,810,5.603928843541714,2014-02-07,2011-11-15
266,810,5.522350534642343,2014-02-07,2011-11-16
267,810,5.521606654686453,2014-02-07,2011-11-17
268,810,5.583057014770463,2014-02-07,2011-11-18
269,810,5.635421171290274,2014-02-07,2011-11-21
270,810,5.5153396861763415,2014-02-07,2011-11-22
271,810,5.443981460063529,2014-02-07,2011-11-23
272,810,5.349373890142816,2014-02-07,2011-11-24
273,73,5.087982892467957,2011-02-16,2011-11-25
274,73,5.069146148741136,2011-02-16,2011-11-28
275,810,5.131278757796931,2014-02-07,2011-11-29
276,810,5.181660614359672,2014-02-07,2011-11-30
277,810,5.130290465227192,2014-02-07,2011-12-01
278,810,5.1470028367322564,2014-02-07,2011-12-02
279,810,5.255681528944985,2014-02-07,2011-12-05
280,810,5.2781284349801485,2014-02-07,2011-12-06
281,810,5.274605310030802,2014-02-07,2011-12-07
282,810,5.316824508115339,2014-02-07,2011-12-08
283,810,5.439917190817051,2014-02-07,2011-12-09
284,677,5.476015567748029,2013-07-23,2011-12-12
285,677,5.46894490505491,2013-07-23,2011-12-13
286,677,5.429941405890106,2013-07-23,2011-12-14
287,677,5.123979105499557,2013-07-23,2011-12-15
288,810,5.090013290941469,2014-02-07,2011-12-16
289,810,5.075110193864021,2014-02-07,2011-12-19
290,810,5.135990197938342,2014-02-07,2011-12-20
291,677,5.1509962333318215,2013-07-23,2011-12-21
292,677,5.172393101199732,2013-07-23,2011-12-22
293,677,5.141796337734001,2013-07-23,2011-12-23
294,677,5.13455103182702,2013-07-23,2011-12-26
295,677,5.198749874737283,2013-07-23,2011-12-27
296,677,5.1636012508346925,2013-07-23,2011-12-28
297,677,5.112801943865529,2013-07-23,2011-12-29
298,677,5.084146382370083,2013-07-23,2011-12-30
299,677,5.09578743896515,2013-07-23,2012-01-02
300,677,5.1062075005671295,2013-07-23,2012-01-03
301,810,4.9887111546955705,2014-02-07,2012-01-04
302,810,4.931239661442988,2014-02-07,2012-01-05
303,810,4.8619433658681785,2014-02-07,2012-01-06
304,810,4.773208169204754,2014-02-07,2012-01-09
305,810,4.94002973610936,2014-02-07,2012-01-10
306,810,5.010560371454368,2014-02-07,2012-01-11
307,810,4.917712069685223,2014-02-07,2012-01-12
308,810,4.607822209449797,2014-02-07,2012-01-13
309,810,4.5877097571083665,2014-02-07,2012-01-16
310,810,4.720752914199966,2014-02-07,2012-01-17
311,810,4.797690169375522,2014-02-07,2012-01-18
312,810,4.890398462063624,2014-02-07,2012-01-30
313,677,4.971655823396041,2013-07-23,2012-01-31
314,677,4.8723790564693,2013-07-23,2012-02-01
315,677,4.849422865773177,2013-07-23,2012-02-02
316,677,4.846178512650398,2013-07-23,2012-02-03
317,677,4.764640383776854,2013-07-23,2012-02-04
318,677,4.803430727768767,2013-07-23,2012-02-06
319,677,4.891850091912156,2013-07-23,2012-02-07
320,677,4.849004765088433,2013-07-23,2012-02-08
321,677,4.685781011498537,2013-07-23,2012-02-09
322,677,4.633181072899707,2013-07-23,2012-02-10
323,677,4.468203797319488,2013-07-23,2012-02-13
324,677,4.4691584541238685,2013-07-23,2012-02-14
325,677,4.520564065222,2013-07-23,2012-02-15
326,677,4.5663933115463005,2013-07-23,2012-02-16
327,677,4.659549631038008,2013-07-23,2012-02-17
328,677,4.689831314817237,2013-07-23,2012-02-20
329,677,4.434700323389821,2013-07-23,2012-02-21
330,677,4.487939498054693,2013-07-23,2012-02-22
331,677,4.573231297110632,2013-07-23,2012-02-23
332,677,4.693344272197464,2013-07-23,2012-02-24
333,677,4.754466667522368,2013-07-23,2012-02-29
334,677,4.739522526878256,2013-07-23,2012-03-01
335,677,4.721361112144114,2013-07-23,2012-03-02
336,677,4.643047459885684,2013-07-23,2012-03-03
337,677,4.604560923909204,2013-07-23,2012-03-05
338,677,4.557576652521612,2013-07-23,2012-03-06
339,677,4.410500365256275,2013-07-23,2012-03-07
340,677,4.141446547745909,2013-07-23,2012-03-08
341,811,4.11271646123866,2014-02-10,2012-03-09
342,677,4.274456301630507,2013-07-23,2012-03-12
343,677,4.153939649149024,2013-07-23,2012-03-13
344,677,4.158498848311766,2013-07-23,2012-03-14
345,677,4.008518598236016,2013-07-23,2012-03-15
346,677,3.9644763960845784,2013-07-23,2012-03-16
347,811,3.960917635919012,2014-02-10,2012-03-19
348,677,4.084468117095179,2013-07-23,2012-03-20
349,677,3.9784066879971407,2013-07-23,2012-03-21
350,677,4.008168702884621,2013-07-23,2012-03-22
351,677,4.129905644768796,2013-07-23,2012-03-23
352,677,4.1269150826192815,2013-07-23,2012-03-26
353,677,4.111477964584664,2013-07-23,2012-03-27
354,677,4.143765355901694,2013-07-23,2012-03-28
355,677,4.264105463628685,2013-07-23,2012-03-29
356,677,4.237046448848674,2013-07-23,2012-03-30
357,677,4.333355589984802,2013-07-23,2012-04-02
358,677,4.380629357901488,2013-07-23,2012-04-03
359,677,4.343104509750101,2013-07-23,2012-04-05
360,677,4.267369564703754,2013-07-23,2012-04-06
361,677,4.05083483325596,2013-07-23,2012-04-09
362,677,3.994442809963376,2013-07-23,2012-04-10
363,677,4.036679124018292,2013-07-23,2012-04-11
364,677,3.9651497991605082,2013-07-23,2012-04-12
365,677,3.8748872414537474,2013-07-23,2012-04-13
366,677,3.9746097134879608,2013-07-23,2012-04-16
367,677,4.033898154904569,2013-07-23,2012-04-17
368,677,3.9980790886681405,2013-07-23,2012-04-18
369,677,3.9819668876958487,2013-07-23,2012-04-19
370,677,4.039250157001091,2013-07-23,2012-04-20
371,677,3.6329996737528623,2013-07-23,2012-04-23
372,677,3.5503083005658245,2013-07-23,2012-04-24
373,680,3.438821423074609,2013-07-26,2012-04-25
374,680,3.357060163704414,2013-07-26,2012-04-26
375,680,3.487301146884106,2013-07-26,2012-04-27
376,677,3.7336771566944207,2013-07-23,2012-04-30
377,677,3.840123458246643,2013-07-23,2012-05-02
378,677,3.9036988991485977,2013-07-23,2012-05-03
379,677,3.886338167921167,2013-07-23,2012-05-04
380,677,3.8416014010081447,2013-07-23,2012-05-07
381,677,3.8921125941553028,2013-07-23,2012-05-08
382,677,3.878463628247937,2013-07-23,2012-05-09
383,677,3.919610055204926,2013-07-23,2012-05-10
384,677,3.8369012906173543,2013-07-23,2012-05-11
385,677,3.9485200659569433,2013-07-23,2012-05-14
386,677,3.9899887176791595,2013-07-23,2012-05-15
387,677,3.9924527693195393,2013-07-23,2012-05-16
388,677,4.089997898801334,2013-07-23,2012-05-17
389,677,4.089898795285173,2013-07-23,2012-05-18
390,677,4.068731677579416,2013-07-23,2012-05-21
391,677,3.9856079432958498,2013-07-23,2012-05-22
392,677,3.861109783173704,2013-07-23,2012-05-23
393,677,3.785153551811701,2013-07-23,2012-05-24
394,677,3.5390678432987843,2013-07-23,2012-05-25
395,677,3.690106842567747,2013-07-23,2012-05-28
396,677,4.047092032961072,2013-07-23,2012-05-29
397,677,4.0839037544135985,2013-07-23,2012-05-30
398,677,4.096307510474786,2013-07-23,2012-05-31
399,677,4.016267743252709,2013-07-23,2012-06-01
400,677,4.085254912022606,2013-07-23,2012-06-04
401,677,3.9203207093360044,2013-07-23,2012-06-05
402,677,3.9663282321402247,2013-07-23,2012-06-06
403,677,3.9368306106920854,2013-07-23,2012-06-07
404,677,4.024064075659428,2013-07-23,2012-06-08
405,677,4.027966688939845,2013-07-23,2012-06-11
406,677,3.933571141012768,2013-07-23,2012-06-12
407,677,3.919723517880483,2013-07-23,2012-06-13
408,677,3.884469153629622,2013-07-23,2012-06-14
409,677,3.958163514843004,2013-07-23,2012-06-15
410,677,4.018011916282416,2013-07-23,2012-06-18
411,677,4.090586548744566,2013-07-23,2012-06-19
412,677,4.166655989138662,2013-07-23,2012-06-20
413,677,4.206016675915166,2013-07-23,2012-06-21
414,677,4.145071462912427,2013-07-23,2012-06-22
415,677,4.030715136531063,2013-07-23,2012-06-25
416,677,3.8115339864231,2013-07-23,2012-06-26
417,677,3.648338213348068,2013-07-23,2012-06-27
418,677,3.746518022128871,2013-07-23,2012-06-28
419,677,3.8746121611669926,2013-07-23,2012-06-29
420,677,3.982729101844112,2013-07-23,2012-07-02
421,677,4.121820413063749,2013-07-23,2012-07-03
422,677,4.265138614838579,2013-07-23,2012-07-04
423,677,4.3266672236312225,2013-07-23,2012-07-05
424,677,4.412831377574069,2013-07-23,2012-07-06
425,677,4.484971934425146,2013-07-23,2012-07-09
426,677,4.502777450543395,2013-07-23,2012-07-10
427,677,4.558559266671807,2013-07-23,2012-07-11
428,677,4.59454083254587,2013-07-23,2012-07-12
429,677,4.34536328732722,2013-07-23,2012-07-13
430,677,4.335721326473224,2013-07-23,2012-07-16
431,677,4.47081349190144,2013-07-23,2012-07-17
432,677,4.5185601928382795,2013-07-23,2012-07-18
433,677,4.508997318887432,2013-07-23,2012-07-19
434,677,4.430253185788058,2013-07-23,2012-07-20
435,677,4.137517026475808,2013-07-23,2012-07-23
436,677,4.054401594971895,2013-07-23,2012-07-24
437,677,3.9610228526354607,2013-07-23,2012-07-25
438,677,4.014430239623626,2013-07-23,2012-07-26
439,677,4.109135520525572,2013-07-23,2012-07-27
440,677,4.0954725651767,2013-07-23,2012-07-30
441,677,4.086166057591592,2013-07-23,2012-07-31
442,677,4.185353600195632,2013-07-23,2012-08-01
443,677,4.080758291081418,2013-07-23,2012-08-03
444,677,4.102205541560582,2013-07-23,2012-08-06
445,677,4.07754001468628,2013-07-23,2012-08-07
446,677,4.06101226229384,2013-07-23,2012-08-08
447,677,4.080497341840509,2013-07-23,2012-08-09
448,677,4.145508279554856,2013-07-23,2012-08-10
449,677,4.20710049289582,2013-07-23,2012-08-13
450,677,4.240571006174592,2013-07-23,2012-08-14
451,677,4.154706846425377,2013-07-23,2012-08-15
452,677,4.204300477802028,2013-07-23,2012-08-16
453,677,4.250174141678013,2013-07-23,2012-08-17
454,677,4.31504365292427,2013-07-23,2012-08-20
455,677,4.254618535859036,2013-07-23,2012-08-21
456,677,4.2937746235999095,2013-07-23,2012-08-22
457,677,4.296274668880724,2013-07-23,2012-08-23
458,677,4.260576049690808,2013-07-23,2012-08-24
459,677,4.235165709676625,2013-07-23,2012-08-27
460,677,4.184482585702786,2013-07-23,2012-08-28
461,677,4.149941155392386,2013-07-23,2012-08-29
462,677,4.223320345989299,2013-07-23,2012-08-30
463,677,4.307975264035149,2013-07-23,2012-08-31
464,677,4.08661600583875,2013-07-23,2012-09-03
465,677,4.085751728591007,2013-07-23,2012-09-04
466,677,4.022761889648853,2013-07-23,2012-09-05
467,677,3.9797761801738907,2013-07-23,2012-09-06
468,677,3.938614371230173,2013-07-23,2012-09-07
469,680,3.806384437574764,2013-07-26,2012-09-10
470,680,3.7388714828345297,2013-07-26,2012-09-11
471,680,3.8170673540038322,2013-07-26,2012-09-12
472,680,3.822281457408809,2013-07-26,2012-09-13
473,677,3.9037597421991705,2013-07-23,2012-09-14
474,677,3.8832489882666876,2013-07-23,2012-09-17
475,677,3.87680463648845,2013-07-23,2012-09-18
476,680,3.8783632892801543,2013-07-26,2012-09-19
477,680,3.847167377170076,2013-07-26,2012-09-20
478,680,3.6223180003793733,2013-07-26,2012-09-21
479,680,3.2920283913364425,2013-07-26,2012-09-24
480,680,3.329115904185505,2013-07-26,2012-09-25
481,680,3.3232836968896757,2013-07-26,2012-09-26
482,680,3.305826639986479,2013-07-26,2012-09-27
483,812,3.2148977493074273,2014-02-11,2012-09-28
484,812,3.1526116237700106,2014-02-11,2012-10-01
485,812,3.3056435722742963,2014-02-11,2012-10-02
486,924,3.5865254969345512,2014-07-24,2012-10-03
487,922,3.7286893456643457,2014-07-21,2012-10-04
488,922,3.804442070731839,2014-07-21,2012-10-05
489,922,3.8523203512215303,2014-07-21,2012-10-08
490,922,3.7626961963369916,2014-07-21,2012-10-09
491,676,3.6547463072474224,2013-07-22,2012-10-11
492,676,3.565582707045658,2013-07-22,2012-10-12
493,676,3.6644988822033526,2013-07-22,2012-10-15
494,924,3.7641456068084036,2014-07-24,2012-10-16
495,924,3.8333834349759575,2014-07-24,2012-10-17
496,924,3.848481238780572,2014-07-24,2012-10-18
497,922,3.848514239663035,2014-07-21,2012-10-19
498,680,3.513294202497362,2013-07-26,2012-10-22
499,680,3.3085126929563975,2013-07-26,2012-10-23
500,680,3.2660917814521544,2013-07-26,2012-10-24
501,676,3.2309213134558363,2013-07-22,2012-10-25
502,676,3.14549452271222,2013-07-22,2012-10-26
503,676,3.067352172015143,2013-07-22,2012-10-29
504,676,3.036041068137999,2013-07-22,2012-10-30
505,676,3.0089835251107484,2013-07-22,2012-10-31
506,812,2.967585684709083,2014-02-11,2012-11-01
507,812,2.9658245333454354,2014-02-11,2012-11-02
508,676,2.9690297222545525,2013-07-22,2012-11-05
509,812,2.9120786011339264,2014-02-11,2012-11-06
510,676,2.98279855155279,2013-07-22,2012-11-07
511,676,3.0548441058630647,2013-07-22,2012-11-08
512,676,3.114641006694428,2013-07-22,2012-11-09
513,676,3.145181804347535,2013-07-22,2012-11-12
514,924,3.198008376776159,2014-07-24,2012-11-13
515,676,3.1738930990094514,2013-07-22,2012-11-14
516,676,3.1262390551478774,2013-07-22,2012-11-15
517,676,3.0348474096064093,2013-07-22,2012-11-16
518,812,2.4969825033169433,2014-02-11,2012-11-19
519,812,2.3191853941995064,2014-02-11,2012-11-20
520,812,2.20906385750029,2014-02-11,2012-11-21
521,812,2.1788438555614964,2014-02-11,2012-11-22
522,921,2.1204124879032182,2014-07-18,2012-11-23
523,921,1.9471600876644726,2014-07-18,2012-11-26
524,921,1.9635332690278198,2014-07-18,2012-11-27
525,921,2.16889256592107,2014-07-18,2012-11-28
526,921,2.206552732532804,2014-07-18,2012-11-29
527,921,2.294796623732464,2014-07-18,2012-11-30
528,921,2.2480414860223132,2014-07-18,2012-12-03
529,921,2.3916762087231143,2014-07-18,2012-12-04
530,921,2.2888464748689312,2014-07-18,2012-12-05
531,921,2.2280686125757154,2014-07-18,2012-12-06
