start_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
2024-12-03,0.2236835,0.10020215,-0.07315819,-0.041268237,0.42394385,0.0109190345,0.046074674,0.4216428,-0.35593173,0.022642825,0.06589653,0.46454605,0.6253108,0.076599725,-0.23028201,0.48521373,0.06469493,0.13581766,0.18699732,0.023801843,-0.4787943,-0.034084808,0.50002,0.46273172,-0.09115849,-0.42950526,0.09944364,-0.38134852,0.07306449,0.2642228,-0.22974642,0.266334,-0.23229659,-0.0029213545,0.59379876,-0.44812715,-0.25334904,0.12508717,0.056615617,-0.26863703,-0.23730688,-0.04879859,-0.48379907,0.140968,-0.09688188,-0.39033186,0.18662216,-0.20840581,0.25419006,0.24295683,-0.59788454,0.47036874,0.011266238,0.24922927,0.05559449,-0.55331105,-0.052960876,-0.1794174,-0.51702166,0.24541655,-0.6891217,0.023571473,0.013803305,0.04201253
2024-12-04,0.22365387,0.10015765,-0.07349108,-0.040970545,0.4242456,0.011087597,0.045599177,0.42154306,-0.3565646,0.022441028,0.066074036,0.46474636,0.6256676,0.076472804,-0.2301383,0.48459497,0.0646672,0.13631034,0.18723835,0.023842862,-0.48032182,-0.034048185,0.499774,0.46305886,-0.09119306,-0.4293266,0.09929458,-0.3801159,0.073063724,0.26455814,-0.23041509,0.26563546,-0.23285463,-0.0029831522,0.5940823,-0.44846988,-0.25415394,0.124917194,0.05644837,-0.26838735,-0.23745698,-0.04910044,-0.4833044,0.14071909,-0.09752164,-0.3902727,0.18666835,-0.20905563,0.25394714,0.24299237,-0.59835243,0.4710866,0.011328649,0.2492693,0.055419903,-0.5535809,-0.05287594,-0.17906077,-0.5171231,0.24487504,-0.68892574,0.023536714,0.013553009,0.042254876
2024-12-05,0.22340369,0.10068321,-0.07350225,-0.041296102,0.42303872,0.011356362,0.044710245,0.4209735,-0.3558405,0.021808954,0.06631952,0.46367854,0.62576246,0.07667843,-0.22789133,0.48295993,0.06495888,0.13668561,0.18701373,0.023680296,-0.48068818,-0.03409145,0.49956924,0.4626518,-0.09027088,-0.4280977,0.099301815,-0.37837285,0.07275696,0.2644103,-0.2308057,0.26476,-0.23302974,-0.0030260605,0.59423566,-0.448034,-0.25379536,0.12512589,0.055715043,-0.26700228,-0.23723356,-0.049219396,-0.48265332,0.14098136,-0.097805545,-0.3901242,0.18642828,-0.20940082,0.2531329,0.24292879,-0.5983331,0.47078866,0.011180542,0.2497075,0.055506475,-0.55321777,-0.05300165,-0.17846565,-0.51703423,0.244378,-0.6886301,0.02338176,0.0133336615,0.042563673
2024-12-06,0.22367588,0.10101217,-0.07311541,-0.04209472,0.42197287,0.011282472,0.04485944,0.42089778,-0.35458478,0.021818347,0.06613905,0.46330553,0.6254109,0.0771184,-0.22628121,0.48319432,0.0652801,0.13637039,0.18661602,0.023480443,-0.4792504,-0.034220435,0.49977115,0.46209258,-0.09032501,-0.42732933,0.099624835,-0.37891015,0.072674245,0.26401454,-0.23075329,0.2652757,-0.23260333,-0.0029970843,0.5938374,-0.44757164,-0.25281116,0.125087,0.055399224,-0.26699665,-0.2371194,-0.04895637,-0.483133,0.1416945,-0.09742318,-0.39013988,0.18630086,-0.20878853,0.25308895,0.24254052,-0.597671,0.47008622,0.011014472,0.25008604,0.05586458,-0.5528574,-0.053266224,-0.17859754,-0.5169404,0.24464995,-0.688388,0.023403779,0.013576545,0.042509634
2024-12-09,0.22394699,0.10122033,-0.07292646,-0.0427835,0.42144746,0.011249056,0.045070276,0.42110386,-0.3539618,0.0218768,0.06588327,0.46317688,0.62516195,0.07739385,-0.22585905,0.48363894,0.06546709,0.13634795,0.1864881,0.023436762,-0.47870287,-0.03424041,0.4997746,0.46186125,-0.09049644,-0.42702654,0.099824704,-0.37889332,0.072686955,0.26353317,-0.23069648,0.26564616,-0.23239568,-0.0029454452,0.59387535,-0.44743562,-0.25180247,0.12519552,0.055131562,-0.2670258,-0.23711817,-0.048738904,-0.48337197,0.14211476,-0.09726864,-0.39015812,0.18624008,-0.20836757,0.25322154,0.2422131,-0.59699845,0.4689464,0.010916112,0.2505134,0.056103207,-0.55247855,-0.05343381,-0.17862284,-0.5167798,0.24488637,-0.68824726,0.023512725,0.013779461,0.04242382
2024-12-10,0.22494586,0.100990705,-0.07352026,-0.043161493,0.4225125,0.011290479,0.0458379,0.42218232,-0.3550571,0.022296008,0.06574397,0.46478653,0.62520707,0.07750689,-0.22792578,0.4855274,0.06550805,0.13629314,0.18662487,0.02378571,-0.47899178,-0.033999294,0.49959806,0.46228102,-0.0913611,-0.42850345,0.10060454,-0.38117027,0.07300441,0.26388147,-0.23160896,0.26708683,-0.23240998,-0.0028819847,0.5940217,-0.44903958,-0.25236663,0.12497611,0.055815376,-0.2684134,-0.23797095,-0.048601642,-0.48523244,0.14278074,-0.097082555,-0.39119983,0.18607832,-0.20820381,0.25473544,0.24259195,-0.597463,0.4702879,0.0111380005,0.25051406,0.05625361,-0.55339277,-0.05333445,-0.1793447,-0.5171038,0.2455246,-0.6891124,0.023738619,0.013820388,0.042309716
2024-12-11,0.2246782,0.10061289,-0.07394032,-0.042654783,0.42321208,0.011451506,0.045230694,0.42237625,-0.35601366,0.022518776,0.06632558,0.46472263,0.6256042,0.07711044,-0.22975643,0.48526126,0.06528721,0.1369824,0.18672384,0.023943687,-0.48113942,-0.033812534,0.49910906,0.46283415,-0.09076027,-0.42840618,0.10075962,-0.3793102,0.07328901,0.26439157,-0.23187454,0.2664214,-0.23319027,-0.0029062424,0.5944047,-0.44924673,-0.25331783,0.12485164,0.055642955,-0.26814324,-0.23798445,-0.04912341,-0.48486522,0.14221011,-0.09721456,-0.39057323,0.18627372,-0.20907788,0.25499967,0.24225985,-0.59747356,0.4707102,0.011214406,0.25053406,0.0554699,-0.553701,-0.052787088,-0.17835224,-0.51735324,0.24524716,-0.68868446,0.02405155,0.013509206,0.0430715
2024-12-12,0.22543448,0.10073019,-0.07441366,-0.04278977,0.42292503,0.011257053,0.04556784,0.42236438,-0.355798,0.022607483,0.066146806,0.46482715,0.6254262,0.077369526,-0.23185486,0.48565304,0.065164916,0.13675776,0.18677127,0.024148706,-0.48056993,-0.03386799,0.49957547,0.4624009,-0.090636335,-0.42900643,0.10025997,-0.38112038,0.07327738,0.26412338,-0.2323184,0.26685163,-0.23243323,-0.0028353273,0.59443396,-0.449911,-0.25307846,0.12493714,0.05599175,-0.2687896,-0.2384352,-0.04879251,-0.48595884,0.142574,-0.09719239,-0.39120576,0.18624991,-0.2086593,0.2556408,0.24287586,-0.5985107,0.47115967,0.011190334,0.2505741,0.055834312,-0.5535606,-0.05280445,-0.17880571,-0.5173636,0.24528195,-0.6894556,0.023885248,0.013506636,0.042877097
2024-12-13,0.22508666,0.100970894,-0.07474705,-0.04243452,0.42331526,0.011442577,0.044884555,0.42241576,-0.35632417,0.021952089,0.066355474,0.46474335,0.6261473,0.07722328,-0.23177889,0.48457497,0.06527726,0.13713878,0.18723336,0.024189955,-0.48217097,-0.033845637,0.4998095,0.46264127,-0.09011213,-0.42866364,0.09992643,-0.3793887,0.07306878,0.26426628,-0.23272854,0.26561624,-0.23306714,-0.0029128846,0.5950444,-0.4500496,-0.2538504,0.12489936,0.05577087,-0.26831362,-0.23846717,-0.049048543,-0.4851139,0.14209369,-0.09789109,-0.39128453,0.18608585,-0.20945738,0.2551454,0.24345449,-0.5991201,0.4721774,0.011218164,0.25057516,0.055692665,-0.55383235,-0.05274354,-0.17837286,-0.51744604,0.24485107,-0.6895297,0.023717878,0.013154053,0.04309575
2024-12-16,0.22407347,0.101156026,-0.0749789,-0.042641222,0.4233648,0.012043276,0.043594792,0.422017,-0.356774,0.020989267,0.06677514,0.4642657,0.6264894,0.077363946,-0.22982903,0.48176602,0.06601713,0.1374568,0.18722214,0.024003783,-0.48340216,-0.033797834,0.499374,0.46258256,-0.08872755,-0.4276986,0.1003805,-0.3774409,0.0725762,0.2649877,-0.23312983,0.2640749,-0.23394032,-0.0030483897,0.5952708,-0.4501932,-0.25510457,0.124906205,0.055258315,-0.26677004,-0.23825169,-0.04939918,-0.48459578,0.1421136,-0.0982629,-0.39195666,0.18562289,-0.21101028,0.25447905,0.2440276,-0.59993404,0.47404394,0.011184446,0.25013804,0.05550739,-0.5541061,-0.052787717,-0.1778636,-0.5172918,0.2441457,-0.6896535,0.02359331,0.0125640305,0.043967493
