date,keyword,title,link,publish_date
01/01/2016~01/31/2016,聯發科 財經,聯發科併立錡 4/29換股基準日,https://ec.ltn.com.tw/article/paper/950920,2016年1月20日
01/01/2016~01/31/2016,聯發科 財經,中壽去年EPS2.75元 獲利新高,https://ec.ltn.com.tw/article/paper/950919,2016年1月20日
01/01/2016~01/31/2016,聯發科 財經,黑天鵝亂飛 法人：五大指標觀察全球經濟,https://ec.ltn.com.tw/article/breakingnews/1586487,2016年1月27日
01/01/2016~01/31/2016,聯發科 財經,新世紀光電案 李允立5人交保,https://ec.ltn.com.tw/article/paper/953287,2016年1月27日
03/03/2016~04/02/2016,聯發科 財經,孫慶龍：三分鐘掌握聯發科的未來,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=3301&pu=News_0047,2016年3月8日
04/03/2016~05/03/2016,聯發科 財經,謝清江：上半年較預期樂觀 供貨吃緊,https://ec.ltn.com.tw/article/breakingnews/1675384,2016年4月25日
04/03/2016~05/03/2016,聯發科 財經,5款頂尖手機處理器對尬蘋果A9跑第一- 科技,https://www.chinatimes.com/realtimenews/20160425003316-260505,2016年4月25日
04/03/2016~05/03/2016,聯發科 財經,面對中國挑戰 臺灣半導體產研聯盟成立,https://ec.ltn.com.tw/article/breakingnews/1679025,2016年4月28日
04/03/2016~05/03/2016,聯發科 財經,毅嘉4月營收 月減15％,https://ec.ltn.com.tw/article/breakingnews/1684204,2016年5月3日
05/04/2016~06/03/2016,聯發科 財經,聯發科成立以來在台投資3500億元 未來投資力道不減,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91%E6%88%90%E7%AB%8B%E4%BB%A5%E4%BE%86%E5%9C%A8%E5%8F%B0%E6%8A%95%E8%B3%873500%E5%84%84%E5%85%83-%E6%9C%AA%E4%BE%86%E6%8A%95%E8%B3%87%E5%8A%9B%E9%81%93%E4%B8%8D%E6%B8%9B-092731967.html,2016年5月13日
05/04/2016~06/03/2016,聯發科 財經,聯發科出售大陸子公司傑發給四維圖新 大賺百億元,https://www.chinatimes.com/realtimenews/20160513003792-260410,2016年5月13日
05/04/2016~06/03/2016,聯發科 財經,聯發科看旺2016年　有信心營收成長能超過10％,https://finance.ettoday.net/news/696333,2016年5月11日
