new_index,nearest_index,distance,reference_date,infer_date
512,979,1.1788234938475946,2014-10-13,2012-11-09
513,68,1.0867781978613038,2011-02-09,2012-11-12
514,68,1.0182719301419263,2011-02-09,2012-11-13
515,68,0.9137445318522363,2011-02-09,2012-11-14
516,979,0.9616041020448965,2014-10-13,2012-11-15
517,979,1.0128844175623823,2014-10-13,2012-11-16
518,979,1.107926279848075,2014-10-13,2012-11-19
519,979,1.3175310949615147,2014-10-13,2012-11-20
520,1114,1.322287169772792,2015-05-05,2012-11-21
521,1114,1.2950787395341476,2015-05-05,2012-11-22
522,1114,1.7782172144208763,2015-05-05,2012-11-23
523,2950,1.8780591329996283,2022-10-31,2012-11-26
524,2439,1.7626526942021956,2020-09-28,2012-11-27
525,2950,1.894711885843616,2022-10-31,2012-11-28
526,2950,1.897784095376946,2022-10-31,2012-11-29
527,68,1.5207689983381363,2011-02-09,2012-11-30
528,68,1.568632904889783,2011-02-09,2012-12-03
529,68,1.1005440204720776,2011-02-09,2012-12-04
530,1114,1.4586345625579153,2015-05-05,2012-12-05
531,2433,1.529202849218795,2020-09-18,2012-12-06
532,2433,1.5685158917471664,2020-09-18,2012-12-07
533,2433,1.6208309461137835,2020-09-18,2012-12-10
534,2433,1.6118546917931658,2020-09-18,2012-12-11
535,2433,1.7645420966308334,2020-09-18,2012-12-12
536,8,1.9899534691625602,2010-11-09,2012-12-13
537,1114,1.6576970920602678,2015-05-05,2012-12-14
538,1114,1.4376147470037912,2015-05-05,2012-12-17
539,68,1.1934795969759242,2011-02-09,2012-12-18
540,68,1.1831669880532736,2011-02-09,2012-12-19
541,979,1.352746488744443,2014-10-13,2012-12-20
542,980,1.26785216370332,2014-10-14,2012-12-21
543,979,1.3695701570805061,2014-10-13,2012-12-22
544,980,1.3005037353285225,2014-10-14,2012-12-24
545,979,1.3936785195885384,2014-10-13,2012-12-25
546,979,1.493886635623061,2014-10-13,2012-12-26
547,69,0.8966349435359031,2011-02-10,2012-12-27
548,68,0.8051922517974819,2011-02-09,2012-12-28
549,68,0.9531108000233649,2011-02-09,2013-01-02
550,979,1.0303899991971959,2014-10-13,2013-01-03
551,979,0.9808724789943316,2014-10-13,2013-01-04
552,979,0.9277164244008518,2014-10-13,2013-01-07
553,979,0.9286625331341649,2014-10-13,2013-01-08
554,979,0.9383280620156427,2014-10-13,2013-01-09
555,979,0.9581074961547382,2014-10-13,2013-01-10
556,979,0.9587348961359188,2014-10-13,2013-01-11
557,979,0.9797795227319899,2014-10-13,2013-01-14
558,979,0.9929702519282415,2014-10-13,2013-01-15
559,979,0.9981471196460036,2014-10-13,2013-01-16
560,979,0.9999636341998583,2014-10-13,2013-01-17
561,979,1.0119553755016477,2014-10-13,2013-01-18
562,979,1.076383405062983,2014-10-13,2013-01-21
563,1114,1.2222810372156394,2015-05-05,2013-01-22
564,68,1.2529723336704064,2011-02-09,2013-01-23
565,68,1.2867269593028514,2011-02-09,2013-01-24
566,68,1.150808019780065,2011-02-09,2013-01-25
567,68,1.3172239874523706,2011-02-09,2013-01-28
568,68,1.3271888523850308,2011-02-09,2013-01-29
569,68,1.4785836001425803,2011-02-09,2013-01-30
570,68,1.3649963409549473,2011-02-09,2013-01-31
571,68,1.434459895734016,2011-02-09,2013-02-01
572,68,1.284974242862843,2011-02-09,2013-02-04
573,1114,1.5835484054518896,2015-05-05,2013-02-05
574,68,1.4629729931155613,2011-02-09,2013-02-06
575,68,1.580960893353678,2011-02-09,2013-02-18
576,68,1.5133422951201687,2011-02-09,2013-02-19
577,2439,1.6054179595358744,2020-09-28,2013-02-20
578,68,1.651379950972973,2011-02-09,2013-02-21
579,2950,1.9198104336902135,2022-10-31,2013-02-22
580,2433,1.630881806419153,2020-09-18,2013-02-23
581,2433,1.5671264196385957,2020-09-18,2013-02-25
582,2433,2.1429808748394987,2020-09-18,2013-02-26
583,2433,1.890732043984657,2020-09-18,2013-02-27
584,2433,1.9452677717019917,2020-09-18,2013-03-01
585,2993,2.289187448816219,2022-12-29,2013-03-04
586,2993,2.3651563420685884,2022-12-29,2013-03-05
587,3004,2.4618585849283945,2023-01-16,2013-03-06
588,3125,2.4291436569295652,2023-07-26,2013-03-07
589,2433,1.7489478239501894,2020-09-18,2013-03-08
590,2433,1.7697603115929106,2020-09-18,2013-03-11
591,2433,1.9349839540539102,2020-09-18,2013-03-12
592,2433,1.786006938006364,2020-09-18,2013-03-13
593,2429,1.9975917842788453,2020-09-14,2013-03-14
594,1114,1.7872722820530418,2015-05-05,2013-03-15
595,979,1.8749767104044042,2014-10-13,2013-03-18
596,2950,1.8847956427619685,2022-10-31,2013-03-19
597,2937,1.884706392347567,2022-10-12,2013-03-20
598,2937,1.9559939951688967,2022-10-12,2013-03-21
599,2950,1.8464450099657128,2022-10-31,2013-03-22
600,2937,1.8987908540438863,2022-10-12,2013-03-25
601,2937,1.8380466333443235,2022-10-12,2013-03-26
602,2433,1.7933562534405354,2020-09-18,2013-03-27
603,2433,2.3104832819700647,2020-09-18,2013-03-28
604,2429,1.8913912711831695,2020-09-14,2013-03-29
605,2433,1.8375131370933977,2020-09-18,2013-04-01
606,2433,1.988087142147386,2020-09-18,2013-04-02
607,2433,1.9142061519014901,2020-09-18,2013-04-03
608,2937,1.9044771599869157,2022-10-12,2013-04-08
609,979,1.7009136046370408,2014-10-13,2013-04-09
610,2950,1.828672009533425,2022-10-31,2013-04-10
611,2937,2.0160279920441626,2022-10-12,2013-04-11
612,2937,1.83922423706751,2022-10-12,2013-04-12
613,2433,2.161494467343134,2020-09-18,2013-04-15
614,2994,2.5051575255278657,2022-12-30,2013-04-16
615,2994,2.5212206333938822,2022-12-30,2013-04-17
616,3127,2.6226761747900125,2023-07-28,2013-04-18
617,2994,2.544712100133676,2022-12-30,2013-04-19
618,2427,2.0935870541785637,2020-09-10,2013-04-22
619,2994,2.659654161474704,2022-12-30,2013-04-23
620,2427,2.4963067166622492,2020-09-10,2013-04-24
621,3127,2.718888581587501,2023-07-28,2013-04-25
622,3127,2.6945066108891624,2023-07-28,2013-04-26
623,3124,2.9316235923994096,2023-07-25,2013-04-29
624,3124,2.891281420231555,2023-07-25,2013-04-30
625,3132,3.097768766633515,2023-08-07,2013-05-02
626,3132,3.011319936934122,2023-08-07,2013-05-03
627,3127,2.7144585625668993,2023-07-28,2013-05-06
628,3127,2.7843818898018333,2023-07-28,2013-05-07
629,3127,2.689281858817322,2023-07-28,2013-05-08
630,3127,2.6816616475937294,2023-07-28,2013-05-09
631,3124,2.9510004718770664,2023-07-25,2013-05-10
632,3132,3.0449260165591046,2023-08-07,2013-05-13
633,3132,2.982141297631489,2023-08-07,2013-05-14
634,3124,2.949653067508215,2023-07-25,2013-05-15
635,3132,3.1893447053241895,2023-08-07,2013-05-16
636,2912,2.581681944004104,2022-09-05,2013-05-17
637,2427,2.259159130906834,2020-09-10,2013-05-20
638,2429,2.0599062931952314,2020-09-14,2013-05-21
639,2427,2.15288179807868,2020-09-10,2013-05-22
640,2429,2.057667511979946,2020-09-14,2013-05-23
641,2927,1.8353056402423076,2022-09-27,2013-05-24
642,2998,2.4851078875028563,2023-01-06,2013-05-27
643,2429,2.0227038763919407,2020-09-14,2013-05-28
644,2427,2.2369002401934477,2020-09-10,2013-05-29
645,2927,1.952572769736921,2022-09-27,2013-05-30
646,2429,2.033067498757072,2020-09-14,2013-05-31
647,2429,2.2308509375353056,2020-09-14,2013-06-03
648,2998,2.5531181884191176,2023-01-06,2013-06-04
649,2927,1.8458759935908937,2022-09-27,2013-06-05
650,2937,1.5933397287921358,2022-10-12,2013-06-06
651,2950,1.5842743285877876,2022-10-31,2013-06-07
652,2950,1.5040292798323356,2022-10-31,2013-06-10
653,2950,1.56506188301463,2022-10-31,2013-06-11
654,988,1.2837196357385785,2014-10-24,2013-06-13
655,979,0.7764780364111794,2014-10-13,2013-06-14
656,980,0.7215240709615411,2014-10-14,2013-06-17
657,69,0.5913847506003054,2011-02-10,2013-06-18
658,980,0.6174746482521435,2014-10-14,2013-06-19
659,979,0.7317082754781641,2014-10-13,2013-06-20
660,979,0.6922290805840146,2014-10-13,2013-06-21
661,979,0.9233440094229772,2014-10-13,2013-06-24
662,979,0.7950551915912617,2014-10-13,2013-06-25
663,979,0.7391261239217691,2014-10-13,2013-06-26
664,979,0.7358125321493415,2014-10-13,2013-06-27
665,979,0.7364286496817769,2014-10-13,2013-06-28
666,979,0.9098817410686071,2014-10-13,2013-07-01
667,979,0.903084458511124,2014-10-13,2013-07-02
668,979,0.9056536154349739,2014-10-13,2013-07-03
669,979,0.8913150535687855,2014-10-13,2013-07-04
670,979,0.8936490329765593,2014-10-13,2013-07-05
671,988,1.2593165693821768,2014-10-24,2013-07-08
672,979,1.0684426347224336,2014-10-13,2013-07-09
673,979,0.9331088369361908,2014-10-13,2013-07-10
674,979,0.8572777049652989,2014-10-13,2013-07-11
675,979,0.8057192166439382,2014-10-13,2013-07-12
676,979,0.8180908538713071,2014-10-13,2013-07-15
677,979,0.9065035158341289,2014-10-13,2013-07-16
678,979,0.9624549267065807,2014-10-13,2013-07-17
679,979,0.9232137191830686,2014-10-13,2013-07-18
680,979,0.9473391238357992,2014-10-13,2013-07-19
681,979,1.0549210618606797,2014-10-13,2013-07-22
682,978,1.3981731145032361,2014-10-09,2013-07-23
683,979,1.0142537328777643,2014-10-13,2013-07-24
684,988,1.6910885306023056,2014-10-24,2013-07-25
685,2950,1.7733782138892136,2022-10-31,2013-07-26
686,2950,1.819088163055701,2022-10-31,2013-07-29
687,978,1.6989980755853804,2014-10-09,2013-07-30
688,979,0.9828097839292905,2014-10-13,2013-07-31
689,979,1.2064151212561818,2014-10-13,2013-08-01
690,978,1.535146276991393,2014-10-09,2013-08-02
691,979,1.0175597363235893,2014-10-13,2013-08-05
692,979,1.1990976567219986,2014-10-13,2013-08-06
693,2429,1.9348469624555822,2020-09-14,2013-08-07
694,2950,1.763447573607589,2022-10-31,2013-08-08
695,2950,1.7579122189730672,2022-10-31,2013-08-09
696,2950,1.7679423718191758,2022-10-31,2013-08-12
697,2433,2.3417150884874247,2020-09-18,2013-08-13
698,2429,1.9735977903728674,2020-09-14,2013-08-14
699,2429,1.9636349654585736,2020-09-14,2013-08-15
700,2429,1.976214316300807,2020-09-14,2013-08-16
701,2429,2.017656290163587,2020-09-14,2013-08-19
702,2429,2.0135345194801286,2020-09-14,2013-08-20
703,2429,1.984009156304958,2020-09-14,2013-08-22
704,2937,1.963112066869135,2022-10-12,2013-08-23
705,2429,1.9661668161145545,2020-09-14,2013-08-26
706,2950,1.7243853051577869,2022-10-31,2013-08-27
707,2429,1.9950004738104017,2020-09-14,2013-08-28
708,2937,1.9059902555217676,2022-10-12,2013-08-29
709,2429,1.9765818022469153,2020-09-14,2013-08-30
710,2429,1.9471171513061751,2020-09-14,2013-09-02
711,2429,1.9499998717726372,2020-09-14,2013-09-03
712,2429,1.9668471678825428,2020-09-14,2013-09-04
713,2429,1.9770465381503632,2020-09-14,2013-09-05
714,2429,2.2153101897647742,2020-09-14,2013-09-06
715,2429,1.9881151123603764,2020-09-14,2013-09-09
716,2937,1.8378845630758314,2022-10-12,2013-09-10
717,2429,1.9891974665532506,2020-09-14,2013-09-11
718,2429,2.0044870775793897,2020-09-14,2013-09-12
719,2429,2.0023705614656913,2020-09-14,2013-09-13
720,2429,1.986973015980314,2020-09-14,2013-09-14
721,2429,2.0092181363246873,2020-09-14,2013-09-16
722,2429,1.9962333980486036,2020-09-14,2013-09-17
723,2429,1.9987367178197637,2020-09-14,2013-09-18
724,2429,2.0001884038998616,2020-09-14,2013-09-23
725,2950,1.575480524141405,2022-10-31,2013-09-24
726,2950,1.6587562448117976,2022-10-31,2013-09-25
727,2937,1.8637500558482647,2022-10-12,2013-09-26
728,2429,2.094061323363403,2020-09-14,2013-09-27
729,2429,2.2325976863777686,2020-09-14,2013-09-30
730,2927,1.9883697002140988,2022-09-27,2013-10-01
731,2429,2.2921211925810123,2020-09-14,2013-10-02
732,2429,2.5013231381411987,2020-09-14,2013-10-03
733,2994,2.7095522582872316,2022-12-30,2013-10-04
734,2998,2.6377443540155743,2023-01-06,2013-10-07
735,3079,3.109476508708569,2023-05-19,2013-10-08
736,3128,2.9013325361516737,2023-07-31,2013-10-09
737,3079,3.11676736460709,2023-05-19,2013-10-11
738,3079,3.1070445214151547,2023-05-19,2013-10-14
739,3078,3.0255138437700477,2023-05-18,2013-10-15
740,3078,3.037407597465525,2023-05-18,2013-10-16
741,3080,3.203944375843997,2023-05-22,2013-10-17
742,3078,3.0314282340689633,2023-05-18,2013-10-18
743,3128,2.8099867901803894,2023-07-31,2013-10-21
744,3128,2.9896539744052624,2023-07-31,2013-10-22
745,3078,3.035372528158671,2023-05-18,2013-10-23
746,3078,3.0046298407521386,2023-05-18,2013-10-24
747,3121,3.271377758107204,2023-07-20,2013-10-25
748,3082,3.443573455248691,2023-05-24,2013-10-28
749,3056,3.845825807350927,2023-04-17,2013-10-29
750,3056,3.8369329489616337,2023-04-17,2013-10-30
751,3056,3.8624702688782233,2023-04-17,2013-10-31
752,3056,3.8973368178465484,2023-04-17,2013-11-01
753,3056,3.9174000410223138,2023-04-17,2013-11-04
754,3056,3.935806907274106,2023-04-17,2013-11-05
755,3086,3.7612608346284215,2023-05-30,2013-11-06
756,3086,3.762009727549016,2023-05-30,2013-11-07
757,3086,3.6173805874661946,2023-05-30,2013-11-08
758,3086,3.5730839484361603,2023-05-30,2013-11-11
759,3086,3.5511073646439386,2023-05-30,2013-11-12
760,3056,3.889958223120364,2023-04-17,2013-11-13
761,3086,3.5356238090186194,2023-05-30,2013-11-14
762,3082,3.50529420103666,2023-05-24,2013-11-15
763,3086,3.7074392263213554,2023-05-30,2013-11-18
764,3087,3.8360829381365362,2023-05-31,2013-11-19
765,3087,3.870655543001439,2023-05-31,2013-11-20
766,3086,3.8172415769329455,2023-05-30,2013-11-21
767,3087,3.971456706977376,2023-05-31,2013-11-22
768,3056,3.9746934080027505,2023-04-17,2013-11-25
769,3086,3.846422208406215,2023-05-30,2013-11-26
770,3087,3.999492878560059,2023-05-31,2013-11-27
771,3087,3.9575153828415646,2023-05-31,2013-11-28
772,3086,3.8103301624524217,2023-05-30,2013-11-29
773,3086,3.7792867689575913,2023-05-30,2013-12-02
774,3086,3.698916806575057,2023-05-30,2013-12-03
775,3086,3.6874993395131863,2023-05-30,2013-12-04
776,3086,3.669537147121101,2023-05-30,2013-12-05
777,3121,3.151063283356105,2023-07-20,2013-12-06
778,3080,3.0552690781912246,2023-05-22,2013-12-09
779,3079,3.007984400136897,2023-05-19,2013-12-10
780,3121,3.2681733757566693,2023-07-20,2013-12-11
781,3078,2.9203182198824895,2023-05-18,2013-12-12
782,3082,3.4362168380723093,2023-05-24,2013-12-13
783,3082,3.488753181485042,2023-05-24,2013-12-16
784,3082,3.4993712893364646,2023-05-24,2013-12-17
785,3121,3.290632145395947,2023-07-20,2013-12-18
786,3081,3.479702350016488,2023-05-23,2013-12-19
787,3081,3.3389775900529797,2023-05-23,2013-12-20
788,3086,3.746964036058375,2023-05-30,2013-12-23
789,3086,3.929380409078315,2023-05-30,2013-12-24
790,3086,3.8717739644062474,2023-05-30,2013-12-25
791,3086,3.853922211932161,2023-05-30,2013-12-26
792,3082,3.68273717119803,2023-05-24,2013-12-27
793,3081,3.5275768069724878,2023-05-23,2013-12-30
794,3076,2.9600898381931176,2023-05-16,2013-12-31
795,2998,2.4019847791037976,2023-01-06,2014-01-02
796,2999,2.697468854729226,2023-01-09,2014-01-03
797,2999,2.688856578671953,2023-01-09,2014-01-06
798,2998,2.4201073502885464,2023-01-06,2014-01-07
799,2998,2.244465482474692,2023-01-06,2014-01-08
800,2998,2.4759984002050373,2023-01-06,2014-01-09
801,2998,2.362821577337113,2023-01-06,2014-01-10
802,2998,2.1392088776007445,2023-01-06,2014-01-13
803,2921,1.8196771863448484,2022-09-19,2014-01-14
804,2929,1.1998059059848025,2022-09-29,2014-01-15
805,2927,1.3186831314308074,2022-09-27,2014-01-16
806,2927,1.2252538292393413,2022-09-27,2014-01-17
807,2927,1.3321016256967426,2022-09-27,2014-01-20
808,2929,1.1211953071092882,2022-09-29,2014-01-21
809,2929,1.1428327841773922,2022-09-29,2014-01-22
810,2927,1.4527057686960352,2022-09-27,2014-01-23
811,2927,1.4092107240026932,2022-09-27,2014-01-24
812,2927,1.5111656866672032,2022-09-27,2014-01-27
813,2429,2.2249810658348115,2020-09-14,2014-02-05
814,3076,2.9598845325906114,2023-05-16,2014-02-06
815,2998,2.687360970600736,2023-01-06,2014-02-07
816,3076,3.0219709309235094,2023-05-16,2014-02-10
817,3076,3.035574777527297,2023-05-16,2014-02-11
818,3078,3.1689516459376765,2023-05-18,2014-02-12
819,3079,3.22814580261088,2023-05-19,2014-02-13
820,3080,3.273740622819826,2023-05-22,2014-02-14
821,3080,3.3497801198827233,2023-05-22,2014-02-17
822,3080,3.377629329140034,2023-05-22,2014-02-18
823,3086,3.8439686119873224,2023-05-30,2014-02-19
824,3086,3.85190473618719,2023-05-30,2014-02-20
825,3086,3.8851236338500845,2023-05-30,2014-02-21
826,3086,4.0357335359208495,2023-05-30,2014-02-24
827,3086,3.8601407190049657,2023-05-30,2014-02-25
828,3086,4.097138787422327,2023-05-30,2014-02-26
829,3056,4.115020394075943,2023-04-17,2014-02-27
830,3056,4.257259435126888,2023-04-17,2014-03-03
831,3056,4.206718113588031,2023-04-17,2014-03-04
832,3048,4.246761575637421,2023-03-31,2014-03-05
833,3087,4.1863474868528,2023-05-31,2014-03-06
834,3056,4.1948612846757465,2023-04-17,2014-03-07
835,3056,4.1158626844424715,2023-04-17,2014-03-10
836,3086,3.9583818162297573,2023-05-30,2014-03-11
837,3086,3.9508379672178577,2023-05-30,2014-03-12
838,3081,3.3486132292471806,2023-05-23,2014-03-13
839,3082,3.5834017785075174,2023-05-24,2014-03-14
840,3081,3.3983029053458567,2023-05-23,2014-03-17
841,3121,3.2342597135056304,2023-07-20,2014-03-18
842,3082,3.4949824448572304,2023-05-24,2014-03-19
843,3086,3.709106611784306,2023-05-30,2014-03-20
844,3082,3.4935196876701657,2023-05-24,2014-03-21
845,3080,3.283590788522399,2023-05-22,2014-03-24
846,3082,3.5084596696834325,2023-05-24,2014-03-25
847,3086,3.855598172347928,2023-05-30,2014-03-26
848,3086,4.027219872874305,2023-05-30,2014-03-27
849,3086,3.754523580613171,2023-05-30,2014-03-28
850,3086,3.832373596891095,2023-05-30,2014-03-31
851,3086,3.857841182291915,2023-05-30,2014-04-01
852,3086,3.8730133453420903,2023-05-30,2014-04-02
853,3087,4.137328400186763,2023-05-31,2014-04-03
854,3086,3.8685021432495077,2023-05-30,2014-04-07
855,3086,3.7695588264044453,2023-05-30,2014-04-08
856,3082,3.6961872478711735,2023-05-24,2014-04-09
857,3081,3.4805398102088,2023-05-23,2014-04-10
858,3086,3.769593338470935,2023-05-30,2014-04-11
859,3082,3.527991297218907,2023-05-24,2014-04-14
860,3086,3.8387490235795543,2023-05-30,2014-04-15
861,3086,3.875311407021699,2023-05-30,2014-04-16
862,3086,3.9616688175343255,2023-05-30,2014-04-17
863,3086,4.121186696780272,2023-05-30,2014-04-18
864,3086,3.927635559425649,2023-05-30,2014-04-21
865,3056,4.0700290176091025,2023-04-17,2014-04-22
866,3056,4.077071043437509,2023-04-17,2014-04-23
867,3086,3.972855447701875,2023-05-30,2014-04-24
868,3049,4.169793284900805,2023-04-06,2014-04-25
869,3049,4.238285222316757,2023-04-06,2014-04-28
870,3049,4.237831824725322,2023-04-06,2014-04-29
871,3049,4.328515163768287,2023-04-06,2014-04-30
872,3049,4.318587760870286,2023-04-06,2014-05-02
873,3049,4.268331068953876,2023-04-06,2014-05-05
874,3056,4.237114808873807,2023-04-17,2014-05-06
875,3056,4.180792600082408,2023-04-17,2014-05-07
876,3048,4.2385005847621215,2023-03-31,2014-05-08
877,3056,4.181980360805849,2023-04-17,2014-05-09
878,3056,4.124946048259845,2023-04-17,2014-05-12
879,3056,4.039138243432407,2023-04-17,2014-05-13
880,3056,4.0308854855380085,2023-04-17,2014-05-14
881,3056,4.08068909266858,2023-04-17,2014-05-15
882,3056,4.069393678650399,2023-04-17,2014-05-16
883,3056,4.039947225048306,2023-04-17,2014-05-19
884,3056,4.053123347242796,2023-04-17,2014-05-20
885,3056,4.0703615979578185,2023-04-17,2014-05-21
886,3056,4.038402913309923,2023-04-17,2014-05-22
887,3056,4.077105695169997,2023-04-17,2014-05-23
888,3086,3.921330074324315,2023-05-30,2014-05-26
889,3087,4.048691131836664,2023-05-31,2014-05-27
890,3086,3.872867814965705,2023-05-30,2014-05-28
891,3056,4.030412915907417,2023-04-17,2014-05-29
892,3086,4.01504372436752,2023-05-30,2014-05-30
893,3056,3.993044861934647,2023-04-17,2014-06-03
894,3056,4.016601912663466,2023-04-17,2014-06-04
895,3056,4.070665053080984,2023-04-17,2014-06-05
896,3086,4.0257506484465955,2023-05-30,2014-06-06
897,3087,4.034713217989198,2023-05-31,2014-06-09
898,3086,3.812349064364241,2023-05-30,2014-06-10
899,3056,4.021311813150484,2023-04-17,2014-06-11
900,3056,4.024160108657995,2023-04-17,2014-06-12
901,3056,4.006214477183933,2023-04-17,2014-06-13
902,3056,4.076389512215253,2023-04-17,2014-06-16
903,3056,4.013471793188878,2023-04-17,2014-06-17
904,3087,4.02573413001226,2023-05-31,2014-06-18
905,3086,3.986204365086913,2023-05-30,2014-06-19
906,3056,4.006286350531816,2023-04-17,2014-06-20
907,3086,3.6914900713870082,2023-05-30,2014-06-23
908,3086,3.855403530842246,2023-05-30,2014-06-24
909,3086,3.8154623944143085,2023-05-30,2014-06-25
910,3056,3.9956935648812864,2023-04-17,2014-06-26
911,3056,4.079158013590015,2023-04-17,2014-06-27
912,3056,4.013515241333076,2023-04-17,2014-06-30
913,3056,4.0502373108225695,2023-04-17,2014-07-01
914,3056,4.007615282197505,2023-04-17,2014-07-02
915,3056,4.004364712835268,2023-04-17,2014-07-03
916,3056,4.043588258341492,2023-04-17,2014-07-04
917,3086,3.6576908293643107,2023-05-30,2014-07-07
918,3086,3.6294787484995377,2023-05-30,2014-07-08
919,3082,3.376063524273803,2023-05-24,2014-07-09
920,3082,3.3409582995340776,2023-05-24,2014-07-10
921,3121,3.038446903149091,2023-07-20,2014-07-11
922,3082,3.25807823324247,2023-05-24,2014-07-14
923,3082,3.3779279935841373,2023-05-24,2014-07-15
924,3086,3.557918425583617,2023-05-30,2014-07-16
925,3086,3.524565235743151,2023-05-30,2014-07-17
926,3082,3.370782851109842,2023-05-24,2014-07-18
927,3081,3.240243748890672,2023-05-23,2014-07-21
928,3121,3.0554985327045507,2023-07-20,2014-07-22
929,3121,3.140327552938275,2023-07-20,2014-07-24
930,2998,1.8228933173811779,2023-01-06,2014-07-25
931,3121,3.0414770281647385,2023-07-20,2014-07-28
932,3076,2.571737566760114,2023-05-16,2014-07-29
933,2999,2.373786183809859,2023-01-09,2014-07-30
934,3121,2.878482486392566,2023-07-20,2014-07-31
935,3128,2.4917923244034292,2023-07-31,2014-08-01
936,3128,2.511720742285567,2023-07-31,2014-08-04
937,3076,2.630005891023278,2023-05-16,2014-08-05
938,2999,2.4029743115997997,2023-01-09,2014-08-06
939,3076,2.7395281770596496,2023-05-16,2014-08-07
940,3078,2.8228694077958307,2023-05-18,2014-08-08
941,3076,2.8120140630128003,2023-05-16,2014-08-11
942,3078,2.8533055361105144,2023-05-18,2014-08-12
943,3121,3.1488648279829956,2023-07-20,2014-08-13
944,3121,3.1888353684795336,2023-07-20,2014-08-14
945,3081,3.277094470084485,2023-05-23,2014-08-15
946,3121,3.1911634627730936,2023-07-20,2014-08-18
947,3080,2.99850200201234,2023-05-22,2014-08-19
948,3078,2.8877950690007648,2023-05-18,2014-08-20
949,3080,2.9922853277442822,2023-05-22,2014-08-21
950,3076,2.8017439313443004,2023-05-16,2014-08-22
951,3078,2.874397641849631,2023-05-18,2014-08-25
952,3081,3.272067924975807,2023-05-23,2014-08-26
953,3081,3.223367170012348,2023-05-23,2014-08-27
954,3081,3.3245578295246903,2023-05-23,2014-08-28
955,3081,3.3537309665091835,2023-05-23,2014-08-29
956,3082,3.3966941699856528,2023-05-24,2014-09-01
957,3086,3.6504561014274572,2023-05-30,2014-09-02
958,3081,3.341214724125476,2023-05-23,2014-09-03
959,3081,3.2842037452772286,2023-05-23,2014-09-04
960,3080,3.0808601787904313,2023-05-22,2014-09-05
961,3080,2.9464325176868655,2023-05-22,2014-09-09
962,3076,2.774419463639814,2023-05-16,2014-09-10
963,3076,2.7424033188189543,2023-05-16,2014-09-11
964,3076,2.7249231373701805,2023-05-16,2014-09-12
965,2999,2.536580391553951,2023-01-09,2014-09-15
966,2999,2.30674258052177,2023-01-09,2014-09-16
967,2919,1.7781476802578193,2022-09-15,2014-09-17
968,2929,1.3487293885188831,2022-09-29,2014-09-18
969,2927,1.4116516221590247,2022-09-27,2014-09-19
970,2929,1.298511885150366,2022-09-29,2014-09-22
971,2929,1.4374491641674558,2022-09-29,2014-09-23
972,2929,1.409290764864845,2022-09-29,2014-09-24
973,2929,1.4150638665865545,2022-09-29,2014-09-25
974,2929,1.538410607082488,2022-09-29,2014-09-26
975,2929,1.5786531495658764,2022-09-29,2014-09-29
976,2929,1.4601517970900555,2022-09-29,2014-09-30
977,2929,1.7969357797621954,2022-09-29,2014-10-01
978,978,1.519519000825506,2014-10-09,2014-10-02
979,978,0.7758210941545184,2014-10-09,2014-10-03
980,979,0.5442304558114286,2014-10-13,2014-10-06
981,978,1.0817098466874062,2014-10-09,2014-10-07
982,978,1.1784011932944363,2014-10-09,2014-10-08
983,978,0.7078736472040796,2014-10-09,2014-10-09
984,978,0.756437649678645,2014-10-09,2014-10-13
985,978,0.7234207193583128,2014-10-09,2014-10-14
986,978,0.8069831388009728,2014-10-09,2014-10-15
987,978,0.918371132132792,2014-10-09,2014-10-16
988,978,0.6356664248401365,2014-10-09,2014-10-17
989,978,0.7024885179742587,2014-10-09,2014-10-20
990,978,0.6313138362807633,2014-10-09,2014-10-21
991,978,0.9223237211004535,2014-10-09,2014-10-22
992,978,1.178214719752585,2014-10-09,2014-10-23
993,978,0.8172952910821307,2014-10-09,2014-10-24
994,978,1.0989192109342534,2014-10-09,2014-10-27
995,978,1.3032003903953928,2014-10-09,2014-10-28
996,978,1.1228650021041187,2014-10-09,2014-10-29
997,978,0.955866175131614,2014-10-09,2014-10-30
998,979,0.6638249507706494,2014-10-13,2014-10-31
999,978,1.3098182378779144,2014-10-09,2014-11-03
1000,2929,1.8012578652688123,2022-09-29,2014-11-04
1001,988,1.4051942861261015,2014-10-24,2014-11-05
1002,988,1.7742854849754173,2014-10-24,2014-11-06
1003,2950,1.8212257884376135,2022-10-31,2014-11-07
1004,2950,1.9093830267469856,2022-10-31,2014-11-10
1005,2950,1.815750523649607,2022-10-31,2014-11-11
1006,988,1.3933462200627078,2014-10-24,2014-11-12
1007,2950,1.8034548902391716,2022-10-31,2014-11-13
1008,988,1.7016611405759134,2014-10-24,2014-11-14
1009,2950,1.7721300914152678,2022-10-31,2014-11-17
1010,2950,1.8297452336316866,2022-10-31,2014-11-18
1011,2950,1.8012937110951757,2022-10-31,2014-11-19
1012,2429,1.9168825463367287,2020-09-14,2014-11-20
1013,2429,2.1772214166461468,2020-09-14,2014-11-21
1014,2429,2.2203693346125575,2020-09-14,2014-11-24
1015,2429,2.1634259809959153,2020-09-14,2014-11-25
1016,2429,2.040850539368298,2020-09-14,2014-11-26
1017,2429,2.4287958325456294,2020-09-14,2014-11-27
1018,2998,2.6744637518024414,2023-01-06,2014-11-28
1019,2429,2.0619615715955533,2020-09-14,2014-12-01
1020,2950,1.8060098560703255,2022-10-31,2014-12-02
